"J1_p1_rep1" "J2_p1_rep1" "J3_p1_rep1" "J4_p1_rep1" "J5_p1_rep1" "J6_p1_rep1" "J7_p1_rep1" "J8_p1_rep1" "J9_p1_rep1" "J11_p1_rep1" "J13_p1_rep1" "J1_p1_rep2" "J2_p1_rep2" "J3_p1_rep2" "J4_p1_rep2" "J5_p1_rep2" "J6_p1_rep2" "J7_p1_rep2" "J8_p1_rep2" "J9_p1_rep2" "J11_p1_rep2" "J13_p1_rep2" "J1_p2_rep1" "J2_p2_rep1" "J3_p2_rep1" "J4_p2_rep1" "J5_p2_rep1" "J6_p2_rep1" "J7_p2_rep1" "J8_p2_rep1" "J9_p2_rep1" "J10_p2_rep1" "J11_p2_rep1" "J12_p2_rep1" "J13_p2_rep1" "J1_p2_rep2" "J2_p2_rep2" "J3_p2_rep2" "J4_p2_rep2" "J5_p2_rep2" "J6_p2_rep2" "J7_p2_rep2" "J8_p2_rep2" "J9_p2_rep2" "J10_p2_rep2" "J11_p2_rep2" "J12_p2_rep2" "J13_p2_rep2"
"ENSG00000149313_AASDHPPT" 35.1084909963023 30.9141556089969 29.4078356028717 23.7980249137635 36.0109251715301 33.4673293444008 32.784449970958 35.6202994333081 33.390372088455 26.5223653827747 23.6618418354504 34.8671790949326 29.955167084411 31.7073410009119 26.7071198049078 30.5960561028632 34.9780986279603 35.2255464660944 34.7186509974154 30.1094544924461 24.4968237094351 27.153910318284 15.6177376022465 10.238014894864 10.8742808094698 16.4056645505997 17.8721171555855 14.1612937783157 13.7000143312378 15.4804201934157 9.97368159381969 15.3743475026877 5.9700361053052 9.76816100103688 11.1102696381869 18.1330977449133 8.78081438527819 11.2874627467638 17.2755410032884 18.5447838409504 19.1630891971476 13.6564706064389 12.9396514947233 11.4012285474401 15.6228926674525 6.16504860944959 9.45161726330993 11.5665702187304
"ENSG00000008311_AASS" 0.136878391237063 0.162678366719356 0.0223634717945453 0.0856637120266787 0.0242110961977474 0.0563987243449198 0.055196595572836 0.0503293207576807 0 0.0570356012611648 0.0615835698229349 0.0764158634352907 0.093393250845885 0 0.0733015431704671 0.0740951877334236 0.0428515167717499 0.0750869364943089 0.0510426430173704 0.037927671377246 0.0935935176760838 0.110058225753442 0.0629655084867757 0.0737756006210265 0.0323628486245163 0.0179782436726534 0.0685798697542685 0.0479924045572988 0.0703392724506695 0.0340356997926621 0.0159060262274807 0.0584178130165252 0 0.0558328793607859 0.143459931757874 0 0 0.0185966149285351 0 0.0317588107898388 0 0.024902106152696 0.0198492327226504 0.0378494792571052 0 0 0.0193638109499443 0.0206740708354871
"ENSG00000276072_AATF" 72.7238609308301 65.0398592072613 66.706605550658 61.8756359831218 69.8725524995227 71.520664979376 65.9477621367289 61.9719957538679 59.3945285151768 58.2296320360801 60.4790923806179 78.3609158802824 57.5419956861345 69.7132495618663 60.9540607640321 68.9957658489396 68.044274129443 68.1756580669046 65.9645656955509 59.4193332028908 57.5658621351699 59.6118264115643 69.2191075809294 61.9555913714369 63.6814373117656 56.0699458089209 59.9982302531955 68.3398034817143 62.9663193690335 52.8949483175354 52.6493986348695 49.994915741409 45.1117996579033 50.0247774997605 51.340370518451 67.2433175915711 58.3924813498396 64.0893597161378 57.7769751224925 60.6977773700589 66.9954656721773 58.0826169380049 55.7366134851234 52.257645958282 49.4922336660455 47.7240957450652 48.091151573665 53.6388837088775
"ENSG00000275700_AATF" 72.7238609308301 65.0398592072613 66.706605550658 61.8756359831218 69.8725524995227 71.520664979376 65.9477621367289 61.9719957538679 59.3945285151768 58.2296320360801 60.4790923806179 78.3609158802824 57.5419956861345 69.7132495618663 60.9540607640321 68.9957658489396 68.044274129443 68.1756580669046 65.9645656955509 59.4193332028908 57.5658621351699 59.6118264115643 69.2191075809294 61.9555913714369 63.6814373117656 56.0699458089209 59.9982302531955 68.3398034817143 62.9663193690335 52.8949483175354 52.6493986348695 49.994915741409 45.1117996579033 50.0247774997605 51.340370518451 67.2433175915711 58.3924813498396 64.0893597161378 57.7769751224925 60.6977773700589 66.9954656721773 58.0826169380049 55.7366134851234 52.257645958282 49.4922336660455 47.7240957450652 48.091151573665 53.6388837088775
"ENSG00000181409_AATK" 2.77857991644209 2.10648000838137 1.02492417949302 0.787036681453061 0.845399412948122 2.71597194980062 1.84359314905607 1.88220573890119 1.8302616374664 1.89192993683711 2.19076689899403 3.84640010857615 2.4830318718157 2.29826709050817 1.65147988921045 0.971420332112662 1.53820792620334 1.73391932638756 1.38305862940517 2.37833397930059 2.97831157316054 1.32250162133915 0.834184399173533 0.708947290646338 0.373161155114423 0.157272271202934 0.079546866589033 0.0184500335038025 0 0.0250723765487352 0.00804784845541968 0.294796734550528 0.0911584453300168 0.051379120412457 0.00877041347659964 1.37790785288732 1.17836041333778 0.10810501784598 0.0621584009677478 0.22631080764669 0.0618870668721195 0 0.0119014608685275 0.0224096129761479 0.010759642839342 0.0997431428668164 0.0228015413602072 0.0226327244442429
"ENSG00000183044_ABAT" 13.2868573803336 11.6712834207807 11.9083164015424 9.74902176886033 12.9734356759529 14.815095207986 18.1592579647754 18.5642589066422 14.387191824035 13.4860992635034 17.5996134392126 11.7750638861222 11.7519607719432 11.9505481822453 10.2085427863582 10.9235071442003 15.5364956283458 18.8134593398386 19.7996778285186 14.6004602420615 13.5412428854822 18.0678225720643 5.17531559233844 5.29932057306435 3.82507277625521 5.75812610164396 8.23450776772613 11.6261324016556 11.6038345502288 11.0170121434749 7.88464233351297 10.6459845796893 6.03187089276045 8.79052814889022 7.13353682196976 5.98497340931166 5.08956592210236 4.43464204497285 6.78801301498841 8.2347045038556 12.5497412119287 10.8075105666373 10.6230968940951 7.21473173007708 9.76534393299774 6.50827153228533 8.17763557765618 7.2497241736649
"ENSG00000165029_ABCA1" 3.0818707671735 0.795585151197936 0.653027672935697 1.08161733859127 1.46805023231801 1.31247708639292 0.937677314836751 3.31267110924707 2.29726993785839 1.62691399064727 1.19743924227512 3.49961397085723 1.23595245274273 1.24384705176327 0.63401584256566 1.56664085436897 2.44017747645247 2.56376970731143 3.14758191128174 2.30802619353553 1.65605533908605 0.967321537050588 2.55059919637294 0.862801050991575 0.432248395884738 2.35639744077867 3.25303298616202 2.71349549208227 4.6886286068756 5.53584069104939 3.54299696110209 4.09470203241702 2.14771126170614 2.05871812182299 2.56922589763126 2.1748403097742 0.718218167529597 0.233591512451119 1.83501071827265 3.04764597041622 3.25395201785738 4.33777749909785 5.46515057868734 2.86719632227606 4.33522507364286 1.31384123929872 3.10452932364065 4.53670097283305
"ENSG00000154263_ABCA10" 0.685122581813353 2.25767235463278 0.798895651122952 1.07376534694326 0.566834999344473 0.699472767754921 1.51508596715756 0.545941857108045 1.30821464588309 0.857618236156513 1.21743961886071 1.19151887170636 0.632805656953681 0.512337900976968 0.481285591427906 1.04410529593174 1.71566068813151 0.91903254748416 0.747369720752775 0.506820608207014 1.26833941227182 0.671341617618189 0.358401158530874 0.675885550692211 0.239066394417739 0.147547853838999 0.26806925295988 0.490493286241929 0.258750449587679 0.428629651725828 0.390891274205571 0.528166807652345 0.82970071714778 1.01335666028526 1.51711015874787 1.14105710887208 0.579334356980015 0.821113378920998 0.651786140546408 0.557288738310503 0.348466002198587 0.656219203557791 0.623383137660698 0.864878846705131 1.35514356823728 0.29884921597697 1.70832675443257 0.886820395816704
"ENSG00000251595_ABCA11P" 3.97218761605087 5.14594371488565 4.59799122785537 10.5921199624408 7.76307435887673 5.07467123540478 8.19437305861698 4.90482882706352 7.22328851629806 7.36388355370605 8.1324257756629 6.09759427617109 6.66553878116606 12.9650225071358 5.38102479149712 7.45310399051474 7.30218532701182 7.52619597771061 5.24749791080798 5.8990602868297 5.9154670867158 10.3081072397424 3.62346210378594 6.60644034478304 5.48713030702469 5.45242422974486 8.05731239917189 2.65431493912655 9.2276654284862 5.17592561007339 4.6206810370121 3.55845349834748 2.30354185451561 5.09849781863621 4.87777812360769 8.29334952311022 3.21476286957785 3.11619315425401 4.75237431831009 5.89241831280232 5.05877081213086 10.4795962453456 7.02795562213722 5.70910857650078 3.93591803684184 5.53986282107092 5.56749323399733 3.28133789622117
"ENSG00000144452_ABCA12" 0.0213560330813071 0.0196626803519102 0 0.0348233878410163 0.0199729108334209 0 0.0304227077032178 0 0.0135764982315253 0.0157251714479367 0 0.0241527087309186 0 0.0396168809114898 0.0202127037731665 0 0.0177185411796198 0 0 0 0.0153682718045956 0.0173506371793739 0 0 0 0.0148694427868093 0.0113003403601681 0 0 0 0 0.0156328478611539 0 0 0 0.0195834299747729 0 0 0.0176199684926019 0 0 0 0.0164194594019071 0 0 0.014233409679526 0 0
"ENSG00000179869_ABCA13" 0.162872333462031 0.06234411843816 0.125714558460328 0.0922109185097297 0.13533600696098 0.0594657496208516 0.0546165756617443 0.101918040856297 0.0443240259356106 0.026134238561571 0.107396886650293 0.0765860254757834 0.0778308418945164 0.0698204701937846 0.157958637550318 0.144640540322889 0 0.0352028409047096 0.109495292049817 0.0549547847311533 0.0589464361707388 0.106196229296031 0.0275280686918725 0.0965610702858414 0.0473412849933416 0 0.0546671626795395 0 0.0540716635701736 0.0667212307128356 0.0209561848155335 0.0549650917813364 0.0699028062426193 0.0858344551921979 0.0509663169353142 0.124292173939137 0 0.0244303914671644 0 0.0473621852191891 0.055759121052289 0.0954930467916068 0.0520218646412771 0.0248031672441448 0.0328026795150434 0.0450995261304428 0.110382486573331 0.0539208958419116
