"","p1_rep1_B.D1_p1_rep1_B","p1_rep1_B.D4_p1_rep1_B","p1_rep1_B.D8_p1_rep1_B","p1_rep1_B.D11_p1_rep1_B","p1_rep1_B.D14_p1_rep1_B","p1_rep2_B.D1_p1_rep2_B","p1_rep2_B.D4_p1_rep2_B","p1_rep2_B.D8_p1_rep2_B","p1_rep2_B.D11_p1_rep2_B","p1_rep2_B.D14_p1_rep2_B","p2_rep1_B.D1_p2_rep1_B","p2_rep1_B.D4_p2_rep1_B","p2_rep1_B.D8_p2_rep1_B","p2_rep1_B.D11_p2_rep1_B","p2_rep1_B.D14_p2_rep1_B","p2_rep2_B.D1_p2_rep2_B","p2_rep2_B.D4_p2_rep2_B","p2_rep2_B.D8_p2_rep2_B","p2_rep2_B.D11_p2_rep2_B","p2_rep2_B.D14_p2_rep2_B","p3_rep1_B.D1_p3_rep1_B","p3_rep1_B.D4_p3_rep1_B","p3_rep1_B.D8_p3_rep1_B","p3_rep1_B.D11_p3_rep1_B","p3_rep1_B.D14_p3_rep1_B","p3_rep2_B.D1_p3_rep2_B","p3_rep2_B.D4_p3_rep2_B","p3_rep2_B.D8_p3_rep2_B","p3_rep2_B.D11_p3_rep2_B","p3_rep2_B.D14_p3_rep2_B"
"THAP2",244.734460623529,136.168119216622,160.269066848529,221.995386267712,294.735088220004,264.366528421515,174.047128855359,184.681710514908,226.393790912849,262.821854130676,238.525100579492,191.849696801111,163.235912171972,169.911575545521,231.099640537523,270.822504970812,309.958050280823,181.522301660826,149.692902330211,219.472428216923,224.676043219863,199.572286457005,193.387591941838,178.409841160082,200.264906166761,204.971269506739,186.259985098047,201.818574421148,183.351512479314,262.885472588825
"ZNF417",739.786677550211,448.220059088047,505.463980060746,302.18755223226,274.200266499758,612.312852770108,546.643166841832,332.208520689539,286.427927161304,263.949844920936,428.536621380105,438.354249086258,400.112085474156,507.160308825266,498.135828048584,385.902889519316,396.963818780703,425.669797394638,444.643361736404,323.721831619962,356.952847886103,323.117035216103,373.960343453796,276.535253798127,347.125837355719,313.754904161154,294.306902860551,302.23077154694,346.716841133868,337.146905523521
"STAT5B",2217.49893409076,2301.07910985708,2510.50845972522,2643.40761709967,2513.70376469602,2212.13916393948,2309.0815687461,2686.08073636476,2504.07445412231,2375.54860428843,3159.44688309955,2214.07934971049,2059.47263627495,1733.8703959077,1891.92098066843,3209.9755263396,2095.75144874086,2008.54426787704,1917.17798614026,1486.01123271875,2049.317848763,2114.51589222303,2151.72820672636,2286.88978214287,2330.35527175867,2041.6970588297,2023.05758706061,2046.02278895922,2098.54930159973,2180.31567096268
"TIGD3",74.4439423949898,47.820946629647,48.1927963250823,133.979594355403,122.000999632051,44.5153260915954,39.7097818262227,86.330503731821,95.4759757204346,109.41510665526,132.401644813193,134.964030889153,106.778378638809,73.3709076219294,72.9788338539546,124.286815312384,100.056633774862,86.2230932888925,86.4892324574551,115.223024813885,54.4669195684517,67.7120257621981,119.99350584343,122.454027341693,135.937390852589,68.7054534659462,76.6004267719243,151.11538577347,146.855002886275,115.847835378126
"ZNF791",950.090814816057,883.471725869749,939.199146986487,896.783124262079,751.332888823125,923.01165936859,937.826762278877,803.201522061878,938.123791737907,830.201221631662,1442.26829884295,1048.48090112235,1493.66996325782,1387.61120028842,1235.11147598284,1276.62506592474,1140.86313945468,1608.28759271492,1392.69840982774,880.633118220405,1175.90188854032,966.97524509525,1068.29169765461,1094.78766166414,1088.71285352475,1140.51052753471,907.110317035946,1034.94155651436,1129.65386835596,1078.27600621179
"CBX2",0,0,5.60381352617236,5.86771946082058,0,0,1.68977795005203,3.27837355943624,3.61651423183465,0,9.09629620853997,6.69243128375967,1.22733768550355,5.14883562259153,3.87008967407335,6.13762050925354,2.175144212497,4.53805754152066,15.5237083897996,4.57234225451924,1.9452471274447,14.2551633183575,4.65994197450213,8.9204920580041,1.21372670404097,1.1450908910991,15.3200853543849,8.94762152606073,5.21378708471982,1.48522865869393
"HOXB2",79.0966887946766,82.673500952949,114.317795933916,105.61895029477,125.62479170033,119.010361591816,71.8155628772113,71.0314271211185,73.0535874830598,113.927069816301,85.9094641917663,107.078900540155,72.4129234447092,52.7755651315632,72.4259639005155,83.6250794385795,80.4803358623892,57.1795250231603,57.6594883049701,80.4732236795386,461.996192768117,367.070455447706,552.203123978503,571.722445535717,541.322110002274,500.404719410308,502.337535567461,555.746714785328,506.606311731943,552.50506103414
"MGA",2270.54024304719,1947.69041950918,1863.82837880493,1699.68273715103,1677.81572761306,2134.91870031121,1997.3175369615,1661.04260344769,1780.77160775538,1785.60942098223,2114.38351869618,2062.38424061194,1664.26990154281,2005.4714749994,1767.52524114464,2083.72216289158,2312.17829788432,2054.83245480055,1951.55191186053,1370.78820790487,2277.88438623775,1970.77632876292,1900.09134010324,1733.81927454662,1705.28601917757,2200.86469269248,1940.81291831602,1948.59313234211,2019.47353081481,1874.35856727173
"ZNF80",57.6940553561171,30.7999317275692,21.2944913994549,4.88976621735049,4.83172275770498,40.8814219208529,33.7955590010406,3.27837355943624,9.40293700277008,27.0717789662499,8.0855966298133,20.077293851279,19.6374029680567,37.3290582637886,27.6434976719525,6.90482307291023,13.050865274982,32.6740142989488,34.3739257202706,17.3749005671731,19.452471274447,11.8793027652979,57.0842891876511,37.3038758789262,58.2588817939667,33.207635841874,33.0591315541989,21.8719637303707,36.4965095930388,40.101173784736
"ZBTB4",7693.78144652219,5562.62977490283,5576.91522124673,6990.40978432426,7972.34255021322,7751.11759619371,5638.78901932363,6551.28316294008,7102.83395132324,8133.94158856782,8348.37852028224,7881.45324184097,6606.75876106559,5254.38675285466,5058.76007396731,8200.62820292639,7871.84690502666,6277.04119143138,5559.70527617538,3685.30785714251,2932.46004462289,2809.45510399296,2751.69573594351,3182.1828032371,3081.65210156003,3004.71849824405,2799.54401844338,2900.02355461324,3315.09962136769,3124.92109789202
"ZHX3",298.706318859896,261.799419684338,247.688557856818,234.708778432823,252.457514090085,301.614046171626,240.793357882414,275.383378992644,281.364807236735,275.22975282354,376.990942865045,186.272670731311,201.283380422582,209.815051620605,167.519595892032,341.405140827228,194.675407018482,242.332272717203,231.746789533437,104.249403403039,142.975663867186,194.820565350886,213.192345333473,187.330333218086,196.623726054638,182.069451684757,195.935828479764,205.795295099397,208.551483388793,207.93201221715
"GTF2IRD2B",904.493900099126,826.73500952949,606.332623531849,414.652175231321,404.656780957792,858.509860337911,807.713860124871,420.724606794317,399.986474040912,501.955901665883,577.109459452925,711.628526506445,612.441505066269,835.398579765476,960.887979077069,651.354976544532,646.01783111161,678.893408211491,711.872913303669,1000.42848528881,442.54372149367,440.722132592553,370.465386972919,336.545836733791,321.637576570858,466.051992677335,424.124468231918,290.300609512193,352.799592732708,316.353704301806
"SNAPC5",366.636416295325,404.451735054133,360.8855910855,425.409660909492,516.994335074433,395.187078568245,380.200038761707,430.559727472626,456.404096057532,504.211883246404,372.948144550139,466.239379435257,473.752346604369,379.726627166126,380.927397919505,354.447584409392,446.992135668134,406.609955720251,391.419218685662,462.721036157347,494.092770370955,483.487622547625,334.350836670528,426.561711137287,476.994594688103,558.804354856362,419.286546541059,390.712806637985,424.054682890546,493.095914686383
"ZNF497",71.6522945551776,87.5366480678284,73.9703385454751,51.8315219039152,51.9410196453286,84.4882719697626,85.3337864776275,51.3611857645011,53.5244106311528,58.6555210935414,48.5135797788798,63.5780971957169,47.8661697346383,69.5092809049857,68.5558742264422,55.2385845832819,72.8673311186496,47.1957984318149,43.2446162287276,48.4668278979039,50.5764253135623,45.1413505081321,69.899129617532,63.2543982294836,55.8314283858848,66.415271683748,63.6993022629686,62.6333506824251,72.9930191860775,59.409146347757
"ZNF266",11710.9626880118,8588.31780487694,7524.80080294424,3712.31051221249,4546.65111500039,10931.6922216361,8309.48306938086,3267.44564757145,3688.84451647134,4519.85909657347,1657.54730911173,2508.54632619592,1812.77776148874,2781.65844510508,3747.90541436332,1676.33760158987,2345.89303317802,2072.07707345833,2666.75133410487,3318.60600833006,5145.17865209124,3282.25135405181,3395.93271391843,3337.88593734044,3949.46669494933,5202.14791826323,3549.42188052643,2956.69182427829,3808.67146538783,4125.96521385172
"NR1D2",1471.19841158099,1194.71314122203,1260.85804338878,1988.17894397471,2078.84871650257,1412.68024637614,1261.41923971384,1533.18603462968,1923.98557133603,2237.93372787666,1975.91767641063,1912.91994194131,1947.78490689413,1999.03543047116,2093.16564372024,1897.291939923,2784.18459199617,2046.66395122582,2079.06808791959,1806.989658986,1357.7824949564,1220.0043939961,1229.05969577494,1395.65153016591,1625.18005671086,1398.155978032,1271.56708441394,1446.53214671315,1531.11547387939,1936.73817093688
"THAP6",298.706318859896,257.746797088606,312.692794760417,327.614336562483,254.873375468938,298.888618043569,250.0871366077,250.249181703633,317.529949555082,297.789568628748,198.097117430426,244.273741857228,211.10208190661,239.420856450506,311.818653739624,239.367199860888,264.280021818386,255.946445341765,240.617480041894,256.965634703981,198.41520699936,167.498168990701,267.946663533873,225.445162920467,296.149315785998,161.457815644974,175.777821434521,262.463564764448,235.489383326512,259.915015271437
"ZNF654",664.412185875284,637.072272049195,695.993639950607,608.2869174384,603.965344713123,833.072531142713,677.600957970864,732.17009494076,612.637510872789,632.80283333609,681.211516061771,556.587201766013,666.444363228425,767.176507766139,601.522509341686,706.593561127814,697.13372010529,703.398918935702,629.819026100442,553.253412796828,644.849422747919,804.228797210669,860.924279789269,767.973270811808,740.373289464994,664.15271683748,903.078715626897,746.62930734129,906.32998822713,830.242820209904
"DDIT3",487.607822687183,1279.81821573242,1386.38346637504,1881.58204043647,1298.52549113321,524.190676629603,1107.64944625911,1127.76050444607,1573.18369084807,1296.06141800921,355.766251711785,351.352642397383,1105.83125463869,1691.39250202132,1224.05407691406,395.109320283197,386.088097718218,1215.29180961923,1312.86219525163,2396.82180981898,463.941439895562,635.542697943439,1104.40624795701,1676.24155308132,1621.53887659874,556.514173074164,588.613805721102,1421.67764247409,1401.63976127551,1462.95022881352
"ZNF408",375.011359814761,399.588587939254,448.305082093788,632.735748525153,538.737087484106,354.305656647392,411.460930837669,528.910934255713,575.025762861709,524.515717471091,485.135797788798,495.239914998216,501.98111337095,415.768476524266,414.099595125848,498.68166637685,406.75196773694,448.360085102241,446.861034363518,440.773793335655,463.941439895562,503.682437248632,744.425730426716,903.402559328779,683.328134375068,451.165811093047,495.886973312984,793.355775310718,770.771524024414,665.382439094879
"CENPS",72.582843835115,80.2419273955093,68.3665250193027,93.8835113731293,82.1392868809847,76.3119875855921,73.5053408272633,55.7323505104161,76.6701017148945,139.870857992291,129.369546077013,94.8094431865953,105.551040953305,102.976712451831,77.9546634349061,135.027651203578,82.6554800748862,102.560100438367,80.9450508896695,125.282177773827,63.2205316419529,86.7189101866748,54.7543182004,52.7119985245697,81.3196891707452,61.8349081193516,74.1814659264951,68.5984316997989,64.3033740448778,66.8352896412267
"ZNF519",144.235138390293,108.610285565639,93.0233045344611,68.4567270429068,95.4265244646734,145.356166829699,103.076454953174,62.2890976292885,82.4565244858299,82.34332768901,97.0271595577596,78.0783649771962,77.3222741867234,101.689503546183,106.703901013737,95.9003204570866,108.75721062485,95.2992083719339,85.380396143898,82.3021605813463,93.3718621173458,100.974073505032,116.498549362553,88.3939667565861,97.0981363232779,88.1719986146309,95.9521135353578,77.5460532258597,90.372309468477,112.877378060738
"ZNF25",347.09488141664,283.683581701296,308.20974393948,233.730825189353,303.190603045988,354.305656647392,295.711141259105,232.764522719973,218.437459602813,318.093402853436,373.958844128865,298.928597341265,370.655981022071,319.227808600675,351.072420433797,367.490027991556,327.359203980799,329.4629775144,358.154129278949,219.472428216923,365.706459959604,237.586055305958,252.801852116741,235.176608801926,330.133663499145,305.739267923461,270.923614688069,192.870952895087,320.647905710269,279.222987834458
"DRAP1",2751.63422077481,3057.29848622082,3336.51057348302,3898.12162847181,3186.52115870644,2754.4993614228,2730.68116728408,4064.09042251446,3844.35462844023,3080.54284820118,2599.51931648498,2883.32247808646,2822.87667665816,1950.12149205654,2188.8121456652,2690.57939074402,2282.81385101561,2299.88756204267,2325.22974952927,2589.7746529597,3865.20604223263,3951.05609973809,3562.52563950688,3704.43706554207,3712.78998766134,4129.19775330337,3838.08454141431,3889.23282332773,3581.87172720252,3686.33753087832
"FOSL1",0,2.43157355743968,12.3283897575792,2.93385973041029,6.03965344713123,1.81695208537124,9.29377872528617,5.46395593239373,3.61651423183465,2.25598158052082,4.04279831490665,1.11540521395995,4.90935074201418,10.2976712451831,5.5286995343905,1.53440512731339,1.0875721062485,1.81522301660826,6.6530178813427,4.57234225451924,2.91787069116706,11.8793027652979,18.6397678980085,10.5423997049139,1.21372670404097,3.43527267329731,13.7074447907654,16.9010628825592,5.21378708471982,1.48522865869393
"ZNF77",96.7771251134867,123.199726910277,110.955507818213,149.626846250925,71.2679106761485,100.840840738104,101.386677003122,80.8665477994272,140.320752195184,75.5753829474475,55.5884768299665,69.1551232655166,95.7323394692766,92.6790412066476,126.607219337542,72.1170409837291,68.5170426936556,101.652488930063,103.121777160812,98.7625926976155,70.0288965880093,76.0275376979067,121.158491337055,122.454027341693,138.364844260671,64.1250899015498,73.3751456446854,150.121205603908,99.9309191237966,89.1137195216355
"MLXIP",1463.75401734149,1085.29233113724,961.614401091176,870.378386688387,955.47317533616,1375.43272862603,996.968990530698,915.759014269189,906.298466497762,957.664180931089,315.338268562719,429.431007374579,396.430072417645,526.468442409984,509.193227117365,321.457874172154,457.867856730619,386.64250253756,467.928924321103,621.838546614616,861.744477458004,760.275376979067,725.785962528707,766.351363164898,729.449749128625,869.123986344219,828.897249700402,732.710784967418,859.405904464651,806.479161670802
"ZNF169",196.345898066786,181.557492288829,137.85381274384,80.192165964548,74.8917027444272,184.420636665181,201.928465031218,71.0314271211185,92.5827643349669,82.34332768901,71.7596700895931,101.501874470355,89.5956510417589,144.167397432563,166.413855985154,80.5562691839527,78.3051916498922,110.728604013104,146.366393389539,106.99280875575,107.961215573181,77.2154679744365,142.128230222315,91.6377820504058,99.5255897313599,106.493452872217,99.9837149444064,103.39473763448,121.655031976796,115.847835378126
"ETV4",0.930549279937372,11.3473432680518,14.5699151680481,7.82362594776078,3.62379206827874,1.81695208537124,6.75911180020812,16.3918677971812,16.6359654664394,1.12799079026041,1.01069957872666,0,4.90935074201418,1.28720890564788,1.65860986031715,1.53440512731339,0,0.907611508304132,2.21767262711423,0.914468450903848,0,15.4430935948873,8.15489845537873,0,1.21372670404097,1.1450908910991,5.64424197266811,7.95344135649843,0,1.48522865869393
"ZNF613",248.456657743278,228.56791439933,192.771185300329,232.752871945883,212.595801339019,272.542812805686,230.654690182102,198.887995939132,254.602601921159,232.366102793645,330.498762243619,262.120225280587,239.330848673191,310.21734626114,263.166097836988,329.129899808721,316.483482918314,256.854056850069,261.68536999948,292.629904289231,293.73231624415,224.518822264131,186.397678980085,217.335624685918,217.257080023334,303.449086141262,202.386390734242,193.865133064649,180.744618936954,197.535411606292
"HSF5",135.860194870856,112.662908161372,72.8495758402406,98.7732775904798,101.466177911805,142.630738701642,146.165792679501,87.4232949182997,87.5196444103984,112.799079026041,20.2139915745333,24.5389147071188,19.6374029680567,7.7232534338873,6.6344394412686,18.4128615277606,16.3135815937275,6.35328055812892,12.1971994491283,3.65787380361539,317.075281773487,241.149846135548,237.657040699609,261.938084975939,209.974719799088,270.241450299388,270.117294406259,276.38208713832,233.751454298272,225.754756121477
"MYPOP",247.526108463341,171.83119805907,212.944913994549,247.422170597935,286.27957339402,238.020723183632,181.651129630593,220.743819668707,214.820945370978,291.021623887186,272.888886256199,322.352106834424,270.01429081078,284.473168148182,357.706859875065,280.028935734693,295.819612899593,265.022560424807,276.100242075722,405.109523750404,180.907982852357,216.203310328422,210.862374346221,283.022884385767,229.394347063744,212.986905744433,202.386390734242,231.643979508017,231.144560755912,230.210442097558
"ZNF404",97.7076743934241,85.9155990295352,60.5211860826614,50.8535686604451,96.6344551540997,97.2069365673613,93.7826762278877,71.0314271211185,51.354502092052,87.983281640312,108.144854923753,143.887272600833,153.417210687943,111.987174791366,139.87609822008,134.260448639921,138.12165749356,170.630963561177,121.971994491283,125.282177773827,48.6311781861176,49.8930716142513,51.2593617195235,55.9558138183894,48.549068161639,28.6272722774776,61.2803414175394,52.6915489868021,47.7930482765984,89.1137195216355
"ZNF135",348.955979976515,357.441312943632,260.016947614397,136.913454085814,106.29790066951,327.959851409509,351.473813610822,166.104260344769,138.150843656083,143.254830363072,4.04279831490665,0,1.22733768550355,0,5.5286995343905,3.83601281828346,2.175144212497,0,1.10883631355712,0.914468450903848,288.869198425539,219.767101158011,166.592925588451,163.001718514439,137.15111755663,258.790541388397,210.449593552339,131.231782382224,165.103257682794,112.877378060738
"ZSCAN2",441.080358690314,398.778063420107,778.930080137957,737.376745576453,535.113295415827,462.41430572698,375.975593886577,807.572686807794,763.807805763477,510.979827987966,469.975304107898,433.892628230419,317.880460545418,317.940599695027,323.981792715283,438.839866411628,343.672785574527,323.109696956271,339.303911948478,301.77458879827,515.490488772847,422.903178444606,440.364516590452,513.333770246963,487.918135024471,431.699265944362,374.938931041524,502.060985628963,494.440808534263,461.906112853811
"KCMF1",1496.32324213929,2070.89014641946,2154.10591946065,2607.22334709128,1912.15428136175,1637.98230496217,1908.60419458377,2715.58609839968,2567.7251046026,1968.34392900442,1455.40739336639,1538.14379005076,1730.54613656,1935.96219409442,1565.17483818595,1436.20319916533,1461.69691079799,1748.96737650206,1794.09715533542,1900.2654409782,2394.59921388443,2669.27933136244,2649.17701250446,2917.8118567908,2844.97539427204,2389.80468972383,2822.92730661586,2849.32036596556,2680.75552606011,2914.01862835748
"ZNF575",117.249209272109,77.8103538380696,121.042372165323,135.935500842344,170.318227209101,93.5730323966188,88.7133423777316,130.042151190971,135.980935116983,125.206977718906,275.920984992379,239.812121001388,173.054613656,73.3709076219294,140.981838126958,247.806428061112,214.251704930955,140.67978378714,119.754321864169,92.3613135412886,95.3171092447905,114.04130654686,110.673621894426,100.55827410841,109.235403363688,124.814907129802,91.9205121263091,103.39473763448,106.013670722636,95.0546341564112
"USF3",1313.93558327157,1035.8503354693,891.006350661404,792.142127210779,729.590136413452,1254.60541494884,1048.50721800728,899.367146472008,877.366352643085,744.473921571871,1508.97447103891,1224.71492492802,1303.43262200477,1782.78433432232,1337.9452873225,1357.18133510869,1617.21972199152,1372.30860055585,1559.02385686131,1098.27660953552,1226.47831385389,968.16317537178,795.685092146239,664.982135233033,729.449749128625,1204.63561743626,998.224508880445,810.256838193277,848.978330295211,803.508704353414
"ZNF843",1.86109855987474,2.43157355743968,8.96610164187577,4.88976621735049,12.0793068942625,0.90847604268562,1.68977795005203,3.27837355943624,4.33981707820158,5.63995395130205,2.02139915745333,1.11540521395995,2.45467537100709,1.28720890564788,4.97582958095145,3.83601281828346,1.0875721062485,5.44566904982479,1.10883631355712,3.65787380361539,15.5619770195576,7.12758165917875,5.82492746812767,10.5423997049139,6.06863352020487,8.01563623769372,8.86952309990702,19.8836033912461,9.55860965531968,8.91137195216355
"THAP4",732.342283310712,769.998293189231,810.311435884523,1093.35172619957,1259.87170907157,753.126639386379,752.79607674818,1080.77048342748,1084.23096670403,1175.36640345135,1029.90287072247,929.132543228634,922.957939498667,1123.7333746306,901.73089405909,1035.72346093654,878.75826184879,876.752717021792,949.163884404892,1164.1183380006,857.853983203115,985.982129519727,863.25425077652,1033.96612490502,867.814593389296,842.78689584894,908.722957599565,966.343124814559,821.171465843372,870.34399399464
"DEAF1",576.940553561171,695.430037427747,693.752114540138,765.737389637086,740.461512618289,566.889050635827,728.294296472425,822.871763418496,708.836789439591,694.842326800413,789.356370985524,699.359069152886,628.396894977816,733.709076219294,698.27475119352,781.012209802513,599.252230542925,677.078185194883,749.573347964611,801.988831442674,1028.06310685453,1152.2923682339,1223.23476830681,1448.36352869048,1293.83266650768,1103.86761901954,1173.19601003316,1368.98609348729,1406.85354836023,1259.47390257245
"SIX5",94.916026553612,77.8103538380696,195.012710710798,140.825267059694,164.278573761969,81.7628438417058,94.6275652029137,181.403336955472,144.660569273386,127.462959299426,118.25185071102,45.7316137723578,34.3654551940993,38.6162671694365,57.4984751576612,92.8315102024598,56.5537495249221,53.5490789899438,49.8976341100703,54.8681070542309,97.2623563722352,165.122308437641,160.767998120324,187.330333218086,162.63937834149,132.830543367496,119.33540170784,147.138665095221,172.054973795754,96.5398628151052
"ZBTB34",1491.67049573961,938.587393171715,1016.53177364767,977.953243470097,955.47317533616,1429.03281514448,953.879652804371,907.016684777359,1003.22104791093,1079.48718627921,658.976125329784,582.241521687091,427.113514555234,482.703339617956,520.250626186146,678.974268836173,637.317254261622,485.572156942711,504.520522668488,409.681866004924,1491.03192318637,1206.93716095427,1135.86085628489,1252.11270341439,1341.16800796528,1573.35488437017,1203.02986046012,1119.44687092715,1360.79842911187,1489.68434467001
"ZBTB38",4471.28929009907,4650.78969086295,5331.46818880038,5096.11435172268,5916.44451680975,4397.0240465984,4657.87291931842,6310.86910191476,5291.68362402045,6643.86575463382,6468.47730385064,5345.02178529606,6412.83940675603,4742.0776084068,4768.50334841181,6166.00700410884,6782.09965456566,6482.16139230811,5355.67939448088,3315.86260297735,5022.62808306223,5711.56876955524,4444.41965818141,4440.78313723913,4169.15122838075,4791.06028835865,5499.91064222416,4926.16274018121,4807.9806566258,4440.83368949484
"HIC1",4.65274639968686,8.91576971061215,7.8453389366413,9.77953243470097,2.41586137885249,4.5423802134281,7.60400077523414,5.46395593239373,8.67963415640315,5.63995395130205,14.1497941021733,23.4235094931588,9.81870148402837,19.3081335847183,21.5619281841229,13.8096461458205,16.3135815937275,24.5055107242116,22.1767262711423,40.2366118397693,2.91787069116706,10.6913724887681,23.2997098725107,21.8957532332828,16.9921738565736,3.43527267329731,20.964327327053,21.8719637303707,25.1999709094792,28.2193445151846
"TGIF1",1378.14348358725,1235.23936717936,1416.64405941637,2170.07824726015,1728.54881656896,1412.68024637614,1236.91745943809,1720.05332751755,2308.05938275687,1631.07468271655,3134.17939363138,1676.4540365818,1985.83237514474,2999.19675015957,2651.01142674024,3254.47327503169,1659.63503413521,1916.87550553833,3096.97982376503,2652.87297607206,1275.10949204,1443.3352859837,1571.56543090084,2168.49052391845,2155.57862637677,1347.77197882364,1452.98914782113,1797.47774656864,2076.82518874673,2210.02024413656
"NR2C2",2413.84483215754,1953.36409114321,1798.82414190133,1596.0196933432,1203.09896666854,2202.14592746994,2227.12733816858,1851.188269895,1733.03361989516,1459.62008259697,2627.81890468932,2297.73474075749,1881.50867187694,2271.92371846851,1848.79712430018,2454.28100113776,3036.50132064582,2142.87077110606,1949.33423923341,641.042384083597,1960.80910446426,1745.06957622226,1585.54525682435,1359.9695619339,1387.28962271883,1826.41997130307,1942.42555887964,1587.705730791,1916.93571814866,1528.30028979605
"ZBTB33",1337.19931527,1146.89219459238,1227.23516223175,1418.03220303164,1611.37953969461,1356.35473172963,1195.51789966181,1465.432981068,1433.58624149925,1500.22775104635,1945.59668904883,1783.53293712195,1962.51295912017,2468.86668103264,2019.08106995941,1983.21862705255,2276.28841837811,1935.02773570441,2069.08856109758,1871.91691900018,1692.36500087689,1657.16273575906,1491.18143184068,1649.4800769073,1640.9585038634,1616.86833823193,1646.50601545547,1523.08401976945,1687.52908642098,1834.257393487
"ZNF491",20.4720841586222,13.7789168254915,36.9851692727375,22.4929245998122,14.4951682731149,14.5356166829699,38.8648928511967,25.1341972890112,26.0389024692094,16.9198618539062,6.06419747235998,15.6156729954392,11.0460391695319,24.4569692073098,30.9607173925868,13.8096461458205,9.78814895623652,24.5055107242116,21.0678899575852,34.7498011343462,16.53460058328,19.0068844244767,25.6296808597617,24.3286147036476,31.5568943050653,11.450908910991,18.5453664816238,26.8428645781822,19.9861838247593,19.307972563021
"JUN",2054.65281010172,1156.61848882214,1236.20126387362,1897.22929233199,1749.0836382892,2221.22392436634,1333.23480259105,1388.93759801449,1725.07728858513,1723.56992751791,5268.77690390209,7426.36791454532,4323.91066602899,3031.37697280077,3340.99312863218,5835.3426991728,4479.70950563758,3670.38093958191,3157.96582101067,3033.29185164806,1743.91404975418,1784.27127534775,2734.22095353913,3387.35412057119,3013.68340613374,1748.55379070833,1715.04323940929,3109.79557039088,2840.64499665818,2697.17524418817
"THAP5",1165.04769848159,1150.13429266897,1161.11016262291,1322.19278517157,978.423858435259,1133.77810127165,1036.67877235692,1168.19377834578,1366.31907678713,1045.6474625714,1054.15966061191,847.707962609558,1167.19813891387,1346.42051530769,1316.38335913838,987.389699426163,1306.17409960445,1134.51438538017,1207.5227454637,1371.70267635577,1051.40607238386,864.813241313688,1003.05251001158,1154.7982445998,1199.16198359248,1083.25598297975,932.106245772047,1114.47597007934,1158.32969732192,1244.62161598551
"SOX12",1601.47531077222,1495.4177378254,1697.95549843022,1909.9426844971,1563.06231211756,1736.09771757222,1514.04104324662,1953.910641424,1834.29601838653,1673.93833274645,1716.16788467787,2171.69395158001,1509.62535316936,1135.31825478143,1490.53739447168,1756.89387077383,1901.07604172238,1556.55373674159,1338.36543046344,1648.78661697964,1600.93838588699,1827.03676530282,1839.51209443472,2183.08769274064,1651.88204419977,1536.711975855,1860.98721041686,1931.69206945956,2012.52181470185,1593.65035077858
"ZNF620",117.249209272109,94.0208442210008,82.9364401873509,96.8173711035396,105.089969980083,119.918837634502,76.0400077523414,74.3098006805547,85.3497358712976,95.8792171721349,75.8024684044997,68.0397180515566,81.004287243234,86.2429966784082,85.1419728296137,79.0218640566393,97.8814895623652,74.4241436809388,68.7478514405413,80.4732236795386,44.7406839312282,34.449978019364,58.2492746812767,55.1448599949344,52.1902482737619,62.9799990104507,61.2803414175394,59.6508101737382,57.3516579319181,38.6159451260421
"ZNF518A",1116.65913592485,1127.43960613286,914.542367471328,670.875925020487,652.282572290173,1061.1000178568,1201.43212248699,781.345698332304,750.065051682505,754.625838684215,959.153900211603,865.554446032917,876.319107449532,1106.99965885718,1006.22331525907,956.701596879896,1104.97325994848,1036.49234248332,879.307196650794,718.772202410424,885.08744298734,781.658121956603,830.634656955005,719.316041404513,699.106581527601,837.061441393444,898.240793936039,770.489631410785,798.578388476253,721.821128125248
"ZNF619",299.636868139834,255.315223531166,245.447032446349,282.628487362858,221.051316165003,296.163189915512,286.417362533819,296.14641153574,292.214349932239,274.10176203328,341.616457609612,276.620493062066,274.923641552794,223.974349582732,254.320178581963,297.674594698797,308.870478174575,266.837783441415,202.917045380952,197.525185395231,301.513304753929,255.405009453905,227.172171256979,228.688978214287,191.768819238474,267.95126851719,216.093835525007,224.684718321081,212.027341445273,264.370701247519
"ZBTB41",522.038146044866,484.693662449642,398.991523063472,558.411302021426,455.389869913695,591.417903788338,484.121382689907,467.714627812903,596.724848252716,569.635349081507,822.709457083504,536.509907914734,700.809818422525,673.210257653843,649.069325337445,754.160120074529,840.693238130092,813.219911440502,688.58735071897,455.405288550116,618.588586527416,552.387578586353,511.428631701609,545.77192318516,645.702606549798,540.482900598777,542.653549657948,495.101724442027,672.578533928857,744.099558005657
"ZNF354C",217.748531505345,204.252178824933,208.461863173612,239.598544650174,149.783405488854,211.674917945749,215.446688631634,190.145666447302,230.73360799105,159.046701426718,186.979422064433,155.041324740432,245.467537100709,231.697603016619,252.108698768207,203.308679369024,244.703723905913,261.39211439159,223.984935338538,189.294969337096,229.539161038475,180.565402032528,313.381097785268,287.077653503041,273.088508409219,196.955633269046,217.706476088627,300.242411207816,285.88932514547,340.117362840909
