	D1_p1_rep1_B	D4_p1_rep1_B	D8_p1_rep1_B	D11_p1_rep1_B	D14_p1_rep1_B	D1_p1_rep2_B	D4_p1_rep2_B	D8_p1_rep2_B	D11_p1_rep2_B	D14_p1_rep2_B	D1_p2_rep1_B	D4_p2_rep1_B	D8_p2_rep1_B	D11_p2_rep1_B	D14_p2_rep1_B	D1_p2_rep2_B	D4_p2_rep2_B	D8_p2_rep2_B	D11_p2_rep2_B	D14_p2_rep2_B	D1_p3_rep1_B	D4_p3_rep1_B	D8_p3_rep1_B	D11_p3_rep1_B	D14_p3_rep1_B	D1_p3_rep2_B	D4_p3_rep2_B	D8_p3_rep2_B	D11_p3_rep2_B	D14_p3_rep2_B
PHYH	210.304137265846	234.241586033356	226.394066457363	267.959188710807	201.724425134183	253.464815909288	255.156470457857	300.517576281655	304.510498320477	206.422314617655	157.669134281359	112.655926609954	182.873315140028	123.572054942197	138.770358313202	145.001284531115	115.282643262341	130.696057195795	162.998938092896	114.308556362981	155.619770195576	157.994726778462	163.097969107575	203.549409687185	206.333539686966	172.908724555965	142.718689880322	161.057187469093	189.434264078154	239.121814049722
RASSF4	91.1938294338625	59.1682898976988	100.868643471102	76.2803529906676	72.4758413655747	85.3967480124483	62.5217841519251	62.2890976292885	72.3302846366929	53.0155671422393	57.6098759874198	53.5394502700774	24.5467537100709	33.467431546845	64.6857845523688	65.9794204744756	31.5395910812066	49.0110214484231	37.700434660942	63.0983231123655	182.853229979802	230.45847364678	404.24996628806	383.581158494176	364.118011212292	162.602906536073	270.117294406259	377.788464433675	349.323734676228	360.910564062624
DNMBP	4667.63518816586	5092.52555379783	4709.44488739525	6130.78888331404	4714.55348083064	4653.21429063574	5036.38318013008	4987.498975089	6208.10833036735	4824.41660994378	3418.18597525357	3520.21885525759	3173.89525471217	3021.07930155558	2736.15339956986	3093.36073666378	3640.10383961374	3900.91426269116	3258.86992554437	2512.04483463287	3948.85166871275	3804.94067572492	5304.17895247705	5718.84636300408	4953.21867919121	3842.92503052859	3488.14153910889	5693.66983108331	5578.75218065021	4757.18739379664
RAB11FIP2	576.940553561171	586.819751862109	500.980929239809	401.93878306621	343.052315797054	596.868760044452	628.597397419355	386.848080013476	409.389411043682	410.58864765479	439.654316746098	486.316673286536	661.535012486411	679.646302182083	672.842733335324	497.914463813193	690.608287467799	716.10548005196	656.431097625813	530.391701524232	416.282885273167	386.077339872182	352.990604568537	379.526389376902	393.247452109276	404.217084557983	411.223343722962	396.677887655359	421.447789348186	433.686768338626
ERLIN1	348.025430696577	287.736204297028	271.224574666742	276.760767902038	361.171276138447	376.109081671847	268.674694058273	299.424785095176	297.277469856808	408.332666074269	389.119337809765	368.083720606782	301.925070633872	288.334794865126	312.371523693063	363.654015173272	367.599371911994	316.756416398142	289.406277838408	339.267795285327	379.323189851717	362.318734341586	290.081387912758	262.749038799394	314.355216346612	341.237085547533	327.36603441475	278.370447477445	278.937609032511	285.163902469234
EIF3A	5801.04421112958	6883.78474111172	7496.78173531338	7107.76417354067	6236.54614950771	5784.26696377934	6823.3233623101	8086.65477994272	7224.34882951289	6362.99604785898	6598.85754950638	5827.99224294071	5986.9532298863	6636.84911752049	5759.24630497458	6648.5774166489	6380.78554735996	6306.99237120541	6045.3755815134	5212.47017015193	6441.68586253314	6931.57316355133	5916.96132212408	5752.90642358919	4933.79905192656	6464.03808025444	6427.98528658716	5974.02863889988	5576.14528710785	5171.56618957225
CUBN	49.3191118366807	43.7683240339142	25.7775422203928	3.91181297388039	12.0793068942625	39.0644698354817	34.6404479760666	3.27837355943624	0.723302846366929	12.4078986928645	12.12839494472	26.7697251350387	15.9553899115461	20.5953424903661	34.2779371132211	23.7832794733575	38.0650237186976	38.1196833487735	42.1357799151704	18.289369018077	35.987071857727	35.6379082958938	30.2896228342639	11.3533535283689	25.4882607848605	41.2232720795677	41.1223343722962	22.866143899933	34.7585805647988	26.7341158564907
TRDMT1	200.998644466472	199.389031710053	133.370761922902	92.9055581296592	141.327890662871	161.70873559804	196.859131181062	106.000745088438	114.281849725975	138.742867202031	116.230451553566	171.772402949832	168.145262913986	126.146472753493	154.250717009495	125.821220439698	187.062402274742	192.413639760476	141.931048135311	113.394087912077	138.112546048574	143.739563460105	99.0237669581703	122.454027341693	110.449130067729	158.022542971676	123.367003116889	119.301620347476	132.951570660356	92.0841768390234
DDX50	1254.38042935558	1431.38630081282	1472.68219467809	1568.63700252604	1567.89403487527	1338.18521087592	1307.88813334027	1710.21820683924	1639.00424986746	1650.25052615098	1756.59586782694	1460.06542507357	1361.11749322343	1298.79378579871	1235.66434593628	1674.80319646256	1337.71369068566	1266.11805408426	1275.16176059068	1104.67788869185	1648.59694050939	1550.24901087138	1276.82410101358	1533.51368015325	1577.84471525327	1777.18106298581	1576.35615093802	1519.1072990912	1380.78461293663	1626.32538126985
MAPK8	690.46756571353	666.251154738471	628.747877636538	607.30896419493	699.391869177796	721.329977892382	646.340065894902	549.673966798809	652.41916742297	821.177295309579	789.356370985524	784.129865413841	760.949365012199	1126.3077924419	1034.41968288446	816.303527730721	877.670689742541	865.861378922142	994.626173260734	1133.94087912077	492.14752324351	468.044528952738	463.664226462962	452.512233487844	474.567141280021	523.30653723229	526.527144021753	498.084264950714	543.102821324982	513.889115908098
SEC23IP	1318.58832967126	1313.86024553657	1332.58685652379	1391.62746545795	1430.18993628068	1302.75464521118	1250.4356830385	1538.64999056207	1447.32899558023	1347.94899436119	1509.98517061763	1310.60112640294	1177.0168403979	1244.7310117615	1060.4045706961	1477.63213760279	1474.74777607297	1182.61779532028	1114.3804951249	964.764215703559	1676.80302385734	1286.52848948176	1257.01934762195	1226.97313488729	1091.14030693284	1601.98215664765	1304.62621596814	1355.06757111342	1207.86067462676	1158.47835378126
ATE1	719.314593391589	888.334872984628	815.915249410695	999.468214826439	962.720759472718	822.170818630486	880.374311977108	999.903935628053	1004.66765360366	1091.89508497208	1117.83373407169	757.360140278803	946.277355523234	903.620651764814	778.440894442182	1071.7819814284	1017.9674914486	985.666098018287	922.551812879521	620.009609712809	893.841055060842	772.154679744365	679.186542783686	777.704716693267	794.990991146838	874.849440799715	824.865648291353	764.524550393411	805.530104589213	833.213277527292
NSMCE4A	1023.60420793111	1225.5130729496	1052.39618021517	579.926273377768	671.609463320993	890.306521831907	1181.9996760614	720.149391889494	609.020996640954	611.371008321143	607.430446814724	812.01499576284	808.815534746837	828.962535237237	1115.13869608656	586.90996119737	681.907710617811	806.866630882373	882.633705591465	956.533999645425	221.758172528696	224.518822264131	300.566257355388	257.883315858664	326.492483387022	194.665451486848	218.512796370437	215.73709679502	314.565154111429	256.944557954049
PLEKHA1	287.539727500648	314.483513428865	286.915252540025	333.482056023303	352.715761312464	366.115845202305	303.315142034339	301.610367468134	352.971789027061	478.268095070414	1077.40575092262	1216.9070884303	1246.9750884716	1605.14950534291	1415.34708080397	1074.85079168303	1532.38909770414	1344.17264379842	1474.75229703097	1366.21586565035	174.099617906301	219.767101158011	229.50214224423	286.266699679586	281.584595337506	185.504724358055	263.666732151782	225.678898490643	287.62725417371	356.454878086542
PALD1	0	0	1.12076270523447	0	1.20793068942625	0	0	4.37116474591499	1.44660569273386	2.25598158052082	2.02139915745333	5.57702606979973	0	0	0	0.767202563656693	1.0875721062485	3.63044603321653	0	0.914468450903848	2.91787069116706	15.4430935948873	20.9697388852596	13.7862149987336	10.9235403363688	0	21.7706476088627	15.9068827129969	7.82068062707974	8.91137195216355
CDH23	29.7775769579959	21.0736374978105	13.4491524628137	27.3826908171627	12.0793068942625	23.6203771098261	23.6568913007284	21.8558237295749	26.0389024692094	9.02392632208329	16.1711932596266	21.192699065239	8.59136379852482	5.14883562259153	3.3172197206343	12.2752410185071	13.050865274982	6.35328055812892	6.6530178813427	2.74340535271154	9.72623563722352	4.75172110611917	9.31988394900426	7.29858441109427	0	2.29018178219821	4.83792169085838	13.9185223738722	2.60689354235991	7.42614329346963
VSIR	385.247401894072	307.188792756546	289.156777950494	413.674221987851	374.458513722136	498.753347434405	300.780475109261	339.85805899489	412.28262242915	384.6448594788	1175.44361005911	2206.27151321277	1218.74632170502	316.653390789379	427.921343961825	1162.31188393989	1837.99685955997	1062.81307622414	569.941865168358	258.794571605789	528.134595101237	411.023875679308	389.105154870928	467.109402310033	365.331737916333	514.145810103497	379.776852732383	461.299598676909	436.220186088225	371.307164673481
SPOCK2	21466.8413388752	11626.1637026382	9200.34104726977	16912.7233925719	23386.7460779815	22383.0327396883	11899.4163242664	11935.4653387209	16469.605811775	22955.7405725896	34052.4902064587	30026.7083598017	20749.370911123	15069.3546584198	14176.6913460841	33575.0857933078	26809.7399911318	19765.9634278474	16652.5037570008	9382.44630627348	22872.2157244948	18270.3676530282	16775.7911082077	21605.4317644859	20076.2534115417	22442.6363746513	16327.1793863652	19421.3096123996	20069.6044181148	19048.0575477496
MICU1	871.924675301318	1120.95540997969	1230.59745034745	1304.58962678911	1026.74108601231	864.86919263671	1105.95966830905	1603.12467056432	1293.98879215044	1053.54339810322	1209.80739573582	1001.63388213603	1098.46722852567	1077.39385402728	865.241477132113	1210.64564545026	846.131098661335	1025.60100438367	1096.63911410799	932.757819921925	1027.0904832908	1336.42156109602	1174.30537757454	1197.77879724291	1114.20111430961	1075.24034674206	1306.23885653176	1258.63209466588	1076.64703299464	1021.83731718142
PPP3CB	1129.68682584397	1374.64958447256	1370.69278850176	1476.70939763985	1421.73442145469	1111.06620020451	1471.79659449532	1662.13539463417	1473.36789804943	1541.96341028598	1545.35965587307	1365.25598188697	1746.50152647155	1278.19844330835	1196.96344919554	1724.67136310024	1793.40640320378	1635.51593796405	1364.97750198881	1102.84895179004	1198.27223050594	1065.57345804722	914.513612496043	952.059788736074	896.94403428628	1054.62871070227	1124.01047284276	1009.09287210574	957.598894560208	1012.92594522926
CCSER2	1047.79848920948	1056.11344844797	1156.62711180197	1206.7943024421	1195.85138253198	962.076129204071	1047.66232903226	1195.51355800775	1257.82364983209	1287.03749168713	981.38929094359	845.477152181638	925.412614869674	1092.84036089505	917.211252755384	998.897737881014	1074.52124097352	1081.87291789853	1052.2856615657	920.869730060175	773.23573315927	801.852936657609	860.924279789269	932.596896973156	881.165587133747	754.614897234309	797.450758709822	961.372223966747	974.109220328487	1018.86685986403
BMPR1A	280.095333261149	208.304801420666	280.190676308618	274.804861415097	338.220593039349	245.288531525117	233.18935710718	292.868037976304	333.442612175154	356.44508972229	518.488883886778	422.738576090819	554.756633847603	472.405668372773	441.743092797801	600.71960734319	466.568433580607	568.164804198387	515.608885804059	348.412479794366	407.529273199666	640.294419049558	627.927181064162	649.57401258739	564.382917379053	391.621084755893	548.297791630616	575.630318176574	632.606166279339	632.707408603612
MINPP1	269.859291181838	286.115155258735	308.20974393948	405.85059604009	428.815394746317	334.319183708308	265.295138158169	431.652518659105	420.962256585553	452.324306894425	529.606579252771	407.12290309538	413.612800014695	312.791764072436	289.150985648623	566.962694542296	452.429996199377	422.039351361421	300.494640973979	232.274986529577	356.952847886103	320.741174663044	342.505735125907	373.038758789262	321.637576570858	348.107630894127	345.911400896374	356.910680872867	311.08929605495	343.087820158297
ACTA2	34.4303233576828	19.4525884595174	25.7775422203928	70.412633529847	137.704098594592	24.5288531525117	27.8813361758585	41.5260650861924	67.2671647121244	165.81464616828	16.1711932596266	21.192699065239	19.6374029680567	19.3081335847183	23.2205380444401	18.4128615277606	27.1893026562126	16.3370071494744	29.9385804660422	12.8025583126539	30.1513304753929	13.0672330418277	43.1044632641447	39.736737349291	24.2745340808195	25.1919996041803	24.9959287361016	27.8370447477445	31.2827225083189	22.2784298804089
LIPA	2163.52707585439	2075.75329353434	2009.52753048541	2617.98083276945	2617.58580398667	2077.68470962201	2117.29177141519	2752.74099873996	2771.69650727807	2720.71378610811	2553.02713586355	2045.65316240254	2361.39770690882	1396.62166262795	1299.79726053521	2424.36010115515	2233.87310623442	2185.52851199635	1868.38918834374	967.507621056271	2931.48742105917	2734.61549657158	2373.07545051521	2685.87906328269	2537.90253814968	3002.42831646185	2525.39512262807	2629.60654849229	2669.45898737655	2587.26832344482
TWNK	298.706318859896	513.062020619772	468.478810788009	555.477442291015	407.072642336645	291.620809702084	509.468051940687	617.427020360492	537.414014850628	416.228601606092	319.381066877625	447.277490797938	474.979684289872	348.833613430576	306.842824158673	319.923469044841	417.627688799425	431.115466444463	367.024819787406	274.340535271154	496.0380174984	672.368536515862	617.442311621533	564.423861124623	458.788694127488	495.824355845912	579.744282621195	661.129812758932	530.068353613182	427.745853703851
LZTS2	1122.24243160447	806.471896550826	954.889824859769	1068.90289511282	968.760412919849	1161.03238255222	896.427202502602	1060.00745088438	934.507277506072	879.83281640312	1509.98517061763	1223.59951971406	965.914758491291	1221.56125145984	1361.16582536694	1446.94403505652	1071.25852465477	952.992083719339	1206.41390915014	1581.11595161275	1198.27223050594	1366.11981800926	1498.17134480244	1421.60205251647	1307.18366025213	1113.02834614833	1171.58336946954	1286.46913941362	1337.33638723063	1307.00121965065
SFXN3	904.493900099126	443.356911973168	528.99999687067	430.299427126843	465.053315429105	871.228524935509	468.068492164412	457.879507134595	454.234187518431	456.836270055466	797.441967615337	650.281239738648	484.798385773901	534.191695843872	732.552688306741	785.615425184453	565.537495249221	493.740660517448	609.859972456414	567.884908011289	591.35512674319	617.723743795492	672.196629821933	690.121703760136	756.151736617527	564.529809311858	598.289649102819	665.106533437181	675.185427471217	683.205182999206
KAZALD1	0.930549279937372	0.810524519146559	6.72457623140683	3.91181297388039	3.62379206827874	1.81695208537124	1.68977795005203	4.37116474591499	3.61651423183465	1.12799079026041	10.1069957872666	3.34621564187984	7.36402611302128	6.43604452823942	6.6344394412686	4.60321538194016	6.52543263749101	9.07611508304132	5.54418156778559	10.9736214108462	5.83574138233411	5.93965138264896	5.82492746812767	7.29858441109427	19.4196272646556	5.72545445549552	7.25688253628756	3.97672067824921	12.1655031976796	16.3375152456332
FBXW4	1436.7680882233	1648.6068719441	1842.53388740547	2104.55537994765	2607.92235847126	1488.08375791905	1671.19039260146	1995.43670651019	2065.02962637758	2625.96255972624	1753.56376909076	1926.30480450883	1837.32451519881	1629.60647455022	1704.49806645259	1790.65078357472	1836.90928745372	1838.82091582417	1657.71028876789	1883.80500886193	1207.99846614316	1252.0785114624	1153.33563868928	1359.9695619339	1320.53465399658	1147.3810728813	1093.37030213399	1331.20724704392	1275.63990672812	1200.06475622469
FGF8	0	2.43157355743968	0	0.977953243470097	0	0	1.68977795005203	0	0	0	0	0	0	2.57441781129577	0	1.53440512731339	0	0	0	0	0	0	0	0.810953823454918	1.21372670404097	2.29018178219821	0	0.994180169562303	0.868964514119971	0
NPM3	175.873813908163	485.504186968789	517.792369818326	574.058553916947	657.114295047878	198.956253348151	431.738266238294	721.242183075973	646.632744652035	689.202372849111	153.626335966453	136.079436103113	300.697732948369	160.901113205985	125.501479430664	168.017361440816	128.333508537323	219.6419850096	231.746789533437	116.137493264789	622.479080782305	1025.18382864521	975.092858164571	967.467911381718	969.767636528738	608.043263173624	1036.1215621255	984.23836786668	943.695462334288	1067.87940560093
TNKS2	2605.53798382464	2421.84726320992	2176.52117356534	2435.10357624054	2543.90203193167	2638.21442795904	2472.14514092612	2196.51028482228	2553.98235052163	2660.93027422431	2941.13577409459	2304.42717204125	2312.30419948868	2683.83056827584	2555.36492479529	2704.38903688984	2658.02622767134	2433.30645376338	2613.52719105413	2042.9225193192	2123.23723960589	2005.22630678229	1959.50560027815	2010.35452834474	2119.16682525554	2117.27305764224	1927.10547352525	2109.65031981121	2296.67321081908	2386.76245452114
GBF1	2279.84573584656	2257.31078582317	2851.22032211649	2547.5681992396	2327.68243852438	2062.24061689636	2388.50113239854	3049.98020146218	2494.67151711954	2307.8691568728	1887.98681306141	1979.8442547789	1660.5878884863	2080.12959152698	1886.94515108748	1934.11766297852	1932.61563280359	1974.96264206979	2085.72110580094	2079.50125735535	1857.71100670969	1862.67467359871	1695.05389322515	1724.89878248861	1433.41123747239	1818.40433506538	1566.6803075563	1600.63007299531	1623.22571237611	1427.30474100486
ARHGAP21	1235.76944375683	1349.52332437902	1537.68643158169	1092.3737729561	800.858047089601	1157.39847838148	1415.18903316858	1371.45293903083	1170.30400542169	938.488337496662	724.671597947017	735.052035999604	780.586767980255	1076.10664512163	887.356275269675	733.445650855798	822.204512323868	962.06819880238	984.64664643872	752.607535093867	970.678316594907	1177.23890404102	1038.00207482035	936.651666090431	787.708630922592	1011.11525684051	1163.52016665144	1043.88917804042	928.923065594249	836.18373484468
CPEB3	174.943264628226	170.210149020777	152.423727911888	204.39222788525	193.268910308199	187.146064793238	192.634686305931	175.939381023078	196.738374211805	162.430673797499	263.792590047659	185.157265517351	244.240199415206	303.7813017329	234.416860258157	250.875238315738	220.777137568446	237.794215175683	256.141188431694	179.235816377154	232.457031729642	244.713636965137	226.007185763353	224.634209097012	205.119812982925	211.841814853334	235.445522288441	242.579961373202	265.034176806591	246.547957343192
FBXL15	466.205189248623	526.030412926117	549.173725564891	576.992413647357	676.441186078698	451.512593214753	517.072052715921	492.848825101915	509.205203842318	742.21793999135	513.435385993145	595.626384254611	447.978255208794	483.990548523604	646.304975570249	563.126681724012	554.661774186736	471.957984318149	514.500049490502	870.573965260463	437.680603675058	382.513549042593	527.738428612366	630.111120824472	627.496705989184	432.844356835461	440.250873868112	493.113364102902	499.654595618983	620.825579334061
CUEDC2	694.18976283328	705.156331657506	748.669487096627	1048.36587699994	1203.09896666854	694.984172654499	698.723182346514	957.285079355382	1021.3036190701	1220.48603506176	966.22879726269	895.670386809836	786.723456407773	674.497466559491	813.271701508843	930.616709715568	768.913479117691	700.67608441079	757.335202159511	979.395710918021	682.781741733091	683.05990900463	736.270831971337	847.44674551039	737.945836056912	630.945080995606	688.597520665509	803.297577006341	744.702588600815	632.707408603612
SUFU	432.705415170878	320.967709582037	392.266946832065	517.337265795681	550.816394378368	446.970213001325	370.906260036421	451.322760015722	488.229421297677	480.524076650935	879.308633492197	852.169583465398	606.304816638752	453.097534788055	566.691702275026	804.028286712214	874.407973423796	619.898660171722	547.765138897216	475.523594470001	634.150563546974	755.523655872948	780.540280729107	870.153452567127	754.938009913486	541.627991489876	673.277435311124	942.482800745064	791.626672363293	689.146097633981
ANKRD26	289.400826060523	262.609944203485	252.171608677756	190.700882476669	213.803732028445	272.542812805686	277.968472783559	198.887995939132	163.466443278926	183.862498812447	206.182714060239	161.733756024192	234.421497931177	260.016198940872	338.356411504699	188.731830659546	195.76297912473	270.468229474631	261.68536999948	247.820950194943	151.729275940687	169.87402954376	168.922896575702	170.300302925533	186.91391242231	131.685452476397	162.876696925565	178.952430521215	199.861838247593	206.446783558456
ACBD5	595.551539159918	562.504016287712	542.449149333484	635.669608255563	473.508830255088	545.994101654057	636.201398194589	525.632560696277	603.957876716386	494.05996613406	512.424686414418	437.238843872299	553.529296162099	714.400942634575	732.552688306741	467.993563830583	539.435764699257	582.686588331253	696.349204913869	704.140707195963	610.807598017637	618.911674072021	675.691586302809	626.056351707197	668.763413926577	597.737445153732	632.961421220638	684.990136828427	740.357766030215	613.399436040591
LHPP	3087.5625108322	1387.61797677891	1210.42372165323	1979.37736478348	2100.59146891224	3227.81537966201	1374.63436236733	1498.21671666236	1944.23805103431	2129.64661201166	3610.21889521164	6130.26705592386	4042.85033604868	1800.80525900139	2920.25909406506	3565.19031331265	5616.22235666726	3287.36888307757	2706.66944139292	2167.29022864212	2403.35282595793	2146.59000968933	2309.00124836581	2937.27474855371	3604.76831100169	2617.67777705255	2144.00562933207	2407.9043706799	2851.07257082762	3312.05990888745
LARP4B	2957.28561164097	2570.17325021374	2643.87922164812	2386.20591406704	2769.78507085438	2917.11657306353	2687.59182955775	2725.42121907799	2446.93352925932	2621.45059656519	3188.75717088262	2462.81471242356	2498.85952768522	2767.49914714295	2474.64591159319	2959.86749058752	2763.52072197744	2462.35002202911	2495.99054181707	2152.65873342766	2668.87905885413	2659.7758891502	2375.40542150246	2376.09470272291	2423.81222796983	2609.66214081486	2620.54091588162	2340.30011914966	2451.34889433244	2535.28532039053
GTPBP4	1079.43716472735	1430.57577629368	1544.4110078131	1384.78179275366	1145.11829357608	1072.91020641172	1475.17615039542	1506.95904615419	1384.4016479463	1229.50996138385	1045.06336440337	993.826045638311	1227.33768550355	925.503203160828	869.664436759626	1013.47458659049	987.51547247364	1186.2482413535	1001.27919114208	842.225443282444	1484.22355824031	1619.14896691011	1484.19151887893	1481.61263545214	1288.97775969151	1473.73197684455	1615.8658447467	1608.58351435181	1291.28126798228	1375.32173795057
EDRF1	601.134834839542	586.819751862109	489.773302187464	252.311936815285	286.27957339402	625.031517367706	586.352948668055	244.785225771239	260.389024692094	262.821854130676	356.776951290512	397.08425616974	328.92649971495	437.65102792028	559.504392880319	323.759481863124	406.75196773694	412.96323627838	403.616418134791	415.168676710347	328.746764538155	300.546359962037	321.535996240647	243.286147036476	267.019874889014	308.029449705659	316.077550469414	251.527582899263	260.689354235991	276.25253051707
BCCIP	619.74582043829	718.935248482998	797.983046126943	808.76733234977	852.79906673493	687.716364313014	747.726742898023	827.242928164411	731.259177676965	780.569626860204	626.633738810531	644.704213668848	816.179560859858	706.677689200688	578.301971297246	578.470732997146	640.579970580368	767.839336025296	612.077645083529	673.963248316136	734.330790610376	807.792588040258	754.910599869345	728.236533462517	694.251674711437	688.199625550561	785.355954482676	697.914479032737	701.254362894816	724.791585442636
MTPAP	381.525204774323	444.167436492314	441.580505862382	470.395510109117	402.24091957894	374.292129586475	425.824043413112	413.075068488966	439.044827744726	349.677144980727	515.456785150598	526.471260989094	551.074620791092	661.625377503012	474.915290004144	514.792920213641	698.221292211538	701.583695919094	569.941865168358	529.477233073328	515.490488772847	501.306576695572	644.23697797492	578.210076123357	518.261302625496	533.612355252182	546.685151066996	644.228749876373	515.295956873143	463.391341512505
NEURL1	3.72219711974949	10.5368187489053	5.60381352617236	13.6913454085814	0	5.45085625611372	5.91422282518211	1.09279118647875	13.0194512346047	5.63995395130205	37.3958844128865	4.46162085583978	4.90935074201418	3.86162671694365	8.29304930158575	31.4553051099244	3.26271631874551	6.35328055812892	1.10883631355712	3.65787380361539	2.91787069116706	1.18793027652979	4.65994197450213	2.43286147036476	1.21372670404097	2.29018178219821	3.22528112723892	0.994180169562303	1.73792902823994	0
SH3PXD2A	4331.70689810847	3560.63421261083	3440.74150506983	2265.91766512022	2680.39819983684	4300.72558607372	3627.95325876171	2619.42047398955	2335.54489091881	2551.51516756905	496.253493154791	99.2710640424351	109.233054009816	141.592979621267	106.151031060298	491.009640740283	75.0424753311466	102.560100438367	167.434283347125	75.9008814250193	561.203796267797	737.704701725001	671.031644328307	704.718872582324	662.694780406372	509.565446539101	662.795271647598	679.025055811053	695.171611295977	726.27681410133
PITRM1	1391.17117350637	1265.22877438778	1407.6779577745	1189.19114405964	1298.52549113321	1405.41243803465	1293.52502076483	1363.80340072548	1160.17776557255	1245.30183244749	1434.18270221313	1553.7594630462	1438.43976741016	1566.53323817347	1512.65219260924	1486.07136580301	1431.24489182303	1418.59678747936	1582.30941944601	1431.14312566452	1322.7680466624	1505.10766036325	1451.57192505741	1380.24340752027	1244.069871642	1280.2116162488	1429.60585964865	1373.9569943351	1277.37783575636	1142.14083853563
STN1	618.815271158352	536.567231675022	447.184319388554	573.080600673477	618.460512986238	602.319616300566	510.312940915713	568.251416968948	561.283008780737	600.091100418539	401.247732754485	465.123974221297	386.611370933617	270.313870186056	343.885111039089	382.83407926469	441.554275136892	369.397883879782	337.086239321364	263.366913860308	537.860830738461	454.97729591091	397.260053326307	430.616480254562	417.521986190095	496.969446737011	468.472083731453	457.32287799866	490.964950477783	430.716311021238
MAP3K8	188.901503827287	402.020161496693	366.489404611672	393.137203874979	459.013661981973	220.759678372606	408.926263912591	374.82737696221	407.219502504581	568.507358291247	164.744031332446	224.196448005949	331.381175085957	218.82551396014	295.785425089892	163.414146058876	167.486104362269	296.788963215451	329.324385126464	269.768193016635	540.778701429628	466.856598676208	584.822717800018	699.04219581814	689.396767895273	561.09453663856	553.135713321474	699.902839371862	700.385398380696	735.188186053493
EBF3	0	1.62104903829312	0	0.977953243470097	1.20793068942625	2.72542812805686	1.68977795005203	2.18558237295749	0	1.12799079026041	0	0	0	0	0.55286995343905	0	0	0	1.10883631355712	1.8289369018077	0	0	1.16498549362553	0.810953823454918	0	3.43527267329731	1.61264056361946	1.98836033912461	0.868964514119971	0
GLRX3	774.217000907894	1073.13446335004	1069.20762079369	1064.01312889547	821.392868809847	750.401211258322	997.813879505724	1193.32797563479	1027.09004184104	841.481129534267	778.23867561953	702.705284794765	899.638523474099	855.993922255843	759.090446071816	806.329894403184	746.074464886472	805.051407865765	837.171416735623	897.093550336675	1100.03725056998	1260.39402339811	1191.78015997892	1124.79295313197	1045.01869217928	1148.5261637724	1398.96568893988	1282.49241873537	1061.8746362546	1096.09875011612
TASOR2	1709.41902724495	2127.62686275972	1768.56354886	1269.38331002419	1390.32822352961	1825.12836975541	2001.54198183663	1516.7941668325	1236.84786728745	1355.84492989301	1294.70616034886	1310.60112640294	1264.15781606865	1441.67397432563	1429.16882963994	1197.6032018681	1412.7561660168	1549.29284467515	1402.67793664975	1051.63871853942	1220.64257247155	1130.90962325636	1162.65552263828	1193.72402812564	1134.83446827831	1167.99270892109	1211.89938356002	1080.67384431422	1332.12260014592	1087.18737816395
XPNPEP1	479.232879167747	590.872374457841	610.815674352787	420.519894692142	361.171276138447	545.994101654057	612.544506893861	586.828867139087	473.040061523972	349.677144980727	442.686415482278	457.316137723578	474.979684289872	568.946336296365	602.628249248564	481.036007412746	379.562665080727	493.740660517448	569.941865168358	543.194259836886	672.082882532145	709.194375088286	704.816223643448	620.379674943013	582.588817939667	582.851263569444	690.210161229128	656.15891191112	610.013088912219	549.534603716752
SMC3	2184.92970929295	2267.84760457207	2295.3220203202	2233.6452080857	2157.36421131528	2210.32221185411	2247.4046735692	2285.02637092706	2174.24835617899	2167.99829888051	2107.30862164509	2009.96019555582	2153.97763805872	2520.35503725856	2176.0961367361	2027.71637574464	2057.68642502217	2364.32797913226	2334.10044003773	1941.41652126887	1813.94294634219	1948.20565350886	1697.3838642124	1681.9182298455	1789.0331617564	1748.55379070833	1882.75785802572	1815.37298962077	1839.59787639198	1872.87333861304
SHOC2	1903.90382675186	2084.66906324495	2011.76905589588	2582.77451600453	2449.68343815643	1912.34206985323	2123.20599424038	2574.61603534393	2688.51667994588	2699.28196109316	2317.53413402024	1990.9983069185	2534.45232056482	2223.00978005389	1754.80923221554	2458.11701395604	2715.66754930251	2447.82823789624	2071.30623372469	1566.48445639829	2202.99237183113	2018.29353982412	2165.70803264987	2418.26430154257	2130.09036559191	2174.5276021972	2021.44494649699	2265.73660643249	2295.80424630496	2259.03278987346
TFAM	1172.49209272109	1517.30189984236	1417.76482212161	1725.10952148125	1528.0323221242	1188.28666383279	1477.7108173205	1698.19750378797	1712.05783735052	1697.62613934192	1550.4131537667	1335.14004111005	1955.14893300715	1293.64495017612	1179.82448063893	1561.25721704137	1835.82171534747	1810.68495906674	1403.78677296331	1065.35574530298	1797.40834575891	1977.9039104221	1639.13458953112	1717.60019807752	1454.04459144109	1814.96906239208	1970.64676874298	1778.58832334696	1637.12914460203	1706.52772883932
CCDC6	1192.03362759977	1231.99726910277	1270.94490773589	1505.07004170048	1146.32622426551	1180.11037944862	1246.21123816337	1621.70212073446	1628.15470717196	1343.43703120015	1680.79339942244	1658.60755315844	1977.24101134621	1436.52513870304	1564.62196823251	1657.92474006211	2026.14683394096	2082.96841155798	1657.71028876789	1052.55318699033	2131.9908516794	2072.93833254449	1831.35719597934	1853.84044041794	1859.42931059077	2159.64142061291	2146.4245901775	1939.64551081605	2133.30788216453	1825.34602153483
