"Cluster","Edges","interaction","name","Nodes","Score.Density","selected","shared interaction","shared name","V3","weight.x","weight.x.x","weight.x.x.x","weight.x.x.x.x","weight.x.x.x.x.x","weight.y","weight.y.y","weight.y.y.y","weight.y.y.y.y","weight.y.y.y.y.y"
,,"interacts with","POU2AF1 (interacts with) BATF",,,"false","interacts with","POU2AF1 (interacts with) BATF","-0.661079762767188","0.012223859864162","0.0138105229491137","0.0115950566095448","0.014693085996623","0.0136516415543176","0.013444150223126","0.0139029209283639","0.0121545316764256","0.0112986627831466","0.0126854221248446"
,,"interacts with","POU2AF1 (interacts with) CTCFL",,,"false","interacts with","POU2AF1 (interacts with) CTCFL","-0.661079762767188","0.0417054358837115","0.0362532929140471","0.0396053314987605","0.0265531685457495","0.046658387101796","0.0509133887531852","0.0400396210826311","0.0365453052510109","0.035351344429889","0.0415531198135645"
,,"interacts with","POU2AF1 (interacts with) FOXI1",,,"false","interacts with","POU2AF1 (interacts with) FOXI1","-0.661079762767188","0.0414110276198762","0.0500858533604085","0.0454042947611019","0.0356802981833863","0.0301331659386491","0.0460612002430078","0.0361212772690503","0.0443913296979353","0.0457574165542939","0.041785400009839"
,,"interacts with","POU2AF1 (interacts with) HOXD1",,,"false","interacts with","POU2AF1 (interacts with) HOXD1","0.661079762767188","0.028792059983987","0.0301266197486966","0.020222967624983","0.025004337699219","0.0321423322347477","0.0220227557351351","0.029186268044988","0.0262470375828459","0.0245106331429654","0.0265448714780353"
,,"interacts with","POU2AF1 (interacts with) PTF1A",,,"false","interacts with","POU2AF1 (interacts with) PTF1A","0.661079762767188","0.0641341030251956","0.0559027168874557","0.0618425530228449","0.0637832823707075","0.0541982881227057","0.0683545080209803","0.0604002686285877","0.0690253067074142","0.0632696160890014","0.0775166205328501"
,,"interacts with","POU2AF1 (interacts with) RREB1",,,"false","interacts with","POU2AF1 (interacts with) RREB1","-0.661079762767188","0.0146129352617193","0.0184459358664526","0.0202083013422291","0.0217641329621914","0.0182573381865948","0.0153423895286642","0.0199106310174769","0.0164518866602314","0.0129345040980104","0.0180302265780546"
,,"interacts with","POU2AF1 (interacts with) ZBTB4",,,"false","interacts with","POU2AF1 (interacts with) ZBTB4","0.661079762767188","0.0355054766926145","0.0309810064106106","0.0305378618224002","0.028145500095549","0.0329146198857371","0.0289954314491136","0.0334453425262444","0.0402015214556794","0.0394545239965631","0.0351087973310787"
,,"interacts with","POU2F2 (interacts with) SPDEF",,,"false","interacts with","POU2F2 (interacts with) SPDEF","0.646342732491934","0.0207233340051337","0.0231091845757549","0.0175245692493024","0.0206827397590079","0.0194878569646186","0.0240748247509639","0.0206224296346804","0.0214240826724091","0.0215051787200186","0.0183226865402448"
,,"interacts with","POU2F2 (interacts with) CEBPD",,,"false","interacts with","POU2F2 (interacts with) CEBPD","1.0","0.014129707833981","0.0139420935612926","0.014014619620417","0.0139284340239181","0.014193402484036","0.0155692931038841","0.0164729094665474","0.0174079858480143","0.0163691721633831","0.0156994763619782"
,,"interacts with","POU2F2 (interacts with) ELF4",,,"false","interacts with","POU2F2 (interacts with) ELF4","-1.0","0.0129565834938788","0.0135145732824796","0.0100039778087904","0.0121171369486819","0.0124853945076334","0.0147432025289853","0.0119940900313123","0.0159093424054613","0.0130933064995006","0.0134722728770036"
,,"interacts with","POU2F2 (interacts with) HOXB13",,,"false","interacts with","POU2F2 (interacts with) HOXB13","-0.644650751961341","0.0108655808149978","0.0117245927403372","0.0119155555698926","0.012601835974233","0.0107010072843082","0.0118425023946653","0.0142488042297044","0.0116934556467469","0.0112285987613474","0.011744049486045"
,,"interacts with","POU2F2 (interacts with) MEF2A",,,"false","interacts with","POU2F2 (interacts with) MEF2A","-1.0","0.0151791966522209","0.012612399271592","0.0182177746698819","0.0190314776346262","0.0166357191421149","0.015329538109072","0.0139825353092072","0.0187041878516406","0.0177479617303301","0.0188119982900585"
,,"interacts with","POU2F2 (interacts with) POU2AF1",,,"false","interacts with","POU2F2 (interacts with) POU2AF1","0.720863514889739","0.0150836093055893","0.0152592104876761","0.0141136086822582","0.0137109389358024","0.014668974904203","0.0155667337023532","0.0140638482018519","0.0163572558300302","0.016803496936111","0.0150438351064642"
,,"interacts with","POU4F1 (interacts with) ATF2",,,"false","interacts with","POU4F1 (interacts with) ATF2","1.0","0.0354552326239862","0.0397602136875782","0.0326432326037483","0.0275919711379302","0.0336069125624797","0.0320711986967154","0.0291101381169885","0.0308571896554459","0.0370806247242662","0.0324439191567882"
,,"interacts with","POU4F1 (interacts with) CEBPA",,,"false","interacts with","POU4F1 (interacts with) CEBPA","1.0","0.0180715144403131","0.0188449803292069","0.0203924172992264","0.0166016898460224","0.0166914328631413","0.0192975019205012","0.0208658469822927","0.0195749916356177","0.0171383610541802","0.0185710274125142"
,,"interacts with","POU4F1 (interacts with) HLX",,,"false","interacts with","POU4F1 (interacts with) HLX","-1.0","0.024513465552648","0.0167077191501102","0.0214290477105066","0.0205302974556011","0.0249536809351278","0.0198853734692481","0.017885634512411","0.0182812172861376","0.0179539746777899","0.0187489889494952"
,,"interacts with","POU4F1 (interacts with) HOXA1",,,"false","interacts with","POU4F1 (interacts with) HOXA1","1.0","0.0160238587633256","0.0181982502430197","0.0133278363794494","0.0133809350055149","0.0161512883204282","0.0139110099182646","0.0150260749586878","0.0190788122834812","0.0129258901816768","0.0183772822749283"
,,"interacts with","POU4F1 (interacts with) MEF2A",,,"false","interacts with","POU4F1 (interacts with) MEF2A","-1.0","0.0196580001158651","0.0198972622200256","0.0223454625748627","0.0185433889373932","0.021229738288697","0.0153060384297058","0.0200625287875605","0.023753378248473","0.0236039662649672","0.0206664287495228"
,,"interacts with","POU4F1 (interacts with) MYBL1",,,"false","interacts with","POU4F1 (interacts with) MYBL1","0.735112581056322","0.0580603971610992","0.0600184661989709","0.0563221627969875","0.0504018695315305","0.0496972452774475","0.0640736706113134","0.0553836059932927","0.0655464902666579","0.0661327810851548","0.0591947639856773"
,,"interacts with","VDR (interacts with) MYBL2",,,"false","interacts with","VDR (interacts with) MYBL2","-0.663987148221429","0.0184989865235877","0.0187160139844055","0.0186710119491734","0.0201826910525193","0.0230937333548168","0.0252390585384928","0.0188098849727165","0.0191067786715237","0.019396813279712","0.017818927440767"
,,"interacts with","VDR (interacts with) HLX",,,"false","interacts with","VDR (interacts with) HLX","1.0","0.0390689183205267","0.0339081982330389","0.0307092833207581","0.0386463862653736","0.0366375116323024","0.0284677057691757","0.0352397912593719","0.0344765374814992","0.0311892746583182","0.0297307721971681"
,,"interacts with","VDR (interacts with) HOXA1",,,"false","interacts with","VDR (interacts with) HOXA1","-1.0","0.014366782125423","0.0150683244911678","0.0188694715871028","0.0191046860264346","0.0179122697147367","0.015488667727648","0.0180821454311246","0.0163077208795147","0.0156459788784152","0.0164746134116317"
,,"interacts with","VDR (interacts with) MEF2A",,,"false","interacts with","VDR (interacts with) MEF2A","1.0","0.0281747207401997","0.0237709114648448","0.0218210507961305","0.028580999735789","0.0299035205749606","0.0280710073824147","0.0245325637393619","0.028397253836868","0.02714828495705","0.0236672529709145"
,,"interacts with","VDR (interacts with) POU2AF1",,,"false","interacts with","VDR (interacts with) POU2AF1","-0.720863514889739","0.0227162782973909","0.0239665926756559","0.0255138069217836","0.0228950126039722","0.0215092169607412","0.0253686055725515","0.0291943976294493","0.023935945647243","0.025622888694683","0.0249790711323998"
,,"interacts with","VDR (interacts with) POU2F2",,,"false","interacts with","VDR (interacts with) POU2F2","-1.0","0.0157387056449051","0.014495695665644","0.0144330007906392","0.0153331913279945","0.0144997405875626","0.0186864251900397","0.0163935952883296","0.0124088989937077","0.0159495991572777","0.0140201649696019"
,,"interacts with","VDR (interacts with) SPDEF",,,"false","interacts with","VDR (interacts with) SPDEF","-0.646342732491934","0.010872035631445","0.0154067288420357","0.0175395584912439","0.0127720498810755","0.0159924289335475","0.0122432517318124","0.0146347475635613","0.01815699315659","0.0148833580845935","0.0137825258441551"
,,"interacts with","CREB5 (interacts with) NFKB2",,,"false","interacts with","CREB5 (interacts with) NFKB2","0.695662104476995","0.0128839706472414","0.0160899645121796","0.0143517736295405","0.011961641818257","0.011615318495367","0.0141525931576877","0.0166073240160201","0.0133769048577904","0.0189680865485708","0.015559615072505"
,,"interacts with","HOPX (interacts with) CREB5",,,"false","interacts with","HOPX (interacts with) CREB5","1.0","0.0134144222237977","0.0161894822317735","0.0165059771239508","0.014776435986467","0.0114795625702242","0.0147198696729381","0.0116308226516519","0.0146886155159974","0.015099649571044","0.0116260899533481"
,,"interacts with","HOXB7 (interacts with) MYBL2",,,"false","interacts with","HOXB7 (interacts with) MYBL2","0.538895733055197","0.0284569416514347","0.0354797364557607","0.033706117848336","0.0361033028210567","0.0298959562719828","0.0351705721628671","0.0394926894878081","0.0355237880603089","0.0290336839178916","0.0378094759117098"
,,"interacts with","HOXB7 (interacts with) HOPX",,,"false","interacts with","HOXB7 (interacts with) HOPX","1.0","0.0178990746916015","0.0208982504142901","0.0136789274115389","0.0151048609928677","0.0106925923337916","0.0123494104360418","0.0141152381644691","0.0165768720094174","0.0138914666565766","0.0175231120499226"
,,"interacts with","SRSF2 (interacts with) GTF3A",,,"false","interacts with","SRSF2 (interacts with) GTF3A","0.540827214127196","0.0145001591049595","0.0129705418082397","0.0155057470186786","0.0139631550358854","0.0121951694346046","0.0183838496309143","0.0198999512729287","0.015200734401096","0.0151766443979539","0.0148186202166053"
,,"interacts with","SRSF2 (interacts with) HIF1A",,,"false","interacts with","SRSF2 (interacts with) HIF1A","0.540827214127196","0.0163118927105464","0.0149764087987217","0.0157530763867178","0.0186477770436066","0.0166866847053543","0.0157240561437137","0.0113228746410638","0.0161866069147054","0.0144951658137722","0.0135815913920056"
,,"interacts with","SRSF2 (interacts with) SOX6",,,"false","interacts with","SRSF2 (interacts with) SOX6","-0.540827214127196","0.0225368742709034","0.0209516737849614","0.0249647344014712","0.0229710889097089","0.0158941099928089","0.0190911204939474","0.0237886255402945","0.0260210595105193","0.017789250451928","0.025401233935575"
,,"interacts with","ARNT (interacts with) HIF1A",,,"false","interacts with","ARNT (interacts with) HIF1A","-1.0","0.0158309494158248","0.0154054740417283","0.0218646270531946","0.0173212316583304","0.0156268762574754","0.0198897977913324","0.0158634041004153","0.0165713763783305","0.0188588086586742","0.0179489023976669"
,,"interacts with","ARNT (interacts with) LHX8",,,"false","interacts with","ARNT (interacts with) LHX8","1.0","0.0184296307474864","0.0170260414956518","0.0180206461690918","0.0205474989446031","0.0165424571161923","0.0173583098493644","0.017259895956461","0.0175618666047206","0.0153153579717293","0.0189194289665609"
,,"interacts with","ARNT (interacts with) NEUROG2",,,"false","interacts with","ARNT (interacts with) NEUROG2","1.0","0.0136226778587354","0.0134952112130589","0.014713620370518","0.0114852693586014","0.0132887369748208","0.0152418551196929","0.0141387140674327","0.0151636593746726","0.0119170544253714","0.0162843149877531"
,,"interacts with","ARNT (interacts with) SOX6",,,"false","interacts with","ARNT (interacts with) SOX6","1.0","0.0136441393600265","0.0132279156843943","0.0176748783835734","0.0164919869056519","0.0142061504193336","0.0132232628465285","0.0103299661954496","0.01112401921689","0.0107883764584052","0.0163128576336266"
,,"interacts with","ARNT (interacts with) ZHX2",,,"false","interacts with","ARNT (interacts with) ZHX2","0.688216393731447","0.0151802616786229","0.0151615218242481","0.0124393160846736","0.0153409477584508","0.011557651225113","0.0161787229814741","0.0172031214933589","0.0133030631871847","0.0154143820536779","0.0145692972339296"
,,"interacts with","FOXO1 (interacts with) TBPL2",,,"false","interacts with","FOXO1 (interacts with) TBPL2","-1.0","0.0153598291584837","0.0171376339684873","0.0173936499134505","0.019633756247212","0.0154715561972678","0.0220369346927727","0.0176776429209928","0.0228973311832992","0.0157713316364226","0.0138069366305487"
,,"interacts with","FOXO1 (interacts with) TP53",,,"false","interacts with","FOXO1 (interacts with) TP53","0.693440955206611","0.0249927180556115","0.0311075693896285","0.0259580235384049","0.0284188461055812","0.0288485169973035","0.0224508840083047","0.0305554560452489","0.0281277164887767","0.0269214196267924","0.0239699510084169"
,,"interacts with","FOXO1 (interacts with) ZNF804A",,,"false","interacts with","FOXO1 (interacts with) ZNF804A","-0.706306279659634","0.0174004672808688","0.018752722425134","0.0180002590240417","0.0213975450272751","0.020350208957358","0.0196274165860436","0.0179008285114101","0.0206530204256098","0.0195204482775201","0.0218426686185095"
,,"interacts with","FOXO1 (interacts with) HDAC7",,,"false","interacts with","FOXO1 (interacts with) HDAC7","-0.610868254498313","0.0191901122121494","0.018730354710803","0.0173858549794486","0.0189859204051359","0.0264612253023846","0.0186445018853615","0.0178857583232128","0.0184213683785902","0.0234094833251599","0.0194854465877246"
,,"interacts with","GTF3A (interacts with) STOX1",,,"false","interacts with","GTF3A (interacts with) STOX1","0.615882756309932","0.0217716051981478","0.0233764170524075","0.0172991147363166","0.0218671808326582","0.0236044830335656","0.0212811971442373","0.0239497546725446","0.0231103791737291","0.0248813603599839","0.0221978314658645"
,,"interacts with","GTF3A (interacts with) TP53",,,"false","interacts with","GTF3A (interacts with) TP53","-0.693440955206611","0.0108253963106841","0.0104810502008075","0.0138380379667904","0.0119485597295236","0.0123615548731121","0.0108430629133807","0.0110399568095136","0.0111993506922557","0.0132910436957505","0.015802451874373"
,,"interacts with","GTF3A (interacts with) ZHX2",,,"false","interacts with","GTF3A (interacts with) ZHX2","-0.688216393731447","0.0143092286522736","0.0121856809605253","0.0108591258403257","0.0124379341266548","0.0127988334914589","0.0135651779240115","0.0132971289072215","0.0150604988091875","0.0124265910641927","0.0133641965249406"
,,"interacts with","GTF3A (interacts with) SRSF2",,,"false","interacts with","GTF3A (interacts with) SRSF2","0.540827214127196","0.0284180504878927","0.0159839268566076","0.0277572791497667","0.0369594861494016","0.0295724465848168","0.0349171315470987","0.0243904097036086","0.0296799026431772","0.0263446805536116","0.0260381554180549"
,,"interacts with","GTF3A (interacts with) SIRT1",,,"false","interacts with","GTF3A (interacts with) SIRT1","-0.788306290830375","0.0127934526368495","0.0189878107173948","0.0167060552788344","0.0158170905723642","0.0163777785437642","0.0164315716664737","0.0161008562093147","0.017948935622738","0.0129260533176918","0.0172588245317045"
,,"interacts with","HIF1A (interacts with) MITF",,,"false","interacts with","HIF1A (interacts with) MITF","-0.680617820591749","0.0160330646327007","0.0144977747966578","0.0178044113892496","0.0138627120337917","0.0143751429544789","0.0183474728525775","0.0134694243766147","0.0163237797354253","0.0170317609295816","0.0180365659974575"
,,"interacts with","HIF1A (interacts with) NEUROG2",,,"false","interacts with","HIF1A (interacts with) NEUROG2","-1.0","0.0203463502800522","0.0160499560250415","0.021589606529586","0.017167606170217","0.0172299866363146","0.019846798937833","0.017894511354781","0.0165273393306814","0.0172548100481726","0.0172492730206763"
,,"interacts with","HIF1A (interacts with) PARK7",,,"false","interacts with","HIF1A (interacts with) PARK7","1.0","0.0168356877781292","0.0180840640317162","0.0168225774813519","0.0236019846801978","0.0193410941675574","0.0156208631206974","0.02012909752957","0.0221478623696164","0.0208343925036588","0.0227415994415062"
,,"interacts with","HIF1A (interacts with) TFDP1",,,"false","interacts with","HIF1A (interacts with) TFDP1","0.736406203039878","0.0145813529782783","0.0200625659723173","0.0180262699280603","0.0185211797170702","0.0172333240790335","0.0140228225618642","0.0205336778555826","0.0173797415300579","0.0170270559376051","0.0146241892098317"
,,"interacts with","HIF1A (interacts with) MLXIPL",,,"false","interacts with","HIF1A (interacts with) MLXIPL","0.731409273450462","0.0552757114142343","0.0471749733490338","0.0594362878133896","0.0555201658700681","0.0519727818727839","0.0496596527461054","0.0569913469366969","0.0579537648861766","0.0472929308437972","0.0619524887597753"
,,"interacts with","HIF1A (interacts with) HSF4",,,"false","interacts with","HIF1A (interacts with) HSF4","0.559908830446209","0.0172619954080363","0.0194968710132756","0.0162501534119054","0.0207464935045752","0.0186688433071902","0.0201664580419341","0.0158785503979083","0.0191568220888348","0.0177319049134215","0.0189498263543777"
,,"interacts with","HIF1A (interacts with) E2F5",,,"false","interacts with","HIF1A (interacts with) E2F5","0.595282362921941","0.025098376881823","0.0330559761653329","0.029591877451891","0.0245210279114849","0.0291232866900869","0.0271586239306293","0.0297745529860929","0.0358278673526484","0.0250076638631129","0.0367122988905846"
,,"interacts with","HIF1A (interacts with) ARID3A",,,"false","interacts with","HIF1A (interacts with) ARID3A","0.730241359571098","0.036472227260437","0.0360785287694267","0.0354164737761303","0.0354724301127836","0.0303924224848129","0.0340402067570194","0.0405805836259945","0.0402527059803223","0.0386719625231493","0.0309120360648972"
,,"interacts with","HIF1A (interacts with) E2F3",,,"false","interacts with","HIF1A (interacts with) E2F3","0.700751676641713","0.0160151807789369","0.0147357268787384","0.0131107820956006","0.01748813050862","0.0130226655817041","0.0165112604917833","0.0161712066590801","0.0160462153591665","0.0124844538152289","0.0146320094484623"
,,"interacts with","HIF1A (interacts with) GTF3A",,,"false","interacts with","HIF1A (interacts with) GTF3A","1.0","0.0174925090785058","0.016180389083588","0.0155567671622178","0.0112548248626471","0.0159238117747428","0.0141321873219817","0.013991303312466","0.0174185901215394","0.01424277643493","0.0168872489416994"
,,"interacts with","LHX8 (interacts with) ZNF804A",,,"false","interacts with","LHX8 (interacts with) ZNF804A","-0.706306279659634","0.0134648049753754","0.0150988392780459","0.016588540639588","0.015570266128665","0.0155521912426894","0.012166192992461","0.0172939874619871","0.0142450254950541","0.0187958042484338","0.0184008995304234"
,,"interacts with","LHX8 (interacts with) HDAC7",,,"false","interacts with","LHX8 (interacts with) HDAC7","-0.610868254498313","0.0386418614885597","0.0357647526982676","0.0229909762581059","0.0251949235815821","0.0278905312227903","0.0294655292598774","0.0310905486674093","0.0312946818426444","0.0371589123981205","0.033507024111544"
,,"interacts with","LHX8 (interacts with) FOXO1",,,"false","interacts with","LHX8 (interacts with) FOXO1","1.0","0.0154861199756923","0.0141186467968983","0.0127937142700915","0.0160601386247218","0.0173343439733094","0.0137205199193075","0.0138693078827092","0.0136565936780632","0.0172259240009844","0.014232100598223"
,,"interacts with","MECP2 (interacts with) ZNF804A",,,"false","interacts with","MECP2 (interacts with) ZNF804A","0.706306279659634","0.0121190479626436","0.0134609103383333","0.0179963501381138","0.0143069843422912","0.0182214818616006","0.010581598004886","0.0169221587143557","0.0152422846670065","0.0139383419281105","0.0124643031826434"
,,"interacts with","MECP2 (interacts with) SIRT1",,,"false","interacts with","MECP2 (interacts with) SIRT1","-0.788306290830375","0.0151056749608478","0.0123127796208078","0.0132516441429054","0.0121350229727755","0.0180047765376862","0.0119782279031118","0.0145521767066938","0.0137605409843707","0.0137609083080622","0.0133018435320312"
,,"interacts with","MECP2 (interacts with) HDAC7",,,"false","interacts with","MECP2 (interacts with) HDAC7","0.610868254498313","0.034512595624517","0.0312209870775786","0.0339702533200097","0.0277196054667033","0.0328200916926683","0.0344285355076962","0.0328457534332995","0.0362872519964765","0.0265319600268041","0.0220965967707065"
,,"interacts with","MECP2 (interacts with) FOXO1",,,"false","interacts with","MECP2 (interacts with) FOXO1","-1.0","0.0138193018282444","0.0125599313865458","0.0168938651039036","0.010965737748905","0.0175417895298215","0.0156068094462593","0.0161181466151847","0.0159865145586121","0.0118773071277845","0.0148027245401332"
,,"interacts with","MECP2 (interacts with) LHX8",,,"false","interacts with","MECP2 (interacts with) LHX8","-1.0","0.024519022172302","0.0242893459495336","0.0297924558022771","0.026232032875358","0.0262811512679518","0.0247616241023511","0.0268883414856213","0.0294953810751525","0.0279300397320607","0.0252676436816922"
,,"interacts with","NEUROG2 (interacts with) STOX1",,,"false","interacts with","NEUROG2 (interacts with) STOX1","-0.615882756309932","0.011622957005354","0.0108574826430794","0.0129687461902315","0.0104441670718059","0.0115503469117534","0.0107435149535294","0.0140939092895793","0.0115607067440938","0.0127050392867594","0.012038988247169"
,,"interacts with","NEUROG2 (interacts with) ZHX2",,,"false","interacts with","NEUROG2 (interacts with) ZHX2","0.688216393731447","0.0132936464083318","0.0140184653057457","0.0127662030093502","0.0103578767456724","0.0143669701002593","0.0129136844791001","0.0129360260304979","0.0145480507457885","0.011368499034093","0.0111036873547997"
,,"interacts with","NEUROG2 (interacts with) MECP2",,,"false","interacts with","NEUROG2 (interacts with) MECP2","-1.0","0.0112504700898178","0.012460272861798","0.0131438134726998","0.0139850669046576","0.0123576586841751","0.0131441600327113","0.0111579958029172","0.0114705297847624","0.0127828585592187","0.011043718992084"
,,"interacts with","NEUROG2 (interacts with) MITF",,,"false","interacts with","NEUROG2 (interacts with) MITF","0.680617820591749","0.0179490183262464","0.0177230102769566","0.0140192856877538","0.010650772801553","0.0146225207633471","0.0145161278645831","0.0168901978899505","0.0167657332384021","0.016530598836219","0.0182612483413142"
,,"interacts with","PARK7 (interacts with) SOX6",,,"false","interacts with","PARK7 (interacts with) SOX6","-1.0","0.0237500639133485","0.0227029288885346","0.0159088774105648","0.0201463499631977","0.0221244088904228","0.0187012330867427","0.020749946958386","0.0170150705191446","0.0190002165374836","0.0218715894765377"
,,"interacts with","PARK7 (interacts with) ZNF804A",,,"false","interacts with","PARK7 (interacts with) ZNF804A","0.706306279659634","0.0153027699687868","0.0123958732760181","0.014534848396974","0.0137980497599647","0.0169755643619433","0.0137871729999916","0.0137380526691415","0.0122874525503404","0.0132625014884378","0.0124845390741296"
,,"interacts with","PARK7 (interacts with) FOXO1",,,"false","interacts with","PARK7 (interacts with) FOXO1","-1.0","0.0215248363843634","0.0184410086485754","0.0223932652268502","0.0199226492347938","0.0220547617495953","0.0252913468682038","0.0278853131760302","0.0282698272751793","0.0260896506786564","0.0253074839185776"
,,"interacts with","PARK7 (interacts with) MITF",,,"false","interacts with","PARK7 (interacts with) MITF","-0.680617820591749","0.0171047568493926","0.0208703364603036","0.0157029960513704","0.0147280443262712","0.0152726829503481","0.0232327023072153","0.0204516562178921","0.0179229677094307","0.0209447132320827","0.0179299602132277"
,,"interacts with","PARK7 (interacts with) NEUROG2",,,"false","interacts with","PARK7 (interacts with) NEUROG2","-1.0","0.030754605769714","0.0368483594226378","0.035745440678722","0.0248636457357079","0.029136770524612","0.0267457733366295","0.0275272258787386","0.0281480073798731","0.0289892544218883","0.0306916930465147"
,,"interacts with","SOX6 (interacts with) ZHX2",,,"false","interacts with","SOX6 (interacts with) ZHX2","0.688216393731447","0.0148792953197314","0.0144436724553359","0.017680071540705","0.0139512042555569","0.0110141585842494","0.0146692503316035","0.0130355223633548","0.0128486898935499","0.011742414415416","0.0153736886742752"
,,"interacts with","SOX6 (interacts with) HIF1A",,,"false","interacts with","SOX6 (interacts with) HIF1A","-1.0","0.0424943493744681","0.0364732982165721","0.0256062592073291","0.0277763478518039","0.0334908963546301","0.0309170744350336","0.0314897771177433","0.0372544907419954","0.0328783543126262","0.0331848384750298"
,,"interacts with","SOX6 (interacts with) LHX8",,,"false","interacts with","SOX6 (interacts with) LHX8","1.0","0.0300947979859909","0.0249320477927319","0.0272298012678516","0.0335328740333776","0.0336907438175126","0.0241319447350891","0.0266768184222996","0.0323055055056772","0.0247428124110628","0.0329965177454797"
,,"interacts with","TBPL2 (interacts with) TP53",,,"false","interacts with","TBPL2 (interacts with) TP53","-0.693440955206611","0.0146559725763151","0.012209090445095","0.0134084765894407","0.0129900130187445","0.011400284377803","0.0127271917626886","0.0126041788056476","0.0103664798227411","0.0129383742386567","0.0113623713080284"
,,"interacts with","TBPL2 (interacts with) ARNT",,,"false","interacts with","TBPL2 (interacts with) ARNT","-1.0","0.0127375500379907","0.0150110197965777","0.0151584037990364","0.0163641926728643","0.0172212500834394","0.0142766245886286","0.0158726386880034","0.0157207327007701","0.0164139455857425","0.0134234187716019"
,,"interacts with","TBPL2 (interacts with) SOX6",,,"false","interacts with","TBPL2 (interacts with) SOX6","-1.0","0.0223174213118561","0.0209695082340544","0.0227351024813296","0.0298043444886084","0.0256194861935919","0.0252244741803142","0.0270598759039996","0.0235995540314891","0.0198476814723296","0.028617806300921"
,,"interacts with","HOXB13 (interacts with) NFKB2",,,"false","interacts with","HOXB13 (interacts with) NFKB2","-0.570710447885678","0.0130337970424036","0.0116055636027678","0.0100745902639466","0.0124193438089513","0.0137408639169883","0.0141037643666909","0.0123971658175566","0.0104888965131411","0.0168651122115019","0.0126988367330318"
,,"interacts with","HOXB13 (interacts with) TEAD4",,,"false","interacts with","HOXB13 (interacts with) TEAD4","0.735726008596209","0.0202671677119506","0.0176750301489985","0.018361736042454","0.0178324464750793","0.0232472527486829","0.0231981521131232","0.0152802568666478","0.0191704460753228","0.0136128320277074","0.0172700228507208"
,,"interacts with","IRF4 (interacts with) NFKB2",,,"false","interacts with","IRF4 (interacts with) NFKB2","0.548253496921622","0.0101410879692689","0.0122025541923917","0.0105113010709599","0.0141110243832507","0.0135475526561006","0.0105183653243502","0.0151347458253145","0.0111076128602611","0.0117945885324436","0.0115146198555382"
,,"interacts with","IRF4 (interacts with) GFI1B",,,"false","interacts with","IRF4 (interacts with) GFI1B","0.678518043315209","0.0192013927977037","0.0171579227523664","0.0182923828582762","0.0168392442508025","0.0142445443209265","0.021653092536229","0.0151359664444819","0.0134787540235113","0.0167907036766109","0.0186316821762429"
,,"interacts with","MAFA (interacts with) MNT",,,"false","interacts with","MAFA (interacts with) MNT","0.529535253951797","0.0571965208747453","0.0535692894974568","0.0600104213363715","0.0594050503688848","0.0638047941492062","0.0492374589220313","0.062111498700653","0.0541206830315244","0.0581332610042098","0.05243199557149"
,,"interacts with","MAFA (interacts with) POU4F1",,,"false","interacts with","MAFA (interacts with) POU4F1","0.710120786203974","0.0145321980003072","0.0149811599709365","0.0175425078426639","0.0132169202385381","0.016203176365997","0.0142439680835933","0.0133189253572734","0.0220479904004302","0.0183518878997783","0.0150774338309665"
,,"interacts with","MAFA (interacts with) ZNF804A",,,"false","interacts with","MAFA (interacts with) ZNF804A","0.521041869676144","0.0180046630553109","0.0213970099778646","0.0236411614785082","0.0228990717585893","0.0268400479180546","0.0237684975397938","0.0176046423148494","0.0245603624858825","0.023325417119157","0.0214481937501466"
,,"interacts with","MAFA (interacts with) IRF4",,,"false","interacts with","MAFA (interacts with) IRF4","0.505339112925159","0.0157463980454255","0.0167048565001471","0.0144786604353437","0.0159137803072447","0.0142963282202179","0.015988332097025","0.0135728334885549","0.0132330606069273","0.0144717326775213","0.0190754398605572"
,,"interacts with","SPDEF (interacts with) MAFB",,,"false","interacts with","SPDEF (interacts with) MAFB","-0.734223812239402","0.0165906116966222","0.0149082625164378","0.0199021556242843","0.0171073231694968","0.0174253693130336","0.0193048409359583","0.0190464369516311","0.0158297096485195","0.0160893454946877","0.016112088006573"
,,"interacts with","SPDEF (interacts with) AHR",,,"false","interacts with","SPDEF (interacts with) AHR","0.646342732491934","0.0136573904999595","0.0141861315187953","0.0100668798482247","0.0212440812515743","0.0157988503704074","0.0175413650489326","0.0218363340934846","0.0154893015714004","0.0161073078014847","0.0179342129812704"
,,"interacts with","SPDEF (interacts with) CEBPA",,,"false","interacts with","SPDEF (interacts with) CEBPA","0.646342732491934","0.0290654479871031","0.0272477402856562","0.0349289737674148","0.0309996528133916","0.03304265927012","0.0301811458625687","0.033165824298763","0.0364789456922772","0.0377809114196425","0.0312895500893607"
,,"interacts with","SPDEF (interacts with) CEBPD",,,"false","interacts with","SPDEF (interacts with) CEBPD","0.646342732491934","0.0152854921819236","0.0142471482990485","0.0143195145857507","0.0120460895477174","0.0131915162603225","0.0154073169416084","0.0145459203551387","0.0133654023689507","0.0157595001822507","0.0168494755219825"
,,"interacts with","ASCL2 (interacts with) E2F7",,,"false","interacts with","ASCL2 (interacts with) E2F7","1.0","0.0173178343898003","0.0221966344733333","0.0181632051952846","0.0145943839498109","0.0184522926402461","0.0208379621440936","0.0230007954258174","0.0192333749604281","0.0180727823347665","0.0152960702621035"
