	D1_p1_rep1_auto	D4_p1_rep1_auto	D8_p1_rep1_auto	D11_p1_rep1_auto	D14_p1_rep1_auto	D1_p1_rep2_auto	D4_p1_rep2_auto	D8_p1_rep2_auto	D11_p1_rep2_auto	D14_p1_rep2_auto	D1_p2_rep1_auto	D4_p2_rep1_auto	D8_p2_rep1_auto	D11_p2_rep1_auto	D14_p2_rep1_auto	D1_p2_rep2_auto	D4_p2_rep2_auto	D8_p2_rep2_auto	D11_p2_rep2_auto	D14_p2_rep2_auto	D1_p3_rep1_auto	D4_p3_rep1_auto	D8_p3_rep1_auto	D11_p3_rep1_auto	D14_p3_rep1_auto	D1_p3_rep2_auto	D4_p3_rep2_auto	D8_p3_rep2_auto	D11_p3_rep2_auto	D14_p3_rep2_auto	D1_p1_rep1_B	D4_p1_rep1_B	D8_p1_rep1_B	D11_p1_rep1_B	D14_p1_rep1_B	D1_p1_rep2_B	D4_p1_rep2_B	D8_p1_rep2_B	D11_p1_rep2_B	D14_p1_rep2_B	D1_p2_rep1_B	D4_p2_rep1_B	D8_p2_rep1_B	D11_p2_rep1_B	D14_p2_rep1_B	D1_p2_rep2_B	D4_p2_rep2_B	D8_p2_rep2_B	D11_p2_rep2_B	D14_p2_rep2_B	D1_p3_rep1_B	D4_p3_rep1_B	D8_p3_rep1_B	D11_p3_rep1_B	D14_p3_rep1_B	D1_p3_rep2_B	D4_p3_rep2_B	D8_p3_rep2_B	D11_p3_rep2_B	D14_p3_rep2_B
LMBRD2	544.349896915538	457.397699374277	513.115187582202	438.994579849007	444.554720838106	417.683182773505	453.545441687036	434.182482029246	408.565257709106	395.315684438816	476.119396525573	531.363641166443	495.948267282767	530.898804342065	477.613428462207	467.328045831509	514.314988946734	529.374678315859	518.242223642561	485.550433928271	373.630509508542	369.491441836409	482.805168630446	447.399669252495	390.591313751327	380.493385401494	446.518509148358	396.46984528683	374.735288151265	690.992264129427	539.718582363676	599.788144168454	553.656776385829	489.954574978519	496.459513354187	594.143331916395	598.181394318419	611.963064428098	585.875305557213	542.563570115258	554.874068720938	409.3537135233	623.487544235801	679.646302182083	608.709818736394	527.068161232148	606.865235286664	735.165321726347	729.614294320583	365.787380361539	533.970336483571	553.575508862883	574.337848357388	541.717154067885	529.184842961865	479.793083370524	603.933891075487	526.915489868021	603.93033731338	611.914207381897
NIPBL	4282.1294733875	3025.67355147583	3194.19757464592	2812.23938969262	2823.27160406608	3564.17544050282	3020.38505610937	3003.44678102755	2346.85004428207	2460.6384439559	3077.1948222551	2967.09437455116	2415.54498709551	2508.20190673607	2902.42006527033	3215.82212832977	2849.07552700513	2343.11577990533	2381.70894269773	2321.19746094887	2155.28105193157	2066.41510064066	2054.51212316346	2156.64015324139	1901.8710563314	2057.24389734028	2020.58508383846	1949.21485896061	2026.65057208383	2542.57574794409	4591.33014721099	3773.80216114638	3520.31565714147	2911.36680581048	2880.9146942816	4476.96993835473	3759.75593886577	2922.12363264417	2893.21138546772	2875.24852437379	3802.25181516971	3348.44645230776	3011.8866802257	4305.71378939217	3483.63357661945	3640.37616455101	3419.32670204529	3608.66335701723	3668.03052524694	2883.31902569983	2682.49578874625	2703.72930938181	2437.14965266462	2376.90565654637	2375.26315980819	2718.44577546927	2581.83754235475	2330.35831745404	2709.43135502607	2483.30231733624
SLC25A46	1066.49516268372	859.760916203521	852.230275479242	818.936589312234	875.920209120805	971.602872428213	916.031743335645	858.8803952763	700.854763224236	899.544873774041	1001.65637512566	1164.47776681157	1105.18420983317	1142.02231689582	1026.25654628546	985.087175745555	1053.6676244142	1132.48761743663	1021.323105636	1023.16737324037	1078.73088737486	1078.53867628637	1136.56066520944	952.353179452519	998.296055309932	1094.18719304723	1012.66134037625	874.061762664049	972.258405148625	1458.5912094262	1148.29781144272	1155.80796430299	1135.33262040252	953.504412383345	885.413195349438	1117.42553250331	1138.91033833507	1259.98823800999	993.094808061794	992.631895429162	1189.59340416128	936.940379726354	1350.0714540539	1244.7310117615	1316.38335913838	1187.62956854056	1387.74200757309	1305.14534894134	1197.54321864169	1126.62513151354	1463.79846340214	1253.26644173893	1159.16056615741	1063.97141637285	1117.84229442174	1383.26979644772	1431.21850021227	1189.03948279651	1149.64005218072	1189.66815561383
STARD4	384.207405610349	380.349423811231	392.425756736749	238.438680425603	256.802116225852	322.236049210029	380.392951092353	446.828573738836	220.81725416654	242.030010880908	176.762889728057	224.856008909677	495.948267282767	408.20219178301	319.633602124708	198.362264057979	180.479702003621	417.116430523307	366.628807151386	254.278282107074	29.0763042419099	19.6719980607347	17.6130640916686	28.2339597101089	20.2213486683249	26.8710017938908	17.7659884276535	19.4235947258678	24.6401285359736	19.917737103509	314.525656618832	440.114813896581	514.430081702622	224.929245998122	129.248583768608	336.136135793679	442.721822913632	390.126453572912	245.922967764756	143.254830363072	155.647735123906	206.34996458259	265.104940068766	279.324332525591	307.395694112112	164.948551186189	238.178291268422	282.267179082585	301.603477287536	181.064753278962	23.3429655293364	36.8258385724235	30.2896228342639	24.3286147036476	14.5647204484917	25.1919996041803	21.7706476088627	26.8428645781822	15.6413612541595	19.307972563021
PGGT1B	580.011880273417	562.574710460341	520.519447143273	641.778878154893	537.655185935091	559.630201919189	546.205263106968	521.651283020575	568.577760728338	523.053745737073	675.69040105725	751.194934793223	682.243555500659	776.292029460175	715.19549287674	680.819635114249	728.178219644666	672.448915698523	756.68877866959	640.539101117345	539.365443687428	471.272649194123	549.11317462261	508.21127478196	461.898174844894	580.413638748041	450.071706833889	510.726284850758	511.282667121452	674.904861084285	609.509778358979	615.998634551385	652.283894446462	724.663353411342	491.627790596482	649.560370520218	662.392956420396	644.74680002246	645.909441805668	630.54685175557	855.051843602757	687.089611799326	908.229887272624	884.312518180096	822.670490717306	800.959476457587	917.910857673736	995.649824609633	873.763015083008	608.121519851059	727.522425664319	573.770323563889	645.401963468545	633.354936118291	546.177016818438	721.407261392435	612.803414175394	706.862100558798	623.916521138139	562.901661644998
CCDC112	18.8402930947281	12.2298850100074	11.8468152977132	23.3981882660638	20.1717674376802	17.1315367934446	15.4433035699887	9.48456878219227	9.60075018115392	16.1353340587272	138.749365055357	146.972922024761	79.301372687346	99.1011101438521	117.566382390697	120.194083730046	148.139408581007	89.1462555999679	95.102961253555	123.506594166293	47.9759019991513	52.1735600741225	64.2358808049091	80.3581930210791	55.3426384606785	61.265884090071	56.8511629684913	49.1302690124891	51.3336011166117	94.226217835831	15.8193377589353	8.91576971061215	11.2076270523447	13.6913454085814	13.2872375836887	16.3525687683412	18.5875574505723	7.64953830535122	15.9126626200724	16.9198618539062	162.722632174993	123.809978749554	120.279093179348	111.987174791366	126.054349384103	152.673310167682	141.384373812305	154.293956411702	105.339449787926	95.1047188940002	67.1110258968423	45.1413505081321	51.2593617195235	74.6077517578525	75.2510556505404	56.1094536638561	51.6044980358227	58.6566300041759	72.1240546719576	74.2614329346963
ANKRD33B	29.6061748631442	46.4735630380282	56.2723726641376	47.9105759733688	44.2227209210681	35.0788610532436	39.8274671015498	52.6920487899571	50.137250946026	30.9260569458938	12.3543955186276	18.8426823108668	36.5038064751275	23.5955024152029	8.57254871598833	18.4913974969302	17.7349996188529	39.6205580444302	27.5660757256681	16.951885473805	0.726907606047746	2.56591279053062	1.03606259362757	3.25776458193564	3.19284452657761	2.14968014351126	2.36879845702047	1.14256439563928	0	0.766066811673422	28.8470276780585	80.2419273955093	113.197033228682	124.200061920702	126.832722389756	35.4305656647392	100.541788028096	118.021448139705	104.155609876838	182.734508022187	13.1390945234466	23.4235094931588	13.500714540539	11.584880150831	6.08156948782955	19.947266655074	19.576297912473	21.7826761992992	13.3060357626854	8.23021605813463	5.83574138233411	4.75172110611917	0	1.62190764690984	0	3.43527267329731	1.61264056361946	2.98254050868691	0.868964514119971	0
C5orf63	145.339403873617	141.255171865586	111.063893416061	46.7963765321276	50.4294185942005	132.157569549429	124.359234010962	103.276415628316	64.0050012076928	63.1967250633482	35.1625103222479	66.577477498396	56.6438376338186	37.7528038643246	60.0078410119183	45.3879756742832	63.637351573531	57.2296949530658	41.3491135885022	46.0122605717563	127.208831058356	96.6493817766532	90.1374456455982	81.444114548391	73.435424111285	76.3136450946499	107.780329794431	97.1179736293388	82.1337617865787	123.336756679421	184.2487574276	145.894413446381	94.1440672396956	64.5449140690264	56.7727424030335	166.251115811468	190.100019380853	60.103515256331	67.9904675584913	67.6794474156247	65.6954726172331	70.2705284794765	62.5942219606808	57.9244007541548	76.8489235280279	52.9369768923118	81.5679079686377	81.6850357473719	100.904104533698	66.7561969159809	149.784028813242	105.725794611151	101.353737945421	95.6925511676804	101.953043139442	129.395270694199	120.14172198965	86.4936747519204	113.834351349716	115.847835378126
PRRC1	927.211567304835	898.896548235545	943.302668080412	1156.5390200083	1208.75437184253	854.129477273164	860.760972664106	937.918468461236	1206.49427276501	1081.06738193472	1115.69694914376	1141.86654803853	1147.98177604539	1203.37062317535	1072.79323931511	1084.26830777454	1091.2240941953	1309.67955757978	989.622118551486	981.998508518273	1131.06823501029	1048.60302706351	1181.11135673543	1056.60164607446	1022.77453001369	1222.09316158615	1063.59050720219	1074.01053190092	1041.04543064488	1362.06679115535	962.187955455243	1077.99761046492	1248.5296536312	1364.24477464079	1334.763411816	1002.95755112492	1080.61299905827	1517.88695801898	1429.24642442105	1359.2289022638	1248.21397972743	1042.90387505255	1168.42547659938	1018.18224436748	927.715781870726	1276.62506592474	1324.66282541068	1257.94955050953	1062.26518838772	775.469246366463	1439.48287430908	1374.43532994497	1295.46386891159	1352.6709775228	1202.80316370461	1463.42615882465	1401.38464978531	1357.05593145254	1361.66739362599	1491.1695733287
AGGF1	842.430248378559	856.091950700519	847.787719742599	988.294904380886	939.538860270412	828.02427834982	825.810338268869	888.387942598676	970.742518316674	841.726593396936	797.333680009892	878.068995686392	962.945239774916	965.056048781798	871.95066939767	811.099935660802	881.533804584159	1011.42480118976	912.437106519615	876.654648788199	847.574268651672	1001.56129257045	984.259463946188	878.510515595311	874.839400282265	959.832184077779	952.256979722229	976.892558271585	907.578067741694	1101.60407518638	978.007293214178	1082.8607575798	1061.36228185704	1274.27307624154	1000.16661084493	901.208234344135	1119.47789190947	1321.1845444528	1310.62475761688	1067.07928758635	995.539085045763	829.861479186199	1140.19670983279	1122.44616572495	1016.72784437441	965.140825080119	1064.73309201728	1215.29180961923	1107.72747724356	920.869730060175	1272.19162134884	1209.31302150733	1202.26502942155	1124.79295313197	1100.85012056516	1195.47489030746	1258.66595990499	1161.20243804877	1206.99171011264	1136.19992390085
WDR41	635.859891947075	645.737928528391	750.051493536466	727.572235130461	847.214232382568	650.182610684539	663.249248058462	717.665704519215	821.397515498724	744.914589044572	468.516691591033	437.150229612109	526.158314020804	513.202177530663	498.432475343893	434.54784117786	422.510285037378	501.860401896116	424.517566175289	507.345715251734	510.289139445518	521.735600741225	546.004986841727	572.280644893361	520.43365783215	499.800633366369	528.242055915565	497.015512103087	499.989274875798	643.496121805675	758.397663148958	762.703572516912	745.307198980923	835.172069923463	792.402532263617	704.977409124041	765.46941137357	961.656244101297	893.279015263157	858.400991388173	541.734974197491	464.008569007337	477.434359660879	435.076610108985	431.791433635898	507.120894577074	520.947038893033	418.408905328205	476.79961482956	410.596334455828	599.136115252969	646.234070432207	588.317674280894	623.623490236832	654.198693478085	593.157081589335	666.020552774836	612.414984450379	651.723385589978	604.488064088428
NDUFS4	252.325353947252	249.489654204151	342.076791721468	382.170408345709	394.125302243905	287.972975623139	278.792269710848	304.560042005952	435.234008212311	489.438466448058	349.724426988844	314.044705181113	337.345521908075	395.224665454648	353.923796988661	339.569299489082	326.532640041233	358.786164513451	414.869439671305	441.959871281344	303.847379327958	372.912658890449	388.523472610337	344.237124157866	370.369965083003	343.948822961802	360.057365467111	325.630852757195	372.681944106601	414.442145115322	284.748079660836	314.483513428865	303.726693118542	458.660071187476	521.826057832138	330.685279537566	337.955590010406	497.21998984783	494.015844068613	481.652067441195	367.894646656505	421.623170876859	398.884747788652	263.877825657816	242.709909559743	383.601281828346	400.226535099449	314.03358187323	340.412748262035	284.399688231097	384.186307670329	424.091108721136	309.886141304392	376.282574083082	402.957265741603	387.040721191497	396.709578650387	419.544031555292	372.785776557467	442.59814029079
GRPEL2	235.503663684102	352.220688288213	306.536345828328	334.25983237234	339.040860394855	219.446828449361	297.486795085045	328.798384449332	304.023755736541	321.362070002983	259.44230589118	384.390719141682	310.911731012293	286.685354344715	297.589905426452	274.849408249826	347.397345475177	334.573601264077	275.660757256681	318.45327711505	259.506015359045	331.002749978449	487.985481598584	483.235079653787	366.112839047566	299.880380019821	344.660175496478	422.748826386534	437.362281513531	540.843169041436	275.442586861462	380.135999479736	372.093218137844	358.908840353526	326.141286145086	221.668154415291	307.53958690947	354.064344419114	424.578770817387	318.093402853436	323.423865192532	304.505623411065	359.609941852539	332.099897657154	316.794483320576	288.468163934916	395.876246674455	405.702344211947	347.065766143378	315.491615561827	319.993152464654	424.091108721136	540.553269042247	511.711862600054	487.918135024471	357.26835802292	493.468012467554	487.148283085529	522.247672986102	494.581143345077
ARSK	105.640214852583	83.1632180680504	97.7362262061337	96.9353513879787	115.59974416209	115.841820222339	87.7829887136199	72.7150273301408	84.2732515901289	115.636560754212	135.898350704904	128.130239713894	104.47641163571	93.2022345400514	107.769183858139	128.599264410469	143.966467494218	77.0399739752809	71.6717968867371	102.922161805244	116.305216967639	136.848682161633	103.606259362757	138.997955495921	119.199528992231	122.531768180142	158.709496620371	102.830795607535	112.933922456546	214.498707268558	129.346349911295	98.8839913358802	94.1440672396956	89.971698399249	138.912029284018	109.92560116496	106.456010853278	113.65028339379	92.5827643349669	155.662729055937	148.572838072819	110.425116182035	106.778378638809	128.720890564788	140.981838126958	143.466879403802	134.858941174814	130.696057195795	135.278030253968	160.946447359077	116.714827646682	140.175772630515	142.128230222315	141.105965281156	156.570744821286	114.50908910991	166.101978052804	126.260881534413	136.427428716835	185.653582336741
TIGD6	110.350288126265	106.399999587064	109.583041503847	147.07432624383	134.219837181487	96.2629210298313	122.733623108857	134.89164490229	158.945752999104	135.805728327621	124.494293303094	183.40210782577	130.910202531492	128.595488162856	145.733328171802	143.72858963523	150.225879124401	110.057105678973	141.965289987191	154.988667189074	121.393570209974	118.031988364408	129.507824203446	140.083877023233	158.577944820021	138.654369256476	127.915116679105	139.392856267992	205.334404466447	188.452435671662	120.971406391858	124.82077594857	144.578388975247	199.5024616679	173.942019277379	120.827313677187	141.941347804371	196.702413566174	200.354888443639	175.966563280624	141.497941021733	150.579703884593	144.825846889418	123.572054942197	144.851927801031	154.974917858652	174.01153699976	123.435165129362	176.304973855582	140.828141439193	161.45551157791	167.498168990701	158.438027133072	183.275564100812	233.035527175867	145.426543169586	148.36293185299	167.022268486467	188.565299564034	199.020640264986
SERINC5	3739.79817930354	3966.7632029959	3397.07428661925	2555.97351820716	2670.4316738652	3557.64914077199	4017.69734455022	3027.68512347093	2609.27054923361	2514.42289081832	1115.69694914376	1859.14465467219	1190.77934225761	1619.83124080368	1799.01058054098	1130.49680151687	1788.10525568905	1143.49332800453	1458.24540588784	1758.15269342606	830.855393712574	1098.2106743471	1260.88817644475	1283.55924528264	911.024971583478	880.294018767862	1103.86008097154	1020.31000530588	1298.74010825027	1186.63749128213	3911.09862357678	3078.37212371863	2759.31778028727	2296.23421566779	2566.85271503077	4098.13542855483	3086.37942577003	2425.99643398282	2444.04031787385	2752.2975282354	1398.8082169577	2132.65476909142	1973.5589982897	2561.54572223929	2445.34380406092	1464.58969402063	2649.32565082135	2382.48020929835	2236.52284444471	2273.36856894697	959.006833830239	1233.07162703792	1400.31256333789	1282.92894870568	1377.57980908651	960.731257632148	1213.51202412364	1357.05593145254	1381.65357745075	1427.30474100486
CAGE1	0.672867610526005	4.89195400400296	0	0	1.55167441828309	4.89472479812702	0.812805451052036	0	0	0	0	2.5123576414489	1.25875194741819	0	0	0.840518068042282	2.08647054339446	0	0	0	0	1.71060852702041	2.07212518725513	0	0	0	1.18439922851023	1.14256439563928	0	0.766066811673422	1.86109855987474	0	7.8453389366413	0	2.41586137885249	0.90847604268562	2.53466692507805	6.55674711887248	0.723302846366929	2.25598158052082	0	0	0	0	1.65860986031715	0	1.0875721062485	0.907611508304132	0	0.914468450903848	0.972623563722352	1.18793027652979	1.16498549362553	2.43286147036476	1.21372670404097	0	0.806320281809729	0	1.73792902823994	0
CASP3	905.006936157477	909.903444744551	1031.41335685715	1193.30760156925	1314.26823228578	854.129477273164	983.494595772964	1051.73329384754	1218.22852298642	1383.60489553586	890.466815458008	973.538586061451	1270.08071494495	1230.50545095283	1152.39547739215	840.518068042282	1024.45703680668	1342.69668928347	1197.74599028028	1207.2164155274	642.586323746208	673.979759646042	760.469943722634	768.832441336811	585.354829872561	715.843487789251	679.845157164875	784.941739804186	785.404097084158	792.113083270319	860.758083942069	992.892535954535	1106.19279006642	1362.28886815385	1256.2479170033	877.587857234309	933.602317403747	1051.26512139255	1309.90145477051	1364.8688562151	1060.22385808427	924.670922372795	1427.39372824062	1666.93553281401	1350.10842629816	991.992914808103	1098.44782731099	1421.31962200427	1299.55615948894	1523.50443920581	745.029649811322	833.927054123914	785.200222703609	780.137578163631	718.526208792257	796.983260204976	756.328424337526	899.733053453885	736.881907973735	793.112103742556
PRIMPOL	456.204239936632	360.781607795219	325.787420687112	347.630225667234	320.420767375458	439.709444365077	357.634398462896	363.575136650704	317.891505998208	376.491128036968	306.959211732056	258.772837069237	265.596660905238	254.831426084191	241.256013864243	258.879564957023	280.630288086555	246.527916720899	285.308883760665	278.495261355367	107.582325695066	128.295639526531	96.3538212073636	106.420309676564	120.26381050109	102.109806816785	111.333527479962	91.4051516511424	90.3471379652365	180.791767554928	547.162976603175	466.862123028418	451.667370209492	371.622232518637	392.57747406353	501.478775562462	480.741826789803	403.239947810657	343.568852024291	461.348233216508	301.188474460546	381.468583174301	370.655981022071	310.21734626114	330.616232156552	314.553051099244	359.986367168254	370.305495388086	320.453694618007	277.99840907477	142.003040303463	147.303354289694	96.6937959709192	147.593595868795	134.723664148548	129.395270694199	134.655487062225	107.371458312729	108.620564264996	147.037637210699
ERAP1	1533.46528438877	1296.97930531129	1486.775319863	1269.07316357365	1467.10816248666	1295.47049657095	1276.91736360275	1358.40101780509	1184.09252234232	1324.44200398719	1162.26351686782	1027.5542753526	1267.56321105012	1238.76387679815	1241.79491400174	1060.73380186936	1017.1543899048	1125.88419109589	1185.34125620373	1031.64331597727	1717.68267309082	1684.09409485159	2009.96143163748	1871.04279155837	1866.74976653904	1848.72492341969	1731.59167208196	1736.69788137171	1703.24888504917	2089.8302622451	1543.7812554161	1275.76559313668	1601.56990578006	1349.57547598873	1447.10096593264	1638.89078100486	1298.59435461499	1433.74203666011	1351.12971701342	1574.67514320353	1320.98434939575	1165.59844858814	1069.01112407359	884.312518180096	959.229369216752	1187.62956854056	1171.31515842964	1084.59575242344	949.163884404892	537.707449131462	2268.15815060053	2197.67101158011	2062.02432371719	2244.72018332321	1926.18427931303	2262.69960081183	2180.29004201351	2133.5106438807	2214.99054649181	1981.2950306977
ERAP2	3153.05762292486	3145.52642457391	3796.16387696097	3719.19773486291	4582.09455718997	3085.30819775273	3151.24673372874	3680.0126874906	3796.56332163631	4118.54401849012	3354.69355236581	3884.10491368001	3954.99861878795	4460.72973159411	3742.52983943719	3144.37809254618	3631.50198077806	3806.87528543567	3958.48847420594	3890.45771623824	247.875493662282	232.642759674776	228.969833191692	297.542498483455	233.077650440165	190.246692700747	226.220252645455	211.374413193267	163.240851550825	296.467856117615	2861.43903580742	2509.38391127775	2602.41100155444	3507.91828432724	4106.96434404924	2785.38754687411	2330.20379312175	2598.65744144646	3539.12082727338	4535.65096763711	3614.26169352655	3424.29400685703	3505.27642979813	2448.27133854227	2319.84232463025	3537.57102102101	3731.45989653861	3434.40194742284	2778.74380177414	2199.29662442375	248.991632312922	165.122308437641	222.512229282477	207.604178804459	226.966893655662	210.696723962235	199.967429888813	194.859313234211	238.096276868872	161.889923797638
CMYA5	3.36433805263003	0	2.96170382442829	0	0.775837209141546	1.63157493270901	2.43841635315611	1.05384097579914	0	0	0.950338116817511	3.76853646217336	0	0	2.44929963313952	1.68103613608456	0	1.10057105678973	0	0	4.36144563628648	2.56591279053062	1.03606259362757	1.08592152731188	0	1.07484007175563	5.92199614255117	0	2.05334404466447	0.766066811673422	3.72219711974949	0.810524519146559	0	0.977953243470097	0	0	4.22444487513008	0	1.44660569273386	4.51196316104164	0	1.11540521395995	0	0	0	0	1.0875721062485	1.81522301660826	2.21767262711423	0.914468450903848	5.83574138233411	2.37586055305958	2.32997098725107	4.05476911727459	1.21372670404097	1.1450908910991	2.41896084542919	2.98254050868691	1.73792902823994	0
CFAP97	1557.01565075718	1403.99079914885	1527.49874744889	1634.53058030074	1953.55809261841	1400.70707973068	1345.19302149112	1463.78511538501	1765.47128331219	1731.85918897005	1203.12805589097	1281.30239713894	1739.59519133194	1591.51663790543	1425.4923864872	1143.1045725375	1146.51556359526	1732.29884338703	1505.10773462148	1312.56027525747	601.152590201486	687.664627862205	781.191195595185	760.145069118316	675.818758125594	738.415129296119	691.689149449977	680.968379801011	701.216991252915	975.203051260267	1586.58652229322	2088.72168584068	1993.83685261212	2216.04204970324	2260.03831991651	1674.3213466696	2060.68421008845	2428.18201635577	2419.44802109738	2533.46731492488	1582.75554028595	1022.82658120127	1694.9533436804	1282.06007002529	1154.94533273418	1501.41541707615	1476.92292028547	1606.47236969831	1472.53462440385	798.330957639059	888.005313678507	945.592500117714	873.73912021915	919.621635797877	815.624345115534	1001.95452971172	979.679142398821	875.872729384389	965.419575187287	1005.49980193579
RICTOR	1266.33684300994	1216.87355849574	1161.728325132	1238.98977866014	1000.82999979259	1040.12901960199	1220.02098202911	1156.06355045166	1076.35077030937	918.36943017589	916.12594461208	1312.70686765705	897.49013850917	1071.23580965021	1276.08510886569	1011.14323585487	1294.65497217626	891.462555999679	985.487207192635	899.660779074078	648.40158459459	756.088968943021	1080.61328515355	1051.1720384379	692.847262267341	733.040928937341	846.845448384818	867.206376290214	862.404498759076	1365.89712521371	1351.15755446906	1263.60772534949	1047.91312939423	1066.94698862588	833.47217570411	1222.80875345484	1238.60723738814	851.284334266943	1079.89114962583	1131.37476263119	1161.29381595694	1200.1760102209	1359.89015553793	2275.78534518546	1785.21707965469	1189.16397366787	1786.88097056629	1703.58680108686	1826.25340842857	1543.62274512569	1102.95512126115	914.70631292794	1309.4436948351	1069.64809313704	1065.65204614798	973.327257434238	1040.95948381636	1172.13841991396	1393.81908064843	1260.95913123114
TENT2	1334.96933928359	1394.20689114084	1446.05189227711	1263.50216636745	1414.35123226504	1258.760060585	1371.20279592479	1229.8324187576	1223.56227308706	1312.34050344315	1307.66524874089	1622.98303637599	1198.33185394212	1289.49420699084	1452.43468245174	1343.98839079961	1446.96732184406	1174.30931759464	1268.03948338073	1350.09659309232	1283.71883228032	1282.1010910018	1278.50124053642	1306.36359735619	1333.54473060058	1380.09465213423	1375.08750430038	1171.12850553026	1278.20666780363	1716.75572496014	1495.39269285936	1587.81753300811	1508.5466012456	1430.74559519675	1408.447183871	1434.48367140059	1613.73794229969	1480.7320576787	1474.0912008958	1422.39638651838	1653.50451079682	1607.29891331628	1583.26561429957	1580.6925361356	1588.39537623039	1670.96718364428	1857.57315747244	1466.70019741948	1526.86760376815	1560.08317724196	1686.52925949456	1480.16112455612	1442.25204110841	1513.23983456688	1572.9898084371	1604.27233842984	1569.90558868354	1499.22369569995	1533.72236742175	1578.79806419164
ANKRA2	510.706516389238	483.691952145793	522.740725011594	367.685815609574	402.659511544462	544.130240058453	471.427161610181	526.920487899571	342.426756461157	419.518685526907	297.455830563881	321.58177810546	261.820405062984	323.25838308828	393.112591118893	318.556347788025	396.429403244947	309.260466957913	289.443795119515	368.098084574051	268.228906631618	289.092841066449	286.989338434836	397.447278996148	310.770200586887	284.832619015242	271.227423328844	270.787761766509	345.988471525963	415.208211926995	633.70405963735	517.114643215505	506.584742765981	369.666326031697	461.429523360826	589.600951702967	550.022722741936	432.745309845584	364.544634568932	470.372159538591	297.145676145639	414.9307395931	460.25163206383	490.426593051844	593.78232999354	323.759481863124	439.379130924395	423.85457437803	504.520522668488	542.279791385982	279.142962788315	302.922220515097	386.775183883677	341.411559674521	404.170992445644	298.868722576866	324.947073569321	386.736085959736	387.558173297507	414.378795775605
UBLCP1	612.309525578665	626.170112512379	512.374761626095	680.775858598333	654.806604515465	610.209024833168	646.993139037421	589.09710547172	619.781761694492	609.108860716952	873.360729355292	776.318511207712	819.447517769242	766.853828494094	663.760200580811	816.983562137098	845.020570074756	859.545995352777	767.715208959857	640.539101117345	827.220855682335	630.359242207021	565.690176120651	666.755817769494	713.068610935666	773.884851664055	658.52597105169	677.540686614093	617.029885421672	933.835443429902	708.14800203234	812.956092703998	737.461860044282	1021.96113942625	1234.50516459362	791.282633179175	779.832523949012	922.315761388062	936.677186045173	1263.34968509166	1020.80657451393	748.436898567123	905.775211901617	637.168408295702	525.226455767097	1051.06751220967	839.605666023844	778.730674124945	642.016225549571	448.089540942885	1111.70873333465	902.827010162642	770.055411286477	870.153452567127	833.830245676149	1034.01707466249	815.996125191446	873.884369045265	800.316317504493	797.567789718638
UTP15	254.34395677883	314.919539007691	299.132086267258	516.988540735886	327.403302257732	239.841515108224	329.999013127127	241.329583458003	409.632007729234	326.740514689226	270.846363292991	347.961533340673	341.12177775033	314.999957242959	249.828562580231	287.45717927046	285.846464445041	395.105009387512	271.525845897831	270.019318618465	321.293161873104	293.369362384	381.271034454944	346.40896721249	287.356007391985	296.655859804554	261.752229500762	386.186765726077	313.134966811331	360.051401486509	300.567417419771	400.3991124584	364.247879201203	549.609722830195	322.517494076808	299.797094086255	395.408040312175	458.972298321073	485.336209912209	371.108969995675	322.413165613805	315.659675550664	370.655981022071	401.60917856214	289.150985648623	312.251443408274	340.410069255781	413.870847786684	354.827620338277	299.945651896462	363.76121283216	370.634246277295	421.724748692443	385.203066141086	310.714036234489	380.170175844902	391.871656959528	406.619689350982	382.344386212787	340.117362840909
KLKB1	4.71007327368204	2.44597700200148	2.22127786832122	5.57099720620567	1.55167441828309	5.71051226448152	5.68963815736425	7.37688683059399	0	0	4.75169058408755	6.28089410362226	0	3.53932536228043	1.22464981656976	7.56466261238054	7.30264690188061	7.70399739752809	2.75660757256681	6.0542448120732	4.36144563628648	7.69773837159185	2.07212518725513	2.17184305462376	8.51425207087362	0	8.29079459957164	3.42769318691784	1.02667202233223	7.66066811673423	8.37494351943635	5.67367163402591	1.12076270523447	3.91181297388039	0	7.26780834148496	4.22444487513008	0	0	0	7.07489705108664	2.23081042791989	4.90935074201418	11.584880150831	25.4320178581963	1.53440512731339	6.52543263749101	14.5217841328661	22.1767262711423	23.7761797235	2.91787069116706	1.18793027652979	6.9899129617532	4.05476911727459	4.8549068161639	3.43527267329731	2.41896084542919	5.96508101737382	1.73792902823994	2.97045731738785
