,V1,V2,V3
1434,CEBPA,ATF3,0.704210814863264
1435,CEBPD,ATF3,0.704210814863265
1436,CREB3,ATF3,0.704210814863265
1437,ELF4,ATF3,-0.704210814863265
1438,GFI1B,ATF3,0.704210814863265
1439,HLX,ATF3,-0.704210814863265
1440,HOXA1,ATF3,0.704210814863265
1441,MAFA,ATF3,0.522797025153702
1442,MEF2A,ATF3,-0.704210814863265
1443,POU2F2,ATF3,0.704210814863265
1444,POU4F1,ATF3,0.704210814863265
1445,TOX3,ATF3,0.518421608993961
1446,VDR,ATF3,-0.704210814863265
1447,ASCL2,ATF3,0.678701687421901
1448,ATF5,ATF3,0.678701687421901
1449,E2F7,ATF3,0.678701687421901
1450,GATA1,ATF3,-0.678701687421901
1451,NFKB,ATF3,0.678701687421901
1452,ZBTB33,ATF3,-0.678701687421901
1453,ZNF384,ATF3,0.678701687421901
1454,CEBPD,CEBPA,1
1455,CREB3,CEBPA,1
1456,ELF4,CEBPA,-1
1457,GFI1B,CEBPA,1
1458,HLX,CEBPA,-1
1459,HOXA1,CEBPA,1
1460,HOXB13,CEBPA,-0.644650751961341
1461,IRF4,CEBPA,0.678518043315209
1462,MAFA,CEBPA,0.710120786203973
1463,MEF2A,CEBPA,-1
1464,MNT,CEBPA,0.714150275618142
1465,MYBL1,CEBPA,0.735112581056322
1466,POU2AF1,CEBPA,0.720863514889739
1467,POU2F2,CEBPA,1
1468,POU4F1,CEBPA,1
1469,SPDEF,CEBPA,0.646342732491934
1470,TOX3,CEBPA,0.765652698619441
1471,VDR,CEBPA,-1
1472,CREB3,CEBPD,1
1473,ELF4,CEBPD,-1
1474,GFI1B,CEBPD,1
1475,HLX,CEBPD,-1
1476,HOXA1,CEBPD,1
1477,HOXB13,CEBPD,-0.644650751961341
1478,IRF4,CEBPD,0.678518043315209
1479,MAFA,CEBPD,0.710120786203973
1480,MEF2A,CEBPD,-1
1481,MNT,CEBPD,0.714150275618142
1482,MYBL1,CEBPD,0.735112581056322
1483,POU2AF1,CEBPD,0.720863514889739
1484,POU2F2,CEBPD,1
1485,POU4F1,CEBPD,1
1486,SPDEF,CEBPD,0.646342732491934
1487,TOX3,CEBPD,0.765652698619441
1488,VDR,CEBPD,-1
1489,ELF4,CREB3,-1
1490,GFI1B,CREB3,1
1491,HLX,CREB3,-1
1492,HOXA1,CREB3,1
1493,HOXB13,CREB3,-0.644650751961341
1494,IRF4,CREB3,0.678518043315209
1495,MAFA,CREB3,0.710120786203973
1496,MEF2A,CREB3,-1
1497,MNT,CREB3,0.714150275618142
1498,MYBL1,CREB3,0.735112581056322
1499,POU2AF1,CREB3,0.720863514889739
1500,POU2F2,CREB3,1
1501,POU4F1,CREB3,1
1502,SPDEF,CREB3,0.646342732491934
1503,TOX3,CREB3,0.765652698619441
1504,VDR,CREB3,-1
1505,GFI1B,ELF4,-1
1506,HLX,ELF4,1
1507,HOXA1,ELF4,-1
1508,HOXB13,ELF4,0.644650751961341
1509,IRF4,ELF4,-0.678518043315209
1510,MAFA,ELF4,-0.710120786203973
1511,MEF2A,ELF4,1
1512,MNT,ELF4,-0.714150275618142
1513,MYBL1,ELF4,-0.735112581056322
1514,POU2AF1,ELF4,-0.720863514889739
1515,POU2F2,ELF4,-1
1516,POU4F1,ELF4,-1
1517,SPDEF,ELF4,-0.646342732491934
1518,TOX3,ELF4,-0.765652698619441
1519,VDR,ELF4,1
1520,HLX,GFI1B,-1
1521,HOXA1,GFI1B,1
1522,HOXB13,GFI1B,-0.644650751961341
1523,IRF4,GFI1B,0.678518043315209
1524,MAFA,GFI1B,0.710120786203973
1525,MEF2A,GFI1B,-1
1526,MNT,GFI1B,0.714150275618142
1527,MYBL1,GFI1B,0.735112581056322
1528,POU2AF1,GFI1B,0.720863514889739
1529,POU2F2,GFI1B,1
1530,POU4F1,GFI1B,1
1531,SPDEF,GFI1B,0.646342732491934
1532,TOX3,GFI1B,0.765652698619441
1533,VDR,GFI1B,-1
1534,HOXA1,HLX,-1
1535,HOXB13,HLX,0.644650751961341
1536,IRF4,HLX,-0.678518043315209
1537,MAFA,HLX,-0.710120786203973
1538,MEF2A,HLX,1
1539,MNT,HLX,-0.714150275618142
1540,MYBL1,HLX,-0.735112581056322
1541,POU2AF1,HLX,-0.720863514889739
1542,POU2F2,HLX,-1
1543,POU4F1,HLX,-1
1544,SPDEF,HLX,-0.646342732491934
1545,TOX3,HLX,-0.765652698619441
1546,VDR,HLX,1
1547,HOXB13,HOXA1,-0.644650751961341
1548,IRF4,HOXA1,0.678518043315209
1549,MAFA,HOXA1,0.710120786203973
1550,MEF2A,HOXA1,-1
1551,MNT,HOXA1,0.714150275618142
1552,MYBL1,HOXA1,0.735112581056322
1553,POU2AF1,HOXA1,0.720863514889739
1554,POU2F2,HOXA1,1
1555,POU4F1,HOXA1,1
1556,SPDEF,HOXA1,0.646342732491934
1557,TOX3,HOXA1,0.765652698619441
1558,VDR,HOXA1,-1
1559,IRF4,HOXB13,-0.99897969332197
1560,MEF2A,HOXB13,0.644650751961341
1561,MNT,HOXB13,-0.995505763697735
1562,POU2F2,HOXB13,-0.644650751961341
1563,POU4F1,HOXB13,-0.644650751961341
1564,VDR,HOXB13,0.644650751961341
1565,AHRR,HOXB13,-0.735726008596209
1566,EBF1,HOXB13,-0.735726008596209
1567,HOXA10,HOXB13,-0.735726008596209
1568,NFKB2,HOXB13,-0.570710447885678
1569,NR3C1,HOXB13,0.50518560728626
1570,PAX5,HOXB13,-0.735726008596209
1571,PITX3,HOXB13,-0.735726008596209
1572,TBX21,HOXB13,-0.735726008596209
1573,TEAD4,HOXB13,0.735726008596209
1574,TGFB1I1,HOXB13,-0.735726008596209
1575,ZBTB32,HOXB13,0.735726008596209
1576,MAFA,IRF4,0.505339112925159
1577,MEF2A,IRF4,-0.678518043315209
1578,MNT,IRF4,0.998766892341972
1579,POU2F2,IRF4,0.678518043315209
1580,POU4F1,IRF4,0.678518043315209
1581,VDR,IRF4,-0.678518043315209
1582,AHRR,IRF4,0.704388309317923
1583,EBF1,IRF4,0.704388309317923
1584,HOXA10,IRF4,0.704388309317923
1585,NFKB2,IRF4,0.548253496921622
1586,PAX5,IRF4,0.704388309317923
1587,PITX3,IRF4,0.704388309317923
1588,TBX21,IRF4,0.704388309317923
1589,TEAD4,IRF4,-0.704388309317923
1590,TGFB1I1,IRF4,0.704388309317923
1591,ZBTB32,IRF4,-0.704388309317923
1592,MEF2A,MAFA,-0.710120786203973
1593,MNT,MAFA,0.529535253951797
1594,MYBL1,MAFA,0.543715427036281
1595,POU2AF1,MAFA,0.534081147750548
1596,POU2F2,MAFA,0.710120786203973
1597,POU4F1,MAFA,0.710120786203974
1598,TOX3,MAFA,0.564292365610068
1599,VDR,MAFA,-0.710120786203973
1600,ZNF804A,MAFA,0.521041869676144
1601,ERF,MAFA,-0.734288894092121
1602,MNT,MEF2A,-0.714150275618142
1603,MYBL1,MEF2A,-0.735112581056322
1604,POU2AF1,MEF2A,-0.720863514889739
1605,POU2F2,MEF2A,-1
1606,POU4F1,MEF2A,-1
1607,SPDEF,MEF2A,-0.646342732491934
1608,TOX3,MEF2A,-0.765652698619441
1609,VDR,MEF2A,1
1610,MYBL1,MNT,0.503410107128717
1611,POU2F2,MNT,0.714150275618142
1612,POU4F1,MNT,0.714150275618142
1613,TOX3,MNT,0.526324128886913
1614,VDR,MNT,-0.714150275618142
1615,AHRR,MNT,0.668280473488571
1616,EBF1,MNT,0.668280473488571
1617,HOXA10,MNT,0.668280473488571
1618,NFKB2,MNT,0.522275826767356
1619,PAX5,MNT,0.668280473488571
1620,PITX3,MNT,0.668280473488571
1621,TBX21,MNT,0.668280473488571
1622,TEAD4,MNT,-0.668280473488571
1623,TGFB1I1,MNT,0.668280473488571
1624,ZBTB32,MNT,-0.668280473488571
1625,POU2AF1,MYBL1,0.508558195638185
1626,POU2F2,MYBL1,0.735112581056322
1627,POU4F1,MYBL1,0.735112581056322
1628,TOX3,MYBL1,0.998931922453806
1629,VDR,MYBL1,-0.735112581056322
1630,CREBZF,MYBL1,-0.645342552233257
1631,HOXD13,MYBL1,-0.645342552233257
1632,NOTCH1,MYBL1,-0.645342552233257
1633,POU2F2,POU2AF1,0.720863514889739
1634,POU4F1,POU2AF1,0.72086351488974
1635,TOX3,POU2AF1,0.531666335958847
1636,VDR,POU2AF1,-0.720863514889739
1637,BATF,POU2AF1,-0.661079762767188
1638,CTCFL,POU2AF1,-0.661079762767188
1639,ETV6,POU2AF1,0.661079762767188
1640,FOXI1,POU2AF1,-0.661079762767188
1641,HOXD1,POU2AF1,0.661079762767188
1642,IKZF1,POU2AF1,0.661079762767188
1643,POU2F1,POU2AF1,0.661079762767188
1644,PRDM1,POU2AF1,-0.661079762767188
1645,PTF1A,POU2AF1,0.661079762767188
1646,RREB1,POU2AF1,-0.661079762767188
1647,ZBTB4,POU2AF1,0.661079762767188
1648,POU4F1,POU2F2,1
1649,SPDEF,POU2F2,0.646342732491934
1650,TOX3,POU2F2,0.765652698619441
1651,VDR,POU2F2,-1
1652,SPDEF,POU4F1,0.646342732491934
1653,TOX3,POU4F1,0.765652698619441
1654,VDR,POU4F1,-1
1655,VDR,SPDEF,-0.646342732491934
1656,EGR4,SPDEF,-0.734223812239402
1657,ETV2,SPDEF,-0.537568895021671
1658,JDP2,SPDEF,-0.734223812239402
1659,MAFB,SPDEF,-0.734223812239402
1660,MAX,SPDEF,0.559726775599277
1661,RUNX1,SPDEF,-0.734223812239402
1662,VDR,TOX3,-0.765652698619441
1663,CREBZF,TOX3,-0.609356657803525
1664,HOXD13,TOX3,-0.609356657803525
1665,NOTCH1,TOX3,-0.609356657803525
1666,HOXD13,CREBZF,1
1667,MLXIPL,CREBZF,0.713094305401418
1668,NOTCH1,CREBZF,1
1669,SIRT1,CREBZF,-0.648975376188395
1670,MLXIPL,HOXD13,0.713094305401418
1671,NOTCH1,HOXD13,1
1672,SIRT1,HOXD13,-0.648975376188395
1673,NOTCH1,MLXIPL,0.713094305401418
1674,SIRT1,MLXIPL,-0.996159870600679
1675,ARID3A,MLXIPL,0.512928337071205
1676,ARNT,MLXIPL,-0.731409273450462
1677,FOXO1,MLXIPL,-0.731409273450462
1678,GTF3A,MLXIPL,0.731409273450462
1679,HCFC1,MLXIPL,0.538701661228839
1680,HIF1A,MLXIPL,0.731409273450462
1681,LHX8,MLXIPL,-0.731409273450462
1682,MECP2,MLXIPL,0.731409273450462
1683,MITF,MLXIPL,-0.520519944269299
1684,NEUROG2,MLXIPL,-0.731409273450462
1685,PARK7,MLXIPL,0.731409273450462
1686,SOX6,MLXIPL,-0.731409273450462
1687,TBPL2,MLXIPL,0.731409273450462
1688,TFDP1,MLXIPL,0.51764347982807
1689,TP53,MLXIPL,-0.529523056802086
1690,ZHX2,MLXIPL,-0.525856502777942
1691,SIRT1,NOTCH1,-0.648975376188395
1692,ARID3A,SIRT1,-0.556546823672652
1693,ARNT,SIRT1,0.788306290830375
1694,E2F3,SIRT1,-0.532454857234747
1695,FOXO1,SIRT1,0.788306290830375
1696,GTF3A,SIRT1,-0.788306290830375
1697,HCFC1,SIRT1,-0.584119261399707
1698,HIF1A,SIRT1,-0.788306290830375
1699,LHX8,SIRT1,0.788306290830375
1700,MECP2,SIRT1,-0.788306290830375
1701,MITF,SIRT1,0.557025314877418
1702,NEUROG2,SIRT1,0.788306290830375
1703,PARK7,SIRT1,-0.788306290830375
1704,SOX6,SIRT1,0.788306290830375
1705,TBPL2,SIRT1,-0.788306290830375
1706,TFDP1,SIRT1,-0.561592580635457
1707,TP53,SIRT1,0.566794762493559
1708,ZHX2,SIRT1,0.562815821652993
1709,ZNF804A,SIRT1,-0.536987375682233
1710,ZFPM2,TWIST2,-1
1711,ENO1,BHLHE40,-0.708540329219972
1712,AHRR,BHLHE40,-0.674196918989832
1713,EBF1,BHLHE40,-0.674196918989832
1714,HOXA10,BHLHE40,-0.674196918989832
1715,NFKB2,BHLHE40,-0.526539297855552
1716,PAX5,BHLHE40,-0.674196918989832
1717,PITX3,BHLHE40,-0.674196918989832
1718,TBX21,BHLHE40,-0.674196918989832
1719,TEAD4,BHLHE40,0.674196918989832
1720,TGFB1I1,BHLHE40,-0.674196918989832
1721,ZBTB32,BHLHE40,0.674196918989832
1722,BATF,ARID1B,0.683081435015081
1723,CTCFL,ARID1B,0.68308143501508
1724,ETV6,ARID1B,-0.683081435015081
1725,FOXI1,ARID1B,0.683081435015081
1726,HOXD1,ARID1B,-0.68308143501508
1727,IKZF1,ARID1B,-0.683081435015081
1728,POU2F1,ARID1B,-0.683081435015081
1729,PRDM1,ARID1B,0.683081435015081
1730,PTF1A,ARID1B,-0.683081435015081
1731,RREB1,ARID1B,0.68308143501508
1732,ZBTB4,ARID1B,-0.68308143501508
1733,AHRR,ARID1B,-0.69995239253716
1734,EBF1,ARID1B,-0.69995239253716
1735,HOXA10,ARID1B,-0.69995239253716
1736,NFKB2,ARID1B,-0.54506770467888
1737,PAX5,ARID1B,-0.69995239253716
1738,PITX3,ARID1B,-0.69995239253716
1739,TBX21,ARID1B,-0.69995239253716
1740,TEAD4,ARID1B,0.69995239253716
1741,TGFB1I1,ARID1B,-0.69995239253716
1742,ZBTB32,ARID1B,0.69995239253716
1743,BHLHE41,BATF,0.631566962113972
1744,CTCFL,BATF,1
1745,ETV6,BATF,-1
1746,FOXI1,BATF,1
1747,HDAC7,BATF,-0.553706303870582
1748,HOXD1,BATF,-1
1749,IKZF1,BATF,-1
1750,KLF1,BATF,-0.666013486245153
1751,MBD1,BATF,0.551830845671041
1752,POU2F1,BATF,-1
1753,PRDM1,BATF,1
1754,PTF1A,BATF,-1
1755,RREB1,BATF,1
1756,ZBTB4,BATF,-1
1757,CTCFL,BHLHE41,0.631566962113972
1758,ETV6,BHLHE41,-0.631566962113973
1759,FOXI1,BHLHE41,0.631566962113972
1760,HOXD1,BHLHE41,-0.631566962113972
1761,IKZF1,BHLHE41,-0.631566962113972
1762,POU2F1,BHLHE41,-0.631566962113972
1763,PRDM1,BHLHE41,0.631566962113972
1764,PTF1A,BHLHE41,-0.631566962113972
1765,RREB1,BHLHE41,0.631566962113972
1766,ZBTB4,BHLHE41,-0.631566962113973
1767,FHL2,BHLHE41,0.535203962485303
1768,FOXH1,BHLHE41,0.535203962485303
1769,HEY2,BHLHE41,0.535203962485303
1770,KLF3,BHLHE41,0.535203962485303
1771,MEIS2,BHLHE41,-0.535203962485303
1772,MXI1,BHLHE41,0.535203962485303
1773,NUPR1,BHLHE41,-0.535203962485303
1774,RELB,BHLHE41,-0.535203962485303
1775,SALL3,BHLHE41,-0.535203962485303
1776,SMAD2,BHLHE41,0.535203962485303
1777,TBX1,BHLHE41,0.535203962485303
1778,ETV6,CTCFL,-1
1779,FOXI1,CTCFL,1
1780,HDAC7,CTCFL,-0.553706303870582
1781,HOXD1,CTCFL,-1
1782,IKZF1,CTCFL,-1
1783,KLF1,CTCFL,-0.666013486245153
1784,MBD1,CTCFL,0.551830845671041
1785,POU2F1,CTCFL,-1
1786,PRDM1,CTCFL,1
1787,PTF1A,CTCFL,-1
1788,RREB1,CTCFL,1
1789,ZBTB4,CTCFL,-1
1790,FOXI1,ETV6,-1
1791,HDAC7,ETV6,0.553706303870582
1792,HOXD1,ETV6,1
1793,IKZF1,ETV6,1
1794,KLF1,ETV6,0.666013486245153
1795,MBD1,ETV6,-0.551830845671041
1796,POU2F1,ETV6,1
1797,PRDM1,ETV6,-1
1798,PTF1A,ETV6,1
1799,RREB1,ETV6,-1
1800,ZBTB4,ETV6,1
1801,HDAC7,FOXI1,-0.553706303870582
1802,HOXD1,FOXI1,-1
1803,IKZF1,FOXI1,-1
1804,KLF1,FOXI1,-0.666013486245153
1805,MBD1,FOXI1,0.551830845671041
1806,POU2F1,FOXI1,-1
1807,PRDM1,FOXI1,1
1808,PTF1A,FOXI1,-1
1809,RREB1,FOXI1,1
1810,ZBTB4,FOXI1,-1
1811,HOXD1,HDAC7,0.553706303870582
1812,IKZF1,HDAC7,0.553706303870582
1813,POU2F1,HDAC7,0.553706303870582
1814,PRDM1,HDAC7,-0.553706303870582
1815,PTF1A,HDAC7,0.553706303870582
1816,RREB1,HDAC7,-0.553706303870582
1817,ZBTB4,HDAC7,0.553706303870582
1818,ASCL2,HDAC7,-0.589917176191183
1819,ATF5,HDAC7,-0.589917176191183
1820,E2F7,HDAC7,-0.589917176191183
1821,GATA1,HDAC7,0.589917176191183
1822,NFKB,HDAC7,-0.589917176191183
1823,ZBTB33,HDAC7,0.589917176191183
1824,ZNF384,HDAC7,-0.589917176191183
1825,ARNT,HDAC7,-0.610868254498313
1826,FOXO1,HDAC7,-0.610868254498313
1827,GTF3A,HDAC7,0.610868254498313
1828,HIF1A,HDAC7,0.610868254498313
1829,LHX8,HDAC7,-0.610868254498313
1830,MECP2,HDAC7,0.610868254498313
1831,NEUROG2,HDAC7,-0.610868254498312
1832,PARK7,HDAC7,0.610868254498313
1833,SOX6,HDAC7,-0.610868254498313
1834,TBPL2,HDAC7,0.610868254498313
1835,IKZF1,HOXD1,1
1836,KLF1,HOXD1,0.666013486245153
1837,MBD1,HOXD1,-0.551830845671041
1838,POU2F1,HOXD1,1
1839,PRDM1,HOXD1,-1
1840,PTF1A,HOXD1,1
1841,RREB1,HOXD1,-1
1842,ZBTB4,HOXD1,1
1843,KLF1,IKZF1,0.666013486245153
1844,MBD1,IKZF1,-0.551830845671041
1845,POU2F1,IKZF1,1
1846,PRDM1,IKZF1,-1
1847,PTF1A,IKZF1,1
1848,RREB1,IKZF1,-1
1849,ZBTB4,IKZF1,1
1850,POU2F1,KLF1,0.666013486245153
1851,PRDM1,KLF1,-0.666013486245153
1852,PTF1A,KLF1,0.666013486245153
1853,RREB1,KLF1,-0.666013486245153
1854,ZBTB4,KLF1,0.666013486245153
1855,NFIA,KLF1,-0.556575948729107
1856,MAX,KLF1,0.529933309078498
1857,TP53,KLF1,0.554779368175506
1858,NR3C1,KLF1,0.537411923826573
1859,EWSR1,KLF1,-0.506437629085601
1860,FHL2,KLF1,0.774191427678183
1861,FOXH1,KLF1,0.774191427678183
1862,FOXO4,KLF1,0.55770567529701
1863,HEY2,KLF1,0.774191427678183
1864,KLF3,KLF1,0.774191427678183
1865,MEIS2,KLF1,-0.774191427678183
1866,MXI1,KLF1,0.774191427678183
1867,NUPR1,KLF1,-0.774191427678183
1868,RELB,KLF1,-0.774191427678183
1869,SALL3,KLF1,-0.774191427678183
1870,SMAD2,KLF1,0.774191427678184
1871,TBX1,KLF1,0.774191427678183
1872,POU2F1,MBD1,-0.551830845671041
1873,PRDM1,MBD1,0.551830845671041
1874,PTF1A,MBD1,-0.551830845671041
1875,RREB1,MBD1,0.551830845671041
1876,ZBTB4,MBD1,-0.551830845671041
1877,EGR4,MBD1,0.545165719976628
1878,FOXF2,MBD1,0.792645503905147
1879,JDP2,MBD1,0.545165719976628
1880,MAFB,MBD1,0.545165719976628
1881,RUNX1,MBD1,0.545165719976628
1882,FOXC1,MBD1,-0.55797023825467
1883,MYOD1,MBD1,0.55797023825467
1884,RUNX3,MBD1,0.557970238254671
1885,ZGPAT,MBD1,0.557970238254671
1886,PRDM1,POU2F1,-1
1887,PTF1A,POU2F1,1
1888,RREB1,POU2F1,-1
1889,ZBTB4,POU2F1,1
1890,PTF1A,PRDM1,-1
1891,RREB1,PRDM1,1
1892,ZBTB4,PRDM1,-1
1893,RREB1,PTF1A,-1
1894,ZBTB4,PTF1A,1
1895,ZBTB4,RREB1,-1
1896,ATF5,ASCL2,1
1897,E2F7,ASCL2,1
1898,GATA1,ASCL2,-1
1899,HDGF,ASCL2,0.645430514962076
1900,NFIA,ASCL2,0.691039235697347
1901,NFKB,ASCL2,1
1902,ZBTB33,ASCL2,-1
1903,ZNF384,ASCL2,1
1904,E2F7,ATF5,1
1905,GATA1,ATF5,-1
1906,HDGF,ATF5,0.645430514962076
1907,NFIA,ATF5,0.691039235697347
1908,NFKB,ATF5,1
1909,ZBTB33,ATF5,-1
1910,ZNF384,ATF5,1
1911,GATA1,E2F7,-1
1912,HDGF,E2F7,0.645430514962076
1913,NFIA,E2F7,0.691039235697347
1914,NFKB,E2F7,1
1915,ZBTB33,E2F7,-1
1916,ZNF384,E2F7,1
1917,HDGF,GATA1,-0.645430514962076
1918,NFIA,GATA1,-0.691039235697347
1919,NFKB,GATA1,-1
1920,ZBTB33,GATA1,1
1921,ZNF384,GATA1,-1
1922,HSF4,HDGF,0.657078909993398
1923,NFKB,HDGF,0.645430514962076
1924,ZBTB33,HDGF,-0.645430514962076
1925,ZNF384,HDGF,0.645430514962076
1926,HTATIP2,HDGF,-0.735034506644495
1927,KLF15,HDGF,0.735034506644495
1928,KLF6,HDGF,0.735034506644495
1929,MLXIP,HDGF,0.735034506644495
1930,TBXT,HDGF,0.735034506644495
1931,ZNF202,HDGF,-0.735034506644495
1932,ZNF354C,HDGF,-0.735034506644495
1933,ARNT,HSF4,-0.559908830446209
1934,FOXO1,HSF4,-0.559908830446209
1935,GTF3A,HSF4,0.559908830446209
1936,HIF1A,HSF4,0.559908830446209
1937,LHX8,HSF4,-0.559908830446209
1938,MECP2,HSF4,0.559908830446209
1939,NEUROG2,HSF4,-0.559908830446209
1940,PARK7,HSF4,0.559908830446209
1941,SOX6,HSF4,-0.559908830446209
1942,TBPL2,HSF4,0.559908830446209
1943,CREB1,HSF4,-0.521532779325653
1944,DBP,HSF4,-0.521532779325653
1945,NCOA2,HSF4,-0.521532779325653
1946,RB1,HSF4,-0.521532779325653
1947,RBPJ,HSF4,-0.521532779325653
1948,NFKB,NFIA,0.691039235697347
1949,ZBTB33,NFIA,-0.691039235697347
1950,ZNF384,NFIA,0.691039235697347
1951,MAX,NFIA,-0.514912175333885
1952,FHL2,NFIA,-0.692088549056188
1953,FOXH1,NFIA,-0.692088549056188
1954,HEY2,NFIA,-0.692088549056188
1955,KLF3,NFIA,-0.692088549056188
1956,MEIS2,NFIA,0.692088549056188
1957,MXI1,NFIA,-0.692088549056188
1958,NUPR1,NFIA,0.692088549056188
1959,RELB,NFIA,0.692088549056188
1960,SALL3,NFIA,0.692088549056188
1961,SMAD2,NFIA,-0.692088549056188
1962,TBX1,NFIA,-0.692088549056188
1963,ZBTB33,NFKB,-1
1964,ZNF384,NFKB,1
1965,ZNF384,ZBTB33,-1
1966,RARA,NAB2,-0.61162573798958
1967,TFDP3,NAB2,0.61162573798958
1968,ZHX2,NAB2,-0.509669424469177
1969,NFKB2,NAB2,-0.552427178063819
1970,CREB5,NAB2,-0.76380668746534
1971,HOPX,NAB2,-0.76380668746534
1972,HOXB7,NAB2,-0.76380668746534
1973,NR4A1,NAB2,0.76380668746534
1974,SMARCA1,NAB2,-0.76380668746534
1975,TFDP3,RARA,-1
1976,ARNT,E2F5,-0.595282362921941
1977,FOXO1,E2F5,-0.595282362921941
1978,GTF3A,E2F5,0.595282362921941
1979,HCFC1,E2F5,0.71948519906052
1980,HIF1A,E2F5,0.595282362921941
1981,LHX8,E2F5,-0.595282362921941
1982,MECP2,E2F5,0.595282362921941
1983,NEUROG2,E2F5,-0.595282362921941
1984,PARK7,E2F5,0.595282362921941
1985,SOX6,E2F5,-0.595282362921941
1986,STOX1,E2F5,0.561353290187278
1987,TBPL2,E2F5,0.595282362921941
1988,ETV2,EGR4,0.75950025363052
1989,FOXF2,EGR4,0.597877371348168
1990,JDP2,EGR4,1
1991,MAFB,EGR4,1
1992,MAX,EGR4,-0.733783602470259
1993,NFE2,EGR4,0.707271490544326
1994,RUNX1,EGR4,1
1995,JDP2,ETV2,0.75950025363052
1996,MAFB,ETV2,0.75950025363052
1997,MAX,ETV2,-0.577397176526361
1998,NFE2,ETV2,0.516269660748045
1999,RUNX1,ETV2,0.75950025363052
2000,HTATIP2,ETV2,0.616870118963793
2001,KLF15,ETV2,-0.616870118963793
2002,KLF6,ETV2,-0.616870118963793
2003,MLXIP,ETV2,-0.616870118963793
2004,TBXT,ETV2,-0.616870118963793
2005,ZNF202,ETV2,0.616870118963793
2006,ZNF354C,ETV2,0.616870118963793
2007,JDP2,FOXF2,0.597877371348168
2008,MAFB,FOXF2,0.597877371348168
2009,RUNX1,FOXF2,0.597877371348168
2010,FOXC1,FOXF2,-0.774834909332715
2011,MYOD1,FOXF2,0.774834909332715
2012,RUNX3,FOXF2,0.774834909332715
2013,ZGPAT,FOXF2,0.774834909332716
2014,MAFB,JDP2,1
2015,MAX,JDP2,-0.733783602470259
2016,NFE2,JDP2,0.707271490544326
2017,RUNX1,JDP2,1
2018,MAX,MAFB,-0.733783602470259
2019,NFE2,MAFB,0.707271490544326
2020,RUNX1,MAFB,1
2021,NFE2,MAX,-0.540815339934578
2022,RUNX1,MAX,-0.733783602470259
2023,TP53,MAX,0.513275869635652
2024,FHL2,MAX,0.710644459871626
2025,FOXH1,MAX,0.710644459871626
2026,FOXO4,MAX,0.515941072307058
2027,HEY2,MAX,0.710644459871626
2028,KLF3,MAX,0.710644459871626
2029,MEIS2,MAX,-0.710644459871626
2030,MXI1,MAX,0.710644459871626
2031,NUPR1,MAX,-0.710644459871626
2032,RELB,MAX,-0.710644459871626
2033,SALL3,MAX,-0.710644459871626
2034,SMAD2,MAX,0.710644459871626
2035,TBX1,MAX,0.710644459871626
2036,RUNX1,NFE2,0.707271490544326
2037,CEBPZ,NFE2,0.675522595827456
2038,ELF1,NFE2,0.675522595827456
2039,KLF9,NFE2,-0.675522595827456
2040,NEUROD1,NFE2,-0.675522595827456
2041,NFE2L3,NFE2,0.675522595827456
2042,OTX2,NFE2,0.675522595827456
2043,SOX5,NFE2,0.675522595827456
2044,ZNF91,NFE2,-0.675522595827456
2045,ARNT,ARID3A,-0.730241359571098
2046,E2F3,ARID3A,0.999108675310386
2047,FOXO1,ARID3A,-0.730241359571098
2048,GTF3A,ARID3A,0.730241359571098
2049,HCFC1,ARID3A,0.5377728368656
2050,HIF1A,ARID3A,0.730241359571098
2051,LHX8,ARID3A,-0.730241359571098
2052,MECP2,ARID3A,0.730241359571098
2053,MITF,ARID3A,-0.519766684859939
2054,NEUROG2,ARID3A,-0.730241359571098
2055,PARK7,ARID3A,0.730241359571098
2056,SOX6,ARID3A,-0.730241359571098
2057,TBPL2,ARID3A,0.730241359571098
2058,TFDP1,ARID3A,0.999958888765859
2059,TP53,ARID3A,-0.528754131873441
2060,ZHX2,ARID3A,-0.525093963436297
2061,FOXO4,ARID3A,0.515559562065849
2062,E2F1,ARID3A,0.714292836330115
2063,E2F2,ARID3A,0.714292836330115
2064,PLAGL1,ARID3A,-0.714292836330115
2065,TFDP2,ARID3A,0.714292836330115
2066,E2F3,ARNT,-0.700751676641713
2067,FOXO1,ARNT,1
2068,GTF3A,ARNT,-1
2069,HCFC1,ARNT,-0.763876167913234
2070,HIF1A,ARNT,-1
2071,LHX8,ARNT,1
2072,MECP2,ARNT,-1
2073,MITF,ARNT,0.680617820591749
2074,NEUROG2,ARNT,1
2075,PARK7,ARNT,-1
2076,SOX6,ARNT,1
2077,STOX1,ARNT,-0.615882756309932
2078,TBPL2,ARNT,-1
2079,TFDP1,ARNT,-0.736406203039878
2080,TP53,ARNT,0.693440955206611
2081,ZHX2,ARNT,0.688216393731447
2082,ZNF804A,ARNT,-0.706306279659634
2083,FOXO1,E2F3,-0.700751676641714
2084,GTF3A,E2F3,0.700751676641714
2085,HCFC1,E2F3,0.51435999370264
2086,HIF1A,E2F3,0.700751676641713
2087,LHX8,E2F3,-0.700751676641714
2088,MECP2,E2F3,0.700751676641714
2089,MITF,E2F3,-0.500701727739592
2090,NEUROG2,E2F3,-0.700751676641713
2091,PARK7,E2F3,0.700751676641714
2092,SOX6,E2F3,-0.700751676641714
2093,TBPL2,E2F3,0.700751676641714
