regulatory.gene,target.gene,weight.x,weight.y,weight.x.x,weight.y.y,weight.x.x.x,weight.y.y.y,weight.x.x.x.x,weight.y.y.y.y,weight.x.x.x.x.x,weight.y.y.y.y.y
NAB2,SFPQ,0.0255482206797592,0.0284273320958161,0.019902658356288,0.0241433428159861,0.0286821177034065,0.0277011688716996,0.021062828614541,0.0245431557681069,0.0258916437603535,0.0279510353340275
ATF2,RBPJ,0.0255358975094896,0.0414145626805113,0.0290143140528023,0.0341758417034534,0.0334190357907477,0.0285548609782118,0.0340866866489611,0.0307708456945768,0.036778167788966,0.0274520748125142
ARID3A,HSF4,0.0255034971647147,0.0338479839532928,0.0289906968842832,0.021481739131911,0.0251550217482333,0.0264483723078086,0.0295296187971971,0.0285439451574464,0.0307771418886696,0.0317596123105305
TP53,IRF4,0.0254569979226779,0.0245477462713015,0.0258532876997257,0.0279099479185681,0.026886727833368,0.0324245427284861,0.0261253196456332,0.0215327334880708,0.0288571209364396,0.0257487681490438
FEV,E2F7,0.0254424059255004,0.0217063742655642,0.0243447710598866,0.0267572034575958,0.0272907243705153,0.0295151439931962,0.0224696339714384,0.0225918881653218,0.0252854035877853,0.0243934992593148
DBP,PLAG1,0.025433410500552,0.0246370125559458,0.0328665477847867,0.025771934835862,0.0268431254659956,0.0307367350085427,0.0239238439165817,0.0264742188423193,0.0316577511050281,0.0386548490640414
E2F3,SIRT1,0.025430432063949,0.022049347636391,0.0284341361200746,0.0270206790778788,0.0186274210505339,0.0281093295473306,0.0249230413414409,0.0287829996281483,0.0230811882578178,0.0266808904695157
NFE2L2,PARK7,0.0254158953548327,0.0246417263085468,0.0186327631114693,0.0160528996664725,0.017222030060306,0.0197700617021968,0.0167575359148614,0.0184179801511155,0.0163346800639789,0.0215836608429651
STOX1,NKX2-1,0.0254025604094353,0.029050637409634,0.0250496346764498,0.0210294661071653,0.0202946632202343,0.0209699916337306,0.0195234774898667,0.0224703224999372,0.0276407362037245,0.0205936085576799
SFPQ,HOXA1,0.025350544293152,0.0256858695770898,0.0265390639210751,0.0238645476853791,0.0220616500564207,0.021313892088448,0.0197307595489241,0.0247977391931668,0.0288593272212267,0.0168585124642905
E2F3,TBPL2,0.025343581317997,0.0388709870137154,0.0315568554236291,0.0300409155833036,0.0355776332977378,0.0342567229276817,0.0295612314106548,0.0319731292098531,0.0325956830516561,0.0317946771330684
HDGF,NFE2,0.0253022833324704,0.0224734674877352,0.0274620860074744,0.0269678615756693,0.0302102428666894,0.024752768037955,0.0240975060292579,0.0209734418570481,0.0237925146514332,0.0253948528031031
ASCL2,NFIL3,0.0252893444923403,0.0215499412543368,0.0167173150886255,0.0191418584526212,0.0199257140643391,0.0209622611828206,0.0145686054593548,0.0174845433876174,0.0185132687146285,0.018555998248454
NFKB,MITF,0.0252852543419302,0.021059332667801,0.0166454529118112,0.0223710392993194,0.0177597676287069,0.0211002624513392,0.0213582501580786,0.0235303882285806,0.0227278626431911,0.0185959507071456
CEBPA,PTF1A,0.0252753577300001,0.0197180482246497,0.0265122044720704,0.0260639291491484,0.0244567831778769,0.0176031977315969,0.0285464696953873,0.0239908213867781,0.0166473283352108,0.0167422598631797
SRSF2,NR5A1,0.0252375776709951,0.0295634518086484,0.0237109106766674,0.0208916387209138,0.0277920120429354,0.0288078073310827,0.0244500626842147,0.0236127553809527,0.0225930454873923,0.027951664968213
FOXF2,RB1,0.0252283500116634,0.0215900805390002,0.0178918321689126,0.0226062657424106,0.0214226426085536,0.0225272528197657,0.0177460816510354,0.0234126367313792,0.0179466112416955,0.0244240603557937
ASCL2,PRDM1,0.0252141061878255,0.0222673258461236,0.0281148580915884,0.0184807124654955,0.0274752116766259,0.022667318888106,0.0172933529443939,0.0249112809610365,0.024886160323971,0.0221841449472736
CEBPD,ZNF384,0.0251952850460602,0.0244341636371967,0.0243582280703733,0.0213386641363708,0.0217084773786694,0.0229190413620023,0.0257429533033582,0.0330200424920059,0.0240308122929499,0.029857012784093
HDGF,HLX,0.0251884026781077,0.0295025156606867,0.0305351404105016,0.0297977243999795,0.0306643939973072,0.0293999582828897,0.0284152118456964,0.0351394882574513,0.0286857364400986,0.0269170779261896
ZFPM2,MNT,0.0251730146244289,0.0229680068163729,0.020447954194523,0.0288854943927314,0.0194252059201536,0.0202808091084061,0.0229273591954876,0.0243482358910255,0.0243796439479136,0.0244861643942089
NFIL3,PLAGL2,0.0251704210193309,0.0247340943345912,0.0198432729109737,0.0174238068198773,0.0231363753833279,0.0223494253773633,0.0233281466520721,0.021925702777083,0.0255175586131646,0.0207599476654234
STOX1,DBP,0.02513732210621,0.0168397630091378,0.0182363644083559,0.0170233244838223,0.019961838901251,0.0268290154695788,0.0222582763308023,0.0218318921276376,0.0228294299049809,0.0240905742239905
DBP,HOXD1,0.0251186451746444,0.021685197981666,0.0214452162809716,0.0242844637156721,0.0235265242262907,0.0199957401492661,0.0234996008824264,0.0181115337840439,0.020877915392299,0.0254125639016856
TCF12,RUNX1,0.025116921345158,0.0343066157245363,0.0278385133137384,0.0355118129147831,0.0304267109266729,0.03456892987533,0.0270486236141366,0.0352914363673097,0.0308150843779976,0.0317656338317616
ASCL2,BATF,0.0250986670932316,0.0290058006116333,0.0306512460185994,0.0270191491956154,0.0304916350515405,0.0322644342002336,0.0327401842478506,0.0315040295566639,0.0346005870856729,0.0329493459182248
HIF1A,E2F5,0.025098376881823,0.0271586239306293,0.0330559761653329,0.0297745529860929,0.029591877451891,0.0358278673526484,0.0245210279114849,0.0250076638631129,0.0291232866900869,0.0367122988905846
CREBZF,MAFA,0.0250973453630105,0.025709380265652,0.0264390541991869,0.0230312138350857,0.0239533825041808,0.0312207107655846,0.0242128145155001,0.0227827205635931,0.0227915057076927,0.024375404270628
MYBL2,NFE2,0.0250965302108678,0.0250190322698755,0.029402123527418,0.0241186598189428,0.0226297659294668,0.0253299700086755,0.0247016900625447,0.0242296669589091,0.0248684856668423,0.0223323942280623
ATF5,KMT2B,0.0250872639170908,0.031817658711052,0.0283969861586076,0.0252883830884598,0.028823010483969,0.0315174992500021,0.0322057241561595,0.0269233851931861,0.0354459062259797,0.0287807379327562
ATF2,ZFPM2,0.0250725058384395,0.0225142561655453,0.0189869285674753,0.0197880933549763,0.0224124595380006,0.0222779913737615,0.0188199409312846,0.0269460985545242,0.0182704681030236,0.0221355297538362
SFPQ,NFKB,0.0250588822597569,0.0264741019801636,0.0239454920688356,0.0164118878525175,0.0175991453937392,0.027886231121991,0.0218905802163943,0.0193320189611579,0.0191244826342626,0.022251461453545
SPDEF,CREB1,0.0250550227991713,0.0282531409669403,0.02348689183933,0.0203295922907081,0.0283849883266102,0.0209431754512443,0.0256279993627488,0.0260196793479697,0.023159067673217,0.0196040421019937
HDGF,TP53,0.0250531828984088,0.0242609708413534,0.0195097079889607,0.0218012894536727,0.0207442564884155,0.0264567501563613,0.0181246706541101,0.0229711892959473,0.023338304203317,0.0279467648184479
ATF2,HOXA1,0.0250294505172913,0.0235241125865636,0.0309902929295277,0.0261206609916203,0.0289050092685072,0.0275010998399239,0.0240151630239192,0.0214340133533207,0.0209854771068305,0.0251614664273325
BHLHE40,TWIST2,0.0250228189118305,0.0225929325958204,0.0205666080957574,0.0248269190402619,0.0243430950217897,0.021252428000048,0.0315241749260257,0.0239950102218297,0.021654584492925,0.0255101757438658
FOXO1,SOX11,0.0250014496303388,0.0224122440738522,0.0233136123983358,0.0205461361415093,0.0224110771993195,0.0248803677794622,0.0215621999327236,0.0226916751363044,0.0184606142508757,0.0199439659638759
FOXO1,TP53,0.0249927180556115,0.0224508840083047,0.0311075693896285,0.0305554560452489,0.0259580235384049,0.0281277164887767,0.0284188461055812,0.0269214196267924,0.0288485169973035,0.0239699510084169
HIF1A,AHR,0.0249752608741706,0.0239149171329295,0.0221090427164583,0.0187324969118847,0.0225108837824417,0.0248883612982274,0.0209306529701527,0.0281314695895136,0.0261162771129115,0.0230362520008791
ZNF804A,HLX,0.024914061658658,0.0479733626386713,0.0297521621895718,0.030577439555224,0.0325296733593299,0.0283537609439147,0.0325194785632901,0.0336065360598948,0.0284924609594924,0.0369296312583487
BHLHE41,RARA,0.0248947901313442,0.0172349746629211,0.0225455634381209,0.0235475381482942,0.0177385627113219,0.0229332058285665,0.0218394878868835,0.0166034882351227,0.0176756672098354,0.0204105915682406
IKZF1,ZHX2,0.024841261491609,0.0213007339925957,0.0230292615903126,0.0282512011016184,0.0226030671688507,0.0253525277547676,0.0236783629015734,0.0257030627376512,0.024045016454743,0.0200662359987105
E2F7,TBPL2,0.0248202535257435,0.0244621110656644,0.0207066147628786,0.0238829281352037,0.0233340278666162,0.0198876690530808,0.0245694910325105,0.0316690118008587,0.0213572867561885,0.0288353877852795
RB1,CEBPD,0.0248054932181404,0.0205468205709341,0.019160757722036,0.0154844224708055,0.0173919673300691,0.0169208156299506,0.0195574375895832,0.0194033952457641,0.022134798934962,0.0202092605939481
HOXD13,NKX2-1,0.0247873894996728,0.0221862987215121,0.0272257519389294,0.0205716576112214,0.0229862170876777,0.025565051885136,0.0236779711848511,0.0322310129358965,0.0275710366062042,0.0273766236527562
SIRT1,TP53,0.0247758070230953,0.025472063736574,0.0241986643213283,0.0196464445434666,0.022557706064474,0.0164651417215711,0.0244241333759081,0.0242356483360081,0.0207479872792948,0.0152132943593846
SFPQ,IRF4,0.0247490335253509,0.022634297329316,0.0222401898895107,0.0205454039100758,0.0237896761549607,0.0236610473010812,0.0233410111087712,0.0214155965098334,0.0217328011157823,0.0204760233935933
MECP2,MAFB,0.024739369367285,0.0258585794205234,0.0207999215512965,0.0200098368373136,0.0155493761637815,0.0172714836557026,0.0182632033466082,0.0175556765379936,0.026050680207152,0.0216774116351979
SOX11,TP53,0.0247145575529569,0.032081208533787,0.0264694707287999,0.023018227631734,0.0253445505842828,0.0243347294490866,0.0283544580847006,0.0276339897278901,0.0248542096000018,0.0301037944483522
FOXI1,NOTCH1,0.024679813728244,0.0156610934639728,0.0234359019131275,0.0172824910169756,0.0200007564752312,0.018966383983426,0.018274102386049,0.0174037555315052,0.0248859609969791,0.0243598617984414
E2F3,DBP,0.0246604718485177,0.0296635911387049,0.0277660465754373,0.0312592482214082,0.0281109737328369,0.02271387584972,0.0310170504399543,0.0351032076117258,0.0259696682709078,0.025242843482014
PARK7,IKZF1,0.0246510851412892,0.0219432255485195,0.0247686643383313,0.0295417995454827,0.0271733931982866,0.0263532080652187,0.0254844204017395,0.0273798844748889,0.0220041936344504,0.0189129709772944
NEUROG2,TCF12,0.0246314477790334,0.0186403862754763,0.0227297231930525,0.0265312834917737,0.0211634405403397,0.0239622563734363,0.0226657514847957,0.0178909245640021,0.0256485098412936,0.0193748295096368
PLAG1,CREB1,0.024631094367288,0.0174599030671909,0.0182298732108895,0.014312231462215,0.0217670811743713,0.0166201726579371,0.0201126528041565,0.0211571545757229,0.0143048065427392,0.0163715817454504
BHLHE41,NEUROG2,0.0246299311523517,0.029527419646796,0.0268159654389516,0.0268045223880576,0.0311520444092877,0.0304402064986989,0.0338140005394763,0.0240376330071744,0.0362378940549853,0.037829740490625
NCOA2,ZBTB33,0.0245419506278498,0.0248014084616758,0.0225104847402322,0.0242572905914878,0.0211072732106746,0.0238769838319207,0.024796766324054,0.0306467203876647,0.0221256310067386,0.0211371546123955
ARID1B,NFE2,0.0245401460820211,0.0227386134637105,0.0257221282852818,0.02673203685294,0.0248456706816696,0.0393777112156977,0.0310670129954786,0.0291719015160276,0.0346650724128736,0.0264087475306179
POU2AF1,RB1,0.0245361508323857,0.0229622743320439,0.0252146374941866,0.0240502493712843,0.0266796089781897,0.0192261612955589,0.0191187099779256,0.0193059620095641,0.0250942061502362,0.0207001053245746
POU2F1,KMT2B,0.0245267547961119,0.0354923957501336,0.0240176939710469,0.0205759588104219,0.027372279566194,0.023176448483102,0.0268073577093738,0.0266412072673134,0.0337890498993427,0.0221498187135218
NR5A1,HOXB13,0.0245237569249661,0.026943138236949,0.023623866666296,0.0272508907168739,0.0296516961893813,0.0264740364061008,0.0231088834199323,0.0295844292983944,0.0197062323038836,0.0284186517028138
MECP2,LHX8,0.024519022172302,0.0247616241023511,0.0242893459495336,0.0268883414856213,0.0297924558022771,0.0294953810751525,0.026232032875358,0.0279300397320607,0.0262811512679518,0.0252676436816922
POU4F1,HLX,0.024513465552648,0.0198853734692481,0.0167077191501102,0.017885634512411,0.0214290477105066,0.0182812172861376,0.0205302974556011,0.0179539746777899,0.0249536809351278,0.0187489889494952
MYBL2,SPDEF,0.0244909058319954,0.0235023778750088,0.0194442025347789,0.023121069270973,0.0209676616266343,0.0182395074784696,0.0253509250620389,0.0251848795619775,0.0251439948886746,0.0206349431420405
ZFPM2,HIF1A,0.0244828116870592,0.0196929393009799,0.0259405455637267,0.0198570838808098,0.0196139713593968,0.0189695865300475,0.0229242778078113,0.023419302249949,0.0213217419992354,0.0295124269608714
SPDEF,TWIST2,0.0244824463080242,0.0281445523106366,0.0298920020580445,0.0238168225726994,0.0288735477021026,0.0248808403495682,0.0270020589311468,0.0230278191750807,0.0270013435644313,0.0251170291305583
NFKB,TFDP1,0.0244609522850312,0.019144680509738,0.0185698605711122,0.0223822670513186,0.0201009698948685,0.0213094662981328,0.0218683919380851,0.0173202247842617,0.0197469200788932,0.0208247926504777
PRDM1,ZNF384,0.0244602361886878,0.028303661129901,0.0249030602837361,0.0269051049748216,0.0269333001514113,0.0249011491410925,0.0280407751381233,0.0264946641811844,0.0305630268622349,0.0247311480640226
ENO1,HOXD13,0.0244515452377479,0.0198220334570482,0.0224849216302523,0.0198628246479499,0.0218071735358198,0.0194809011934513,0.0189495018993236,0.0229328153310384,0.0215502325643382,0.0190093519233629
ATF3,SIRT1,0.0244491379145431,0.0313613668416512,0.0238365650120936,0.0267596585974151,0.0313822946085453,0.0343818726047642,0.0268259461954644,0.023491057428354,0.0296386699046185,0.029715551609821
NFKB,AHR,0.0244440856037351,0.0220084749918478,0.0204328189604675,0.0265253696101714,0.0198534219900954,0.0201626070119065,0.0233589841222317,0.0219844970682149,0.0232024256775304,0.0212761296612498
TCF12,PLAGL2,0.0243741077767151,0.0244439748905648,0.0233216503347691,0.0205828212262812,0.0185596210635042,0.0135578766423214,0.0190851781263574,0.0283322011828113,0.0179885732545926,0.0230802396587554
KLF1,ZNF384,0.0243690367555877,0.0243101118397781,0.0224509627777793,0.0216531104191564,0.028572371595784,0.0250336077246785,0.0253367212360923,0.0232765813095009,0.0263333609903986,0.024477748171009
CREB1,HOXB13,0.0243487946225307,0.0257761740581386,0.0253292307074684,0.0284833543906391,0.0233814496229855,0.0253151098874537,0.0273901315826099,0.025866383425056,0.0254944056390959,0.0274428607381797
ETV2,ELF4,0.0243450025336268,0.0251254879432277,0.0249741119790659,0.021679387108216,0.026768105027039,0.0248527770785997,0.027632779605424,0.0261574107719605,0.0286272190158162,0.0224532546243912
ATF2,BHLHE41,0.0243204744482819,0.0292003526173845,0.0239831070870455,0.0183189829814227,0.0264382744288978,0.0244349124889145,0.0269192229663091,0.0270388072317331,0.0227836572272047,0.025257312457694
SPDEF,ATF5,0.0243070298999362,0.0226582993568658,0.0290545729584166,0.0230287189281986,0.0255600512891053,0.0253604472346389,0.0273447948984066,0.0225249284474991,0.0266409749557945,0.0289194584668227
VDR,ZHX2,0.0242814595739626,0.0202317091615036,0.0164372185446057,0.0195489842175246,0.0220175273178113,0.014302715336191,0.0194493362816702,0.0247350631456434,0.0227076679043921,0.0233791297819858
DBP,ETV2,0.0242740903846509,0.0206276694255063,0.0227992678868697,0.0197698088973503,0.0205008730546783,0.0216121483100301,0.0250338641574287,0.0217207685044419,0.0237709167211778,0.0219155843751117
IKZF1,RUNX1,0.024246113672277,0.0269868451847681,0.0285176554404378,0.0227984390822259,0.0252674748558297,0.0269228082346306,0.0221369698209119,0.0239363018828702,0.0207821855231372,0.0277446832515904
TFDP3,TCF12,0.0242205775951781,0.0158608951609436,0.024380336981453,0.028935390241396,0.0240593910513776,0.0224894315136365,0.0254173182805258,0.0257108995129349,0.0232719145738804,0.0210838544712709
KMT2B,GATA1,0.0241863706333273,0.0244500875088988,0.0355012659076741,0.0170435658250909,0.022745686985944,0.0327714247237286,0.0235848935734506,0.0255141671625543,0.0266570881973219,0.0263386675967971
BHLHE41,MNT,0.0241818197952498,0.0146008835917305,0.020410234989962,0.0131649079625182,0.0186314477237934,0.0176939262316899,0.0192772223926331,0.0146305235353264,0.0139682309042832,0.0132704968753531
VDR,NOTCH1,0.0241658921537442,0.0206827672873505,0.0210133746929738,0.0227052003052754,0.0199634058129399,0.0236964631189677,0.0218187292019777,0.0161379868725492,0.0211576595354631,0.0189193795753037
MYBL2,RBPJ,0.0241657635821105,0.0246389923995951,0.0265783338624486,0.0285560348728264,0.0260202515194383,0.0204116878673151,0.0193317779432206,0.0244083535284687,0.0249939376556551,0.0227284293026499
SOX11,DBP,0.0241540985271919,0.0235103650008624,0.0189561963604097,0.0226719262311663,0.0255871399362755,0.0222048950257226,0.0243847827492722,0.0222479850901793,0.0167267237183563,0.0272575647042779
NCOA2,IKZF1,0.0241347265995525,0.0175675052110958,0.0214518253118202,0.0212792331448358,0.0232850908787505,0.024077014977387,0.0192343683426093,0.0215459267378184,0.0197649970919413,0.0217200931371601
NFKB,POU2F2,0.0241307824603398,0.0189092345457907,0.0200036192026925,0.0239809552649715,0.0236333755716564,0.0228338513573962,0.0217818850057089,0.0152231899867067,0.0204452522025808,0.0251378344639274
HCFC1,PLAGL2,0.0241187403476412,0.0253857511516994,0.0211664431673691,0.0225969220828127,0.0223970759250599,0.0233784095431719,0.021018232999036,0.017803375935394,0.0225136312964449,0.0238669192091584
MYBL2,NCOA2,0.0240827164667172,0.0276078302394351,0.0264742253932181,0.0168614367179698,0.0273902336612287,0.0230071191880063,0.0261263123961169,0.0214086572727341,0.0256046247059434,0.0222997086116921
E2F3,FOXI1,0.0240666507828884,0.026025343841393,0.0261853662804993,0.0317886816390693,0.0314867956939167,0.0260983873794495,0.0280582736514708,0.0241490651622721,0.0230266218038177,0.0333056675105179
NFIA,NKX2-1,0.0240547054783666,0.0302148276578351,0.0292048023219533,0.0261035638352482,0.0360355405264262,0.0305355254211573,0.0330532329912423,0.0313512820157156,0.0269469976095285,0.0321441361262816
FOXF2,MYBL1,0.0240230681163972,0.0260457274819404,0.022858100192136,0.0208423148603283,0.0261709169276287,0.0283731653442431,0.0301375258514237,0.0257569967752515,0.0275185100765445,0.0263943759191968
ATF3,POU4F1,0.0240127657556227,0.0184154599761149,0.020187367059942,0.0155725318842559,0.0159615868014145,0.0229731419214427,0.0204432000367468,0.0196737375018084,0.0186292217494995,0.0222321820258714
E2F3,NAB2,0.0239981962081054,0.0204268233628426,0.0266690934174237,0.0295840497792905,0.0256904640502129,0.0296474175151348,0.0225487390373992,0.0302753979422669,0.0238795725128194,0.0281430069701599
MYBL2,CREB1,0.0239943736317261,0.022396639721559,0.0197777396099915,0.0227675961783835,0.0241822373135431,0.0275017786163713,0.0247894027425294,0.0241079084307456,0.0255931168980834,0.0255629426212279
ARID3A,PARK7,0.0239907103670627,0.0272941774154335,0.0245238642998702,0.0271473795830604,0.0243217635552609,0.0263409622771496,0.0187980141898551,0.0232025533504561,0.0297458801153613,0.0204340483543541
NAB2,RBPJ,0.0239794260624419,0.0177700414796176,0.0225574246379069,0.0288772377336842,0.0264239669264624,0.0270528757757931,0.0250298238716696,0.0298425310083736,0.0266342042488544,0.0248312175531537
ZBTB33,DBP,0.0239750573735328,0.0252368497145597,0.0253102512383396,0.0247116544180396,0.0242251357193934,0.0288193559332414,0.0249753233007279,0.0300253234873326,0.0226942966480214,0.0263409692200589
ARID3A,RREB1,0.023971665485797,0.0246069457233062,0.020046782370366,0.0217379208873955,0.0190860016199721,0.0224505519295688,0.030926938015374,0.0259475881253839,0.0192531738735796,0.0234956934999169
ZFPM2,ETV2,0.023923275843057,0.0200931984891848,0.0315569149372327,0.0228479225306091,0.0247896233613614,0.0216788138751367,0.0218916513342771,0.0217194063142664,0.0205652139692284,0.0230962452317892
ARID3A,SRSF2,0.0239112727453787,0.0151606689057583,0.0190819009152184,0.0125292918865979,0.0264705916772575,0.0224574108150547,0.0142628187741202,0.0186872769453937,0.0164608214275784,0.0210116707375981
FOXI1,MBD1,0.0239073472614509,0.0273182890050738,0.0187323082973247,0.0234362730485194,0.027541376578417,0.0288870683780356,0.0323167862982227,0.0217126836083371,0.0227080939182952,0.0255524398294489
ATF2,BHLHE40,0.0239029376596408,0.0283706935754107,0.0254221191867156,0.02413099193992,0.0235889183762721,0.036013120760995,0.0263909580846151,0.026246287920903,0.0219603273909527,0.0226367379927456
POU2F1,RREB1,0.0238974592099131,0.0257907401724183,0.0271947160695488,0.0226137988810713,0.0298323155017619,0.0285523879719234,0.0222752821497517,0.0217566716541011,0.0279070877114299,0.0242134893022455
FOXI1,ASCL2,0.0238874548020305,0.0233531399688568,0.0251313591695835,0.0243612694884186,0.0227633174421201,0.0198483728924117,0.0224387483003573,0.0205283208866904,0.024586898006436,0.0235192194322959
ATF3,SRSF2,0.0238464212977001,0.0169960593474632,0.020622678668788,0.0213554140339079,0.0201427922668887,0.0202702331035693,0.0213681798525909,0.0265420177376589,0.0230990454320263,0.0273835340763486
SRF,POU2AF1,0.0238439208431789,0.0249567168989798,0.0283006584374467,0.0300712619716712,0.027243401357505,0.0302855619867454,0.0284645611148773,0.0243696080790572,0.0309214201104606,0.02368241497221
FOXF2,NFE2,0.0238111782976677,0.0206151943548048,0.0187618436799603,0.0179056170214564,0.0264110412050184,0.0296316075642594,0.0200232005782816,0.0221352067054431,0.0175702191626939,0.028122502338665
NFE2L2,NFE2,0.0238109604297678,0.0221795126274353,0.0169295530263223,0.0237775532299749,0.0197191655293601,0.0159255614564191,0.0203826567569002,0.0210793419517422,0.016312223667513,0.0201677152937652
NFIL3,ENO1,0.0237960928402622,0.02547496510679,0.0254255759327608,0.0223189436204666,0.0280269968425201,0.0300507887522899,0.0292374041743579,0.0324033641742104,0.0290920207300488,0.0313037683283464
PARK7,SOX6,0.0237500639133485,0.0187012330867427,0.0227029288885346,0.020749946958386,0.0159088774105648,0.0170150705191446,0.0201463499631977,0.0190002165374836,0.0221244088904228,0.0218715894765377
E2F3,VDR,0.0237164065136603,0.023920996700874,0.0203121213138736,0.0183869909147364,0.0157551536185723,0.0221626943395107,0.0234667380034129,0.0298401205417798,0.0181898773995352,0.0231726830274523
FEV,TFDP1,0.023691883380118,0.0285946188223214,0.0265291437579001,0.0216322257534799,0.0248338839673893,0.0230762283306709,0.0196289187447237,0.0281858935618268,0.0319329820683643,0.0252908942364438
NFIL3,CEBPA,0.0236859548732702,0.0194933629774103,0.0205923556333522,0.0180483535210452,0.0186124268798956,0.0222485768666922,0.0227039318757577,0.0232556353665105,0.0283239005086996,0.0162167248233625
IKZF1,ETV6,0.0236710972062782,0.0296041206263909,0.0291505270587292,0.0307799917784319,0.0269544771862855,0.0257793182114304,0.0285409297022999,0.0319280878445796,0.0323990479355696,0.0235707041206389
E2F3,ZHX2,0.0236413134288876,0.019632998551067,0.0202803609647238,0.0201686902183266,0.0244269765562684,0.0281112796989247,0.0183423808892906,0.0239323980657422,0.0271510364965159,0.0219819495506591
TP53,TWIST2,0.0236215242458096,0.0233901050620219,0.0276801502249426,0.0185950827613434,0.0259551206042834,0.025678483831901,0.0266785816803606,0.0289872973796295,0.0234020334856303,0.0275163712251681
ZFPM2,ZNF804A,0.0236060678895863,0.0232110592700709,0.0261560818680628,0.020283686424919,0.0257515132228952,0.0286891235886931,0.0262977045542283,0.0262647491911894,0.0201998246381968,0.031213380856131
GTF3A,KLF1,0.0235941454052816,0.0288283390433598,0.0210799437445733,0.0249675612581035,0.0241264401169589,0.031457809875909,0.0242955548199025,0.0249430068347125,0.0290519633202471,0.0282196340825118
ATF3,NFE2,0.0235413214787989,0.023164817113801,0.0243626706689476,0.0175312675457084,0.0177399900640309,0.0223206014358619,0.0165658490593715,0.0176241944431877,0.0212599905213463,0.0215373113129869
FEV,MEF2A,0.02350728623487,0.0232724399011246,0.0240278811103967,0.0220343712484936,0.0234934769448609,0.025222775399364,0.0233196770017848,0.0221229885877588,0.0207732518484694,0.0250800407909719
NFIL3,MYBL1,0.0234638690962543,0.0229309668211071,0.0135540801444784,0.0158335359738421,0.0151909905344134,0.0171229055228574,0.0241964568691176,0.0201446836684521,0.0180514783696006,0.0170401034913637
EGR4,RBPJ,0.0234456739625973,0.0192233125411871,0.0257840192427773,0.0258073203718308,0.0219692069864078,0.0223332559334422,0.0252391159497392,0.0227303515930305,0.0219467304128539,0.0236017935428565
ARID1B,PLAG1,0.0234400999119458,0.0335735147595523,0.0287405281059853,0.0328598346464702,0.0314202964668387,0.032130338884358,0.0299493872021774,0.0345862845017055,0.0292219897510343,0.0286572991260588
HDGF,POU2F2,0.0234225328787494,0.0129623757178258,0.0223829572678575,0.0247914440105707,0.0217388260589343,0.0217237770702792,0.0174726898883663,0.0167272939736272,0.0164474929375251,0.0186470150627577
TP53,ATF2,0.023400490500767,0.031249989260749,0.0297341491337554,0.0292777490795438,0.0286194146625857,0.0254452628212778,0.0301068762995848,0.0303337243693113,0.0276747919769096,0.0338909842151937
PARK7,NCOA2,0.0233982609538826,0.0245223633837765,0.0216995461434758,0.0202696255332782,0.0230851311932492,0.0288886106064855,0.0232902076292467,0.0189083574918823,0.0196982460567074,0.020290204322709
FOXF2,NFIA,0.0233877829451972,0.0268966065905557,0.0352881017877008,0.0224393567285631,0.0296511743246769,0.0244430531170754,0.0230814092803186,0.0291541911775623,0.0229913116354244,0.0283547319201682
SRSF2,CREBZF,0.0233710609025185,0.0197030639193299,0.0217279077371334,0.0172421359198559,0.0172306412718333,0.0215785512173894,0.0242024995678585,0.0206104310924633,0.0231452976789938,0.0202908913642243
CREB3,BHLHE41,0.0233675143446377,0.0124562856083445,0.0216760302925889,0.0184024951758185,0.0236590794134708,0.0195787182268675,0.0192423493517023,0.0188161459835018,0.0214022396871694,0.0221063858384643
MYBL2,MEF2A,0.0233480567967414,0.0258454290109743,0.0218969535722396,0.0231119699190138,0.0204268341176385,0.0240207636288965,0.0259775977524642,0.0227788790812049,0.0182836168955277,0.0233109001476164
SIRT1,IKZF1,0.0233355832654192,0.0244465853884016,0.0208806816777342,0.0294693053049901,0.0260878174527024,0.0248082737343389,0.0308763318818668,0.0283074705321268,0.0241987601943531,0.027254246255228
GTF3A,FOXM1,0.0233311003251897,0.0273145129457164,0.0304188289661916,0.0283128928665932,0.0299988065280633,0.029593584442995,0.0358609986478556,0.0350773562065308,0.0276534478077653,0.0264396962947692
BHLHE41,E2F3,0.0233222909153926,0.0208164391359763,0.0181481733558623,0.0122317632474851,0.0236267110218696,0.0146224444316259,0.0148272404323506,0.0202756602142564,0.022847978352934,0.0119286651594485
BHLHE41,CEBPA,0.0233193907956647,0.0245681273261086,0.0213309365429466,0.0315600656975442,0.0268871743056732,0.0247289989921505,0.0319109587468348,0.0153002478195951,0.0294409020597032,0.0238588502223592
SPDEF,NAB2,0.0233130422488048,0.0256492698322837,0.022955442841505,0.020433100681179,0.0225278609415038,0.019921241131522,0.0216388453876387,0.0242583354290384,0.0242963471764618,0.0226097448417248
NAB2,CTCFL,0.0233101520608162,0.0259573573186752,0.0274404640403406,0.0206177429004083,0.0238983011385629,0.0210883302047833,0.0263869951381512,0.0194650066722551,0.0235278814086576,0.0233832344310358
E2F7,SRF,0.0233019173352231,0.018491365399359,0.0205502652902693,0.0235146005942378,0.0186212194888638,0.0227628801314918,0.0250893276954975,0.0198604021096389,0.0200953125722789,0.0207616147888656
