"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa05320","Human Diseases","Immune disease","hsa05320","Autoimmune thyroid disease","8/536","27/5665",0.296296296296296,3.13156440022112,3.58876873179754,0.00266686457777603,0.0108008015399929,0.00743914855905946,"3586/7038/958/942/3112/3122/3119/3133",8
"hsa04920","Organismal Systems","Endocrine system","hsa04920","Adipocytokine signaling pathway","12/536","53/5665",0.226415094339623,2.392987890735,3.2934730375894,0.00325650125329065,0.0130260050131626,0.00897177733200282,"7124/7186/1374/5443/7132/207/2182/5465/4790/5970/6774/6513",12
"hsa04657","Organismal Systems","Immune system","hsa04657","IL-17 signaling pathway","13/536","61/5665",0.213114754098361,2.25241619770002,3.17901222223449,0.00392298761824228,0.0155005852232987,0.0106761665605566,"3725/7124/7186/2353/1051/8061/6347/2354/4790/841/2932/836/5970",13
"hsa04625","Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","16/536","86/5665",0.186046511627907,1.96633113502256,2.91893675538159,0.0060607359939401,0.0234955577185741,0.0161827752967437,"6714/3725/3586/7124/4791/207/6367/4193/4772/1960/2207/4790/841/5970/5971/5530",16
"hsa05230","Human Diseases","Cancer: overview","hsa05230","Central carbon metabolism in cancer","12/536","57/5665",0.210526315789474,2.22505891594658,3.00481728229588,0.00609144089000069,0.0234955577185741,0.0161827752967437,"7157/207/5728/4609/2064/3099/57103/3939/2260/5315/2539/6513",12
"hsa04926","Organismal Systems","Endocrine system","hsa04926","Relaxin signaling pathway","17/536","94/5665",0.180851063829787,1.91142029215624,2.88033968989037,0.00637490604849359,0.0240844297425638,0.0165883661644689,"6714/3725/7048/1385/5566/2353/468/4313/4846/207/7422/4790/1386/59/5970/1906/7040",17
"hsa04922","Organismal Systems","Endocrine system","hsa04922","Glucagon signaling pathway","15/536","79/5665",0.189873417721519,2.00677781976195,2.91289202622755,0.00639278073413731,0.0240844297425638,0.0165883661644689,"1387/1385/5566/1374/2033/468/207/150094/5465/3939/31/1386/5315/6513/5530",15
"hsa04928","Organismal Systems","Endocrine system","hsa04928","Parathyroid hormone synthesis, secretion and action","15/536","81/5665",0.185185185185185,1.9572277501382,2.80487009855135,0.00809572954064168,0.0301496134617,0.0207658156396375,"1958/596/1385/4929/5566/2353/8600/1026/468/6667/8521/1386/2260/5142/5144",15
"hsa05216","Human Diseases","Cancer: specific types","hsa05216","Thyroid cancer","8/536","32/5665",0.25,2.64225746268657,3.01143868631184,0.00828518787568902,0.0305045553604914,0.0210102850436133,"595/1026/7157/4609/4616/10912/6932/1499",8
"hsa05217","Human Diseases","Cancer: specific types","hsa05217","Basal cell carcinoma","10/536","48/5665",0.208333333333333,2.20188121890547,2.70307205781776,0.0127412670545815,0.0463839384908359,0.0319473520469695,"1026/7157/7480/8323/4616/10912/2932/6932/1499/5727",10
"hsa04310","Environmental Information Processing","Signal transduction","hsa04310","Wnt signaling pathway","20/536","125/5665",0.16,1.6910447761194,2.52542212004216,0.0128957357971288,0.0464246488696637,0.0319753916841088,"595/3725/5663/1387/5566/2033/7157/894/8061/896/4609/7480/5881/8323/4772/2932/6932/5467/1499/5530",20
"hsa05332","Human Diseases","Immune disease","hsa05332","Graft-versus-host disease","6/536","22/5665",0.272727272727273,2.88246268656716,2.85963339058423,0.0139418912585283,0.0493838714262492,0.0340135826587551,"7124/942/3112/3122/3119/3133",6
"hsa04024","Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway","20/536","126/5665",0.158730158730159,1.67762378583274,2.48648532127063,0.0140225807753547,0.0493838714262492,0.0340135826587551,"3725/627/1387/1385/5566/2353/5443/2033/207/5881/4772/5465/4790/5970/1906/476/5142/5144/488/5727",20
