"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa04935","Organismal Systems","Endocrine system","hsa04935","Growth hormone synthesis, secretion and action","30/715","90/5665",0.333333333333333,2.64102564102564,5.96384337895316,2.31730676084352e-07,1.18524542521832e-06,6.59802615253115e-07,"468/5604/5599/2688/3667/5594/8660/1387/3845/5566/1385/207/6777/3726/8651/6776/5336/2033/2353/5747/5295/3479/5578/5579/10488/5605/5606/5290/9021/5601",30
"hsa04630","Environmental Information Processing","Signal transduction","hsa04630","JAK-STAT signaling pathway","32/715","100/5665",0.32,2.53538461538462,5.88703535605823,2.66765109801272e-07,1.34243087512898e-06,7.47304636964515e-07,"896/2688/2670/1387/1441/596/3586/4170/207/6777/3600/3592/3560/8651/6776/3559/1154/2033/5295/8554/3460/6775/5781/51561/5159/58985/5290/3454/3716/9021/1270/6778",32
"hsa05321","Human Diseases","Immune disease","hsa05321","Inflammatory bowel disease","19/715","44/5665",0.431818181818182,3.42132867132867,6.12752841654333,4.25926976603606e-07,2.10935264603691e-06,1.17423477259139e-06,"7124/3725/7099/3123/3586/7040/5970/4790/7097/3592/64127/3606/4772/3460/6775/51561/50943/4088/6778",19
"hsa04662","Organismal Systems","Immune system","hsa04662","B cell receptor signaling pathway","27/715","79/5665",0.341772151898734,2.7078870496592,5.8094399800194,5.29799515523697e-07,2.58277263817802e-06,1.43777829048372e-06,"3725/5604/5594/3845/207/4792/7409/5970/4790/1380/5336/695/974/2353/5295/4794/10892/4772/4793/8915/2213/5579/5605/5290/4773/5881/640",27
"hsa04658","Organismal Systems","Immune system","hsa04658","Th1 and Th2 cell differentiation","26/715","75/5665",0.346666666666667,2.74666666666667,5.786911008309,6.28148235135521e-07,3.0151115286505e-06,1.67845277404633e-06,"3725/5599/5594/3123/182/4792/6777/5970/4790/920/3592/3560/6776/3559/2353/4794/4772/4793/3460/6775/3716/4773/4851/6778/3932/5601",26
"hsa04926","Organismal Systems","Endocrine system","hsa04926","Relaxin signaling pathway","30/715","94/5665",0.319148936170213,2.52864157119476,5.67956477929768,6.74467043502178e-07,3.18838966019211e-06,1.77491327237415e-06,"468/3725/4313/5604/5599/7422/5594/3845/5566/1385/7423/4318/4843/1278/7040/207/4846/4792/5970/4790/2353/409/5295/5578/6714/10488/7048/5605/5290/5601",30
"hsa05210","Human Diseases","Cancer: specific types","hsa05210","Colorectal cancer","27/715","80/5665",0.3375,2.67403846153846,5.73074231081046,7.05843952982206e-07,3.28691512433505e-06,1.82976044370878e-06,"3725/7157/5604/5599/5594/581/5366/3845/596/4616/10912/1647/7040/207/1499/2353/5295/51176/578/7048/5605/572/4437/5290/5881/4088/5601",27
"hsa05143","Human Diseases","Infectious disease: parasitic","hsa05143","African trypanosomiasis","11/715","17/5665",0.647058823529412,5.12669683257919,6.47577461603628,7.24821774650126e-07,3.3256528483947e-06,1.85132496621162e-06,"7124/355/3586/3383/3592/3606/54106/5578/5579/4878/4615",11
"hsa04370","Environmental Information Processing","Signal transduction","hsa04370","VEGF signaling pathway","20/715","50/5665",0.4,3.16923076923077,5.85501378159172,9.39437447300498e-07,4.24789106605443e-06,2.36471668656876e-06,"5604/3315/7422/5594/3845/207/4846/5336/998/5747/5295/5578/6714/5579/5605/572/5290/8605/4773/5881",20
"hsa05223","Human Diseases","Cancer: specific types","hsa05223","Non-small cell lung cancer","23/715","63/5665",0.365079365079365,2.89255189255189,5.74061686655636,9.88216924578653e-07,4.40462400669342e-06,2.45196680534553e-06,"7157/5604/5594/581/3845/4616/10912/1647/1869/1870/207/6777/6776/5336/5295/5578/2064/5579/578/1019/5605/572/5290",23
"hsa04024","Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway","36/715","126/5665",0.285714285714286,2.26373626373626,5.45177698354311,1.09829159310294e-06,4.82629545138192e-06,2.6867029334616e-06,"3725/5604/5599/5350/5594/1387/627/5566/1385/207/4792/7409/5970/4790/1908/268/2033/2353/5295/4772/5021/5443/10488/4878/5338/6093/5605/5337/5058/5465/572/5290/84876/817/5881/5601",36
"hsa04218","Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","39/715","142/5665",0.274647887323944,2.17605633802817,5.39382461802226,1.18398146735196e-06,5.13058635852517e-06,2.85609564492798e-06,"7157/5604/896/890/5594/993/3845/4616/10912/1647/1869/8900/292/1870/7040/207/5970/4790/5728/5295/891/4772/8945/5928/23411/9133/4193/7048/1019/5605/3135/5606/898/5290/1017/4773/2113/4088/8878",39
"hsa04622","Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","20/715","52/5665",0.384615384615385,3.04733727810651,5.63644908969481,1.96013601998044e-06,8.37756764703968e-06,4.66362571444516e-06,"7124/5599/7186/4792/3627/5970/8717/4790/3592/6885/841/10010/29110/9641/4793/1540/5300/57506/3661/5601",20
"hsa04014","Environmental Information Processing","Signal transduction","hsa04014","Ras signaling pathway","42/715","162/5665",0.259259259259259,2.05413105413105,5.17326114733799,2.4257976497575e-06,1.02276873881667e-05,5.69355067155031e-06,"1435/5604/5599/7422/5594/2261/3845/2260/627/5566/7423/207/4804/5970/4790/5336/998/5295/3479/5578/5966/29110/3643/2253/2252/5579/27/5781/5338/5605/5337/5058/5159/80310/572/25/5290/8605/2247/2113/5881/5601",42
"hsa04917","Organismal Systems","Endocrine system","hsa04917","Prolactin signaling pathway","21/715","57/5665",0.368421052631579,2.91902834008097,5.5338433043236,2.47029794876223e-06,1.02764394668509e-05,5.72068998660728e-06,"5604/5599/5594/3845/8600/207/3659/6777/5970/4790/8651/6776/1154/1586/2353/5295/6714/5605/5290/9021/5601",21
"hsa04012","Environmental Information Processing","Signal transduction","hsa04012","ErbB signaling pathway","23/715","68/5665",0.338235294117647,2.67986425339367,5.29618363859027,4.52777411443569e-06,1.85877042592623e-05,1.03474062172007e-05,"3725/5604/5599/5594/3845/207/6777/6776/5336/5747/5295/5578/6714/2064/5579/27/5605/5058/572/25/5290/817/5601",23
"hsa05146","Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","22/715","64/5665",0.34375,2.72355769230769,5.26981136168366,5.39831627405006e-06,2.18736971104366e-05,1.2176653249737e-05,"7124/3315/7099/2335/5566/3586/4843/1278/7040/5970/4790/7097/3592/5747/5295/5578/5579/3554/929/5290/5052/3915",22
"hsa05226","Human Diseases","Cancer: specific types","hsa05226","Gastric cancer","31/715","109/5665",0.284403669724771,2.25335215243472,5.02131290460526,6.82749186675761e-06,2.68173496099191e-05,1.49286865237404e-05,"7157/5604/5594/581/3845/596/7477/4616/10912/1647/1869/1870/7040/207/5243/1499/5295/2064/2253/2252/51176/578/7048/1452/5605/898/1855/5290/1017/2247/4088",31
"hsa05202","Human Diseases","Cancer: overview","hsa05202","Transcriptional misregulation in cancer","35/715","130/5665",0.269230769230769,2.13313609467456,4.96714663536181,6.85166754825646e-06,2.68173496099191e-05,1.49286865237404e-05,"1649/7157/890/581/6667/4616/10912/1647/1051/8900/2119/4318/597/958/330/7185/5328/4804/5970/4790/2521/3560/1025/5371/5747/3479/5966/64332/4193/578/7048/929/329/6935/4297",35
"hsa05134","Human Diseases","Infectious disease: bacterial","hsa05134","Legionellosis","18/715","47/5665",0.382978723404255,3.03436988543372,5.32230824883632,6.87624348972285e-06,2.68173496099191e-05,1.49286865237404e-05,"7124/7099/4791/3297/4792/5970/4790/7097/3592/3606/841/664/4615/929/3329/834/840/718",18
"hsa04215","Cellular Processes","Cell growth and death","hsa04215","Apoptosis - multiple species","14/715","31/5665",0.451612903225806,3.57816377171216,5.47009628376268,7.68306907422707e-06,2.95940438414672e-05,1.64744171182257e-05,"5599/581/5366/596/8678/330/4804/331/841/578/7132/840/329/5601",14
"hsa04115","Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","23/715","70/5665",0.328571428571429,2.6032967032967,5.12949862719384,7.88953798849832e-06,3.0018729907457e-05,1.6710831426216e-05,"7157/896/581/5366/355/596/3732/4616/10912/1647/900/6241/5728/3479/891/841/9133/4193/1019/8493/898/1017/7057",23
"hsa05130","Human Diseases","Infectious disease: bacterial","hsa05130","Pathogenic Escherichia coli infection","40/715","159/5665",0.251572327044025,1.99322689888728,4.82770778744758,9.35357860640948e-06,3.51604400626477e-05,1.95731194680731e-05,"7124/3725/5599/7099/5594/8936/581/355/3654/7186/4792/5970/8717/4790/8743/837/998/6885/51135/2353/3606/6714/841/4793/2597/4615/3554/5781/578/6093/10454/5058/7132/25/834/840/7430/3688/60/5601",40
"hsa04071","Environmental Information Processing","Signal transduction","hsa04071","Sphingolipid signaling pathway","30/715","106/5665",0.283018867924528,2.24238026124819,4.90705789730847,1.06828550213106e-05,3.96791757934395e-05,2.20886100064694e-05,"7124/7157/5604/5599/5594/581/3845/596/4363/7186/207/4846/5970/8717/4790/5728/5295/5578/5579/5338/6093/5581/5605/5337/7132/9517/5290/5518/5881/5601",30
"hsa05213","Human Diseases","Cancer: specific types","hsa05213","Endometrial cancer","19/715","53/5665",0.358490566037736,2.84034833091437,5.11553639723914,1.18245734126653e-05,4.3403140055901e-05,2.41616670351676e-05,"7157/5604/5594/581/3845/4616/10912/1647/207/1499/5728/3611/5295/2064/51176/578/5605/572/5290",19
"hsa05323","Human Diseases","Immune disease","hsa05323","Rheumatoid arthritis","21/715","63/5665",0.333333333333333,2.64102564102564,4.97767036687209,1.5210329794777e-05,5.51816615810516e-05,3.07185363052413e-05,"7124/3725/1435/7422/7099/3123/8600/6347/6352/6348/3383/7040/3600/7097/54/2353/3606/4050/10673/51561/8741",21
"hsa04930","Human Diseases","Endocrine and metabolic disease","hsa04930","Type II diabetes mellitus","15/715","37/5665",0.405405405405405,3.21205821205821,5.13017775281132,1.80949596780439e-05,6.45860630196544e-05,3.59537800210627e-05,"7124/5599/3667/5594/8660/6833/8651/5580/5295/3643/5581/5290/5315/9021/5601",15
"hsa04062","Organismal Systems","Immune system","hsa04062","Chemokine signaling pathway","34/715","130/5665",0.261538461538462,2.07218934911243,4.69998417925618,1.82165818773384e-05,6.45860630196544e-05,3.59537800210627e-05,"5604/6351/5594/3845/6347/5566/6352/6348/7852/207/4792/6777/7409/3627/5970/4790/5336/998/5580/5747/409/5295/1236/6714/4793/5579/6093/6367/2869/5058/572/5290/1230/5881",34
"hsa04650","Organismal Systems","Immune system","hsa04650","Natural killer cell mediated cytotoxicity","24/715","80/5665",0.3,2.37692307692308,4.71362607069534,2.84406573249461e-05,9.97020796110469e-05,5.55021698239634e-05,"7124/5604/5594/355/3845/3383/7409/8743/5336/5295/5578/100507436/4772/3460/5579/5781/5605/5058/3135/5290/3454/4773/5881/3932",24
"hsa05132","Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection","50/715","226/5665",0.221238938053097,1.75289312457454,4.38975280605278,3.46279395911727e-05,0.000120043523916066,6.68258483338421e-05,"7124/3725/5604/5599/7099/5594/581/596/3320/3654/7186/330/207/4792/5970/8717/4790/7097/5788/8743/837/998/6885/1499/51135/2353/3606/23643/54106/841/2597/51176/4615/3326/578/1778/929/10454/5289/5605/5058/7132/5606/5290/834/840/329/7184/60/5601",50
"hsa04664","Organismal Systems","Immune system","hsa04664","Fc epsilon RI signaling pathway","19/715","57/5665",0.333333333333333,2.64102564102564,4.73217542760724,3.86293560436619e-05,0.000132443506435412,7.37286726108063e-05,"7124/5604/5599/5594/3845/207/7409/5336/695/5295/5578/241/5605/5606/240/5290/8605/5881/5601",19
"hsa05225","Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","34/715","136/5665",0.25,1.98076923076923,4.39971996726024,5.02141206929432e-05,0.000170291365828242,9.4797825106815e-05,"7157/5604/5594/581/3845/7477/4616/10912/1647/1869/1870/1728/7040/207/3162/5336/1499/5728/5295/5578/5579/51176/578/7048/1019/1452/5605/9817/572/1855/5290/4780/60/4088",34
"hsa04912","Organismal Systems","Endocrine system","hsa04912","GnRH signaling pathway","22/715","73/5665",0.301369863013699,2.38777660695469,4.53533587197953,5.64469504749355e-05,0.000189370414496558,0.000105418753009217,"468/3725/4313/5604/5599/1958/5594/3845/5566/998/5580/5578/6714/5579/5338/5605/5337/4323/5606/8605/817/5601",22
"hsa05211","Human Diseases","Cancer: specific types","hsa05211","Renal cell carcinoma","19/715","60/5665",0.316666666666667,2.50897435897436,4.46561955216802,8.56866694628574e-05,0.000284406817791612,0.000158323633386019,"3725/5604/7422/5594/1387/3845/2034/7040/207/998/2033/5295/5781/6513/5605/5058/572/5290/2113",19
"hsa04915","Organismal Systems","Endocrine system","hsa04915","Estrogen signaling pathway","24/715","86/5665",0.27906976744186,2.21109123434705,4.30090598724042,0.000103295883434023,0.000339245427699109,0.000188851199630071,"468/3725/4313/5604/5594/6667/3845/596/5566/1385/4318/3320/207/4846/5580/2353/5295/6714/5443/10488/3326/5605/5290/7184",24
"hsa04211","Organismal Systems","Aging","hsa04211","Longevity regulating pathway","21/715","71/5665",0.295774647887324,2.34344528710726,4.32912345847032,0.00011206877867806,0.000364223530703695,0.000202756014055701,"468/7157/3667/8660/581/3845/79602/51094/5566/1385/207/6648/5970/4790/5295/3479/3643/10488/23411/5290/5562",21
"hsa04015","Environmental Information Processing","Signal transduction","hsa04015","Rap1 signaling pathway","34/715","143/5665",0.237762237762238,1.88380849919311,4.06808515335268,0.000146896605028333,0.000472492172874637,0.000263027019312804,"1435/5604/7422/5594/2261/3845/3397/2260/7423/207/4804/7409/998/1499/5295/3479/5578/6714/3643/2253/2252/5579/5605/7408/5159/80310/5606/5290/2247/23683/3688/7057/60/5881",34
"hsa01524","Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","19/715","63/5665",0.301587301587302,2.38949938949939,4.21472386718783,0.000177615488538269,0.000565469718611632,0.000314785774530767,"7157/5594/581/5366/355/596/1317/330/207/331/5295/841/2064/4193/578/572/4437/5290/329",19
"hsa04520","Cellular Processes","Cellular community - eukaryotes","hsa04520","Adherens junction","20/715","70/5665",0.285714285714286,2.26373626373626,4.04312777331934,0.000272608711217228,0.000859130483836112,0.00047826089687233,"5594/8936/1387/2260/1457/998/6885/2033/1499/51701/6714/2064/3643/51176/7048/6093/5770/60/5881/4088",20
"hsa05216","Human Diseases","Cancer: specific types","hsa05216","Thyroid cancer","12/715","32/5665",0.375,2.97115384615385,4.24949848822115,0.00030203231190689,0.000940585170850231,0.000523605105230392,"7157/5604/5594/581/3845/4616/10912/1647/1499/51176/578/5605",12
"hsa04928","Organismal Systems","Endocrine system","hsa04928","Parathyroid hormone synthesis, secretion and action","22/715","81/5665",0.271604938271605,2.15194681861349,3.96838937416286,0.000304484302102158,0.000940585170850231,0.000523605105230392,"468/632/5604/1958/5594/6667/596/8600/2260/5566/1385/4929/2353/409/5578/5579/10488/5338/6446/27347/5337/4323",22
"hsa05231","Human Diseases","Cancer: overview","hsa05231","Choline metabolism in cancer","21/715","76/5665",0.276315789473684,2.18927125506073,3.96673060644426,0.000321145930364982,0.000982328728175238,0.000546842915482167,"3725/5604/5599/5594/8936/6667/3845/207/2353/5295/5578/5579/5338/5605/5337/5159/80310/5290/8605/5881/5601",21
"hsa04672","Organismal Systems","Immune system","hsa04672","Intestinal immune network for IgA production","13/715","37/5665",0.351351351351351,2.78378378378378,4.13692905254898,0.000360092772236765,0.00109076645570748,0.000607208047205582,"3123/3586/7852/958/7040/3600/959/9020/4055/10673/115650/23308/8741",13
"hsa04932","Human Diseases","Endocrine and metabolic disease","hsa04932","Non-alcoholic fatty liver disease","31/715","133/5665",0.233082706766917,1.84673221515327,3.75528464952454,0.000414723251959555,0.00123300803557078,0.000686391112918956,"468/1649/7124/3725/10062/5599/3667/8660/581/355/79602/51094/7186/7040/207/4296/5970/4790/998/2353/5295/841/3643/5465/7132/5290/840/9021/5562/83737/5601",31
"hsa04919","Organismal Systems","Endocrine system","hsa04919","Thyroid hormone signaling pathway","25/715","99/5665",0.252525252525253,2.000777000777,3.81764337361676,0.000414954627355551,0.00123300803557078,0.000686391112918956,"7157/5604/5350/5594/1387/3845/5566/207/5469/5336/5333/2033/1499/5295/5578/6714/5579/4193/6513/8850/5605/572/5290/4851/60",25
"hsa04960","Organismal Systems","Excretory system","hsa04960","Aldosterone-regulated sodium reabsorption","10/715","25/5665",0.4,3.16923076923077,4.13093396033093,0.000529216284301912,0.00155769321417167,0.000867136910723094,"3667/5594/3845/5295/3479/5578/3643/5579/6446/5290",10
"hsa05221","Human Diseases","Cancer: specific types","hsa05221","Acute myeloid leukemia","18/715","63/5665",0.285714285714286,2.26373626373626,3.8332506173457,0.000545479470461016,0.00159055696059661,0.000885431506404995,"5604/890/5594/3845/8900/597/207/6777/5970/4790/6776/5371/5295/51176/929/5605/572/5290",18
"hsa05208","Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","38/715","179/5665",0.212290502793296,1.68199398366996,3.52363732003576,0.00071124927608545,0.00205472013091352,0.00114382193522514,"3725/1543/5604/5599/7422/5594/3845/292/1728/207/4792/6648/3162/5970/4790/9020/5580/5728/2353/5747/5295/6647/6714/27/5781/5338/5770/5605/5337/9817/572/25/5290/23683/4780/27035/196/5601",38
"hsa04666","Organismal Systems","Immune system","hsa04666","Fc gamma R-mediated phagocytosis","21/715","82/5665",0.25609756097561,2.02908067542214,3.56725847918587,0.000967520450934414,0.00276941633661961,0.00154167913475788,"5604/5594/8936/2934/207/7409/5788/5336/998/5580/5295/5578/2213/5579/5338/5581/5337/5058/7408/5290/8605",21
"hsa05171","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","37/715","177/5665",0.209039548022599,1.65623641894828,3.37094723198632,0.00112488385755187,0.00319057966869257,0.00177613240666084,"7124/3725/5599/5610/7099/5594/6347/3654/4792/3627/5970/4790/7097/3592/629/5336/6885/51135/2353/5295/5578/29110/6403/9641/6868/4793/5579/4615/57506/7132/5290/3454/3716/834/718/3661/5601",37
"hsa05230","Human Diseases","Cancer: overview","hsa05230","Central carbon metabolism in cancer","16/715","57/5665",0.280701754385965,2.22402159244265,3.5296736125327,0.00134815457394816,0.00378940745109752,0.00210948795354619,"7157/5604/5594/2261/3845/2260/207/5728/5295/2064/5163/6513/5605/5159/5290/5315",16
"hsa04670","Organismal Systems","Immune system","hsa04670","Leukocyte transendothelial migration","21/715","85/5665",0.247058823529412,1.95746606334842,3.3800863627443,0.00158646582372213,0.00441944050894023,0.00246021485821571,"4313/7852/4318/3383/7409/4267/5336/998/1499/5747/5295/5578/5579/5781/6093/7408/5290/7430/3688/60/90952",21
"hsa04020","Environmental Information Processing","Signal transduction","hsa04020","Calcium signaling pathway","30/715","142/5665",0.211267605633803,1.6738894907909,3.09070374243192,0.00271355689153304,0.00749229867396733,0.00417081403915186,"7422/5350/2261/2260/5566/7423/292/7852/4843/4846/5724/5336/5333/5578/4638/2064/4772/5021/2253/2252/5579/952/5159/80310/1139/4486/84876/2247/4773/817",30
"hsa04934","Human Diseases","Endocrine and metabolic disease","hsa04934","Cushing syndrome","25/715","112/5665",0.223214285714286,1.76854395604396,3.12194990398199,0.00276206667056142,0.00755934036153651,0.00420813481664482,"468/5604/5594/6667/3949/7477/5566/1385/1869/1870/1499/1586/5443/10488/51176/1019/5605/898/1855/183/1017/84876/817/4297/196",25
"hsa04310","Environmental Information Processing","Signal transduction","hsa04310","Wnt signaling pathway","27/715","125/5665",0.216,1.71138461538462,3.05644536253941,0.00313232408910283,0.00849813144173985,0.00473074118720336,"3725/7157/5599/896/6259/1387/7477/5566/1457/6885/2033/1499/51701/5578/4772/8945/5579/23411/51176/84445/1452/1855/4773/817/5881/4088/5601",27
"hsa04623","Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","16/715","62/5665",0.258064516129032,2.04466501240695,3.14321889843964,0.00347201820765593,0.00933853173093665,0.00519857535629064,"6351/6352/4792/3627/5970/4790/3606/841/29110/9641/4793/57506/5435/834/840/3661",16
"hsa04750","Organismal Systems","Sensory system","hsa04750","Inflammatory mediator regulation of TRP channels","16/715","63/5665",0.253968253968254,2.01221001221001,3.07030411766143,0.00412393071369165,0.0109971485698444,0.00612189444677572,"5599/5566/5336/5580/5295/3479/5578/6714/5579/3554/5581/5606/5290/8605/817/5601",16
"hsa04140","Cellular Processes","Transport and catabolism","hsa04140","Autophagy - animal","31/715","154/5665",0.201298701298701,1.59490509490509,2.84449311571865,0.00501923288513816,0.0132711920352806,0.00738780933138088,"5604/5599/3667/5594/8660/3845/596/81631/8678/5566/207/5580/6885/5728/1508/5295/10010/29110/8837/664/5289/10133/5605/572/7316/3146/5290/1612/5562/5601/8878",31
"hsa04913","Organismal Systems","Endocrine system","hsa04913","Ovarian steroidogenesis","9/715","28/5665",0.321428571428571,2.5467032967033,3.11798522747043,0.00573684545423485,0.0150411410228679,0.00837310482042239,"1543/3949/5566/1586/3292/3479/3643/240/8605",9
"hsa05120","Human Diseases","Infectious disease: bacterial","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","14/715","54/5665",0.259259259259259,2.05413105413105,2.95789938398904,0.00582233850260338,0.0151380801067688,0.00842706888534701,"3725/5599/6352/4792/5970/4790/9020/5336/998/6714/6868/5781/5058/5601",14
"hsa04213","Organismal Systems","Aging","hsa04213","Longevity regulating pathway - multiple species","13/715","49/5665",0.26530612244898,2.10204081632653,2.94438240639731,0.00629681581755117,0.0162364176452559,0.00903849160414043,"3667/8660/3845/5566/207/6648/5295/3479/6647/3643/23411/5290/5562",13
"hsa04148","Cellular Processes","Transport and catabolism","hsa04148","Efferocytosis","26/715","126/5665",0.206349206349206,1.63492063492063,2.73905703521006,0.0069906270889433,0.0178776692766419,0.00995214382809012,"10062/5604/5594/1051/1385/2621/3586/7040/7376/177/5747/4772/6868/23411/6566/5781/6513/6446/5605/240/4773/834/840/19/817/7057",26
"hsa04925","Organismal Systems","Endocrine system","hsa04925","Aldosterone synthesis and secretion","15/715","61/5665",0.245901639344262,1.94829760403531,2.82990952711162,0.00742767007982062,0.0188409192268621,0.0104883659663706,"468/3949/5566/1385/4929/5578/5443/5579/10488/4878/5581/183/84876/23683/817",15
"hsa04916","Organismal Systems","Endocrine system","hsa04916","Melanogenesis","17/715","73/5665",0.232876712328767,1.84510010537408,2.76183703062079,0.00807892169371325,0.0203276094228914,0.0113159769054557,"5604/5594/1387/3845/7477/5566/1385/2033/1499/5578/5443/5579/10488/51176/5605/1855/817",17
"hsa04914","Organismal Systems","Endocrine system","hsa04914","Progesterone-mediated oocyte maturation","20/715","91/5665",0.21978021978022,1.74133558748943,2.70934372829493,0.00840596486639956,0.0209812883065333,0.0116798669722604,"5604/5599/890/5594/993/3845/5566/8900/3320/207/5295/3479/891/9133/994/5347/3326/5290/1017/5601",20
"hsa04022","Environmental Information Processing","Signal transduction","hsa04022","cGMP-PKG signaling pathway","22/715","105/5665",0.20952380952381,1.66007326007326,2.59454637158205,0.0104674263606399,0.0259193414644417,0.0144287832038896,"468/5604/5350/3667/5594/8660/1385/292/207/4846/4638/4772/3643/10488/4878/6093/5581/5605/7408/572/4773/6722",22
"hsa05330","Human Diseases","Immune disease","hsa05330","Allograft rejection","8/715","26/5665",0.307692307692308,2.43786982248521,2.79265469430777,0.0120309751059731,0.0295564112839654,0.0164534678200212,"7124/355/3123/3586/958/959/3592/3135",8
"hsa05415","Human Diseases","Cardiovascular disease","hsa05415","Diabetic cardiomyopathy","31/715","164/5665",0.189024390243902,1.49765478424015,2.45777050949353,0.0126555661233402,0.0308479424256418,0.0171724375851245,"4313/5599/5350/3667/6667/292/4318/1278/7040/207/4846/177/5970/4790/5580/5728/142/5295/5578/3643/5579/2597/7048/6513/5465/183/5166/5290/817/4088/5601",31
"hsa04921","Organismal Systems","Endocrine system","hsa04921","Oxytocin signaling pathway","22/715","107/5665",0.205607476635514,1.62904385334292,2.49646559049778,0.0130265662936172,0.0315061138264229,0.0175388285470978,"3725/5604/5594/3845/5566/4846/2353/5578/4638/6714/4772/5021/5579/4878/6093/952/5605/8605/4773/5562/817/60",22
"hsa04612","Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","13/715","54/5665",0.240740740740741,1.90740740740741,2.54619176702841,0.0146706344483887,0.0352095226761328,0.0196004427852966,"7124/3309/3123/3308/1385/3320/920/972/1508/3326/6892/3135/4800",13
"hsa04927","Organismal Systems","Endocrine system","hsa04927","Cortisol synthesis and secretion","10/715","38/5665",0.263157894736842,2.08502024291498,2.55037020045399,0.0166713441122675,0.0397057966643318,0.0221034293171888,"468/6667/3949/5566/1385/1586/5443/10488/183/84876",10
"hsa04929","Organismal Systems","Endocrine system","hsa04929","GnRH secretion","11/715","44/5665",0.25,1.98076923076923,2.48198082431827,0.0181173926467106,0.0428229280740433,0.0238386745351456,"5604/5594/3845/207/409/5295/5578/6696/5579/5605/5290",11
"hsa04137","Cellular Processes","Transport and catabolism","hsa04137","Mitophagy - animal","20/715","98/5665",0.204081632653061,1.61695447409733,2.34135673537743,0.0188096350175656,0.0441248580863193,0.0245634331452182,"468/3725/7157/5599/6667/3845/81631/8678/1869/7186/1457/5970/6714/29110/664/10133/10370/7316/5601/8878",20
"hsa05030","Human Diseases","Substance dependence","hsa05030","Cocaine addiction","8/715","28/5665",0.285714285714286,2.26373626373626,2.54755453754245,0.0190633724977397,0.0443863598454835,0.0247090059868582,"468/3725/627/5566/1385/5970/4790/10488",8
