"","D1_p1_rep1_auto","D4_p1_rep1_auto","D8_p1_rep1_auto","D11_p1_rep1_auto","D14_p1_rep1_auto","D1_p1_rep2_auto","D4_p1_rep2_auto","D8_p1_rep2_auto","D11_p1_rep2_auto","D14_p1_rep2_auto","D1_p2_rep1_auto","D4_p2_rep1_auto","D8_p2_rep1_auto","D11_p2_rep1_auto","D14_p2_rep1_auto","D1_p2_rep2_auto","D4_p2_rep2_auto","D8_p2_rep2_auto","D11_p2_rep2_auto","D14_p2_rep2_auto","D1_p3_rep1_auto","D4_p3_rep1_auto","D8_p3_rep1_auto","D11_p3_rep1_auto","D14_p3_rep1_auto","D1_p3_rep2_auto","D4_p3_rep2_auto","D8_p3_rep2_auto","D11_p3_rep2_auto","D14_p3_rep2_auto"
"GATA6",-4.44765916543321,-4.00810664834913,-4.67239491105165,-4.26888904306292,-4.61504221032865,-4.8337798927439,-3.94086028776069,-4.41918425674032,-4.34259714025168,-4.2130635898857,2.36966892245109,-3.04315728555805,-2.75337916763244,-3.18392550065361,-3.52361267700832,2.90595678347581,-2.81951409190406,-2.79445804747612,-3.04637421470958,-3.16639900955446,-3.32269444100189,-3.93667423478411,-4.07051008223129,-4.67746606312641,-3.98190110013082,-2.8860285940418,-3.65346214326205,-3.98838373858307,-4.43635302074734,-4.09993883945946
"GFI1",-1.32452341016035,-1.52233169514939,-1.51273210655487,-1.60157426829183,-1.30500429436679,-1.44992927591502,-1.51201603825049,-1.50322583648468,-1.35762243135269,-1.21677671935297,-1.43812813938683,-0.651837753691459,-1.67121171677337,-2.04954401718224,-1.79097746492248,-1.51710279018149,-1.07853592604342,-2.04451243082071,-1.33083533007926,-1.39331228561254,-1.01367926102092,-1.14725178192041,-1.89011240492308,-1.88872857687926,-1.75589784050334,-1.1023349741433,-1.69236692793741,-1.88650280409775,-1.96336478043099,-1.89992055627611
"GFI1B",7.83194398302679,7.56017108600659,7.90284690330742,7.83746420638375,7.33887708145662,7.50931679000288,7.25469221557081,7.69131902324654,7.66946926138633,6.94972569166455,6.3648124600256,6.63718158911107,6.34764870570558,6.41523456046025,7.08427110069197,7.05230567343702,6.73352478016985,6.22069856791734,6.48973624564301,6.25091394639712,6.95678084445318,7.43352392416031,7.71274225255735,7.83398573959335,7.11671283358419,6.86669371750281,7.62906982600084,7.46599685552783,7.88817844636934,6.26672192351048
"GLI1",-1.00046491320665,-0.776040651204355,-0.951267007515416,-1.24026606184584,-1.40338134244448,-1.10115787547362,-0.848704309225517,-1.09900530464426,-1.28113094747281,-1.43482852205833,-1.40728183163627,-1.16699025375949,-2.21711573099522,-2.21424488403661,-1.93691873335012,-1.56819420676139,-1.30252759290898,-2.33541714899826,-2.00318396126967,-1.97018975473423,-0.3415667038318,-0.453499877224892,-1.18462412721262,-1.18493101002028,-0.980924308399756,-0.708511904878147,-0.563859017088091,-1.17933317682662,-1.22754220578569,-1.01396348596111
"GLI2",-2.09285882542582,-2.19562761736286,-2.39257065272711,-2.02872507606058,-2.03341933430178,-2.36476015063381,-2.39239069648524,-2.40760594064811,-1.99951276919601,-2.04942332601348,-2.18461092773972,-2.52055212073661,-2.65398076658485,-2.85940648865334,-2.83298954400679,-2.28669688211126,-2.45942675606865,-2.49321779755046,-2.42844785645224,-2.57299753356602,-1.83810789143374,-1.87357920380261,-2.57473225476406,-2.65376221752432,-2.28777448390436,-1.94969648203342,-1.8340982254288,-2.19549030919795,-2.52739918464299,-2.48892419097197
"GLI3",-1.05943637795051,-1.50240521042818,-1.43516182303844,-1.21864914959397,-1.17848176865268,-1.1548155927969,-1.54438099242768,-1.43407056642671,-1.11448909718599,-1.39289674639859,-0.67849213181849,-0.519454173493202,-0.636096914499039,-0.727578709462246,-0.916647161633412,-0.563106961752411,-0.621269817772772,-0.566088428384441,-0.73414960711862,-0.877741148660645,-0.451815978286574,-0.311500576992456,-0.827794847216287,-0.866396415269936,-0.308870213907592,-0.392169745862619,-0.333804014706731,-0.63722242831347,-0.692271406596717,-0.704506177624542
"GLYR1",12.2429075585633,12.2474298337067,11.7518965405815,9.76333557027196,9.92032918930227,11.5243604335307,12.0328697253479,11.3648943014075,8.93127284659616,9.22056080082662,8.38421112423894,8.89690951166532,9.28589103978777,7.7568537915652,8.64761548086503,9.01030044670698,8.55324099094434,9.39845022139055,7.71730592968935,7.76909574912595,9.40594821197915,8.67800899606365,8.400638808553,8.91986254745418,7.47232716410512,8.64669277649398,8.27206780743906,8.40418370668314,7.95363886568806,10.1089090596897
"GRHL2",-4.21840799798058,-4.59917063091719,-4.80826545994123,-4.57874231173078,-4.65536879491093,-4.85546855791773,-4.6103027387564,-4.98903567308457,-4.30755395252037,-4.26408274266409,2.29295606361634,-3.14327411630245,-2.97130264720452,-3.15006955395209,-3.53060396532009,2.86971305560159,-2.9279565089164,-2.60314816776618,-3.38064237668278,-3.3490932355788,-3.56837968609249,-4.43947768567018,-4.47393127140854,-4.80173120377692,-4.4079189317528,-3.21294954223668,-4.30228708111855,-4.32001415204743,-4.71920096676036,-4.32127813662889
"GTF2B",4.93586429019284,3.74080139100587,3.87404019759006,3.28804263490629,3.70189123912756,4.17062171514339,3.44337495727219,3.54340137242336,2.97612764166264,2.83946263617501,3.3643019300917,4.17363779591417,3.18634504898767,3.54052993990541,4.13023068500918,3.87518724428009,3.73121036710319,3.31736804589255,2.95298749868225,2.78513696107844,1.72147555716347,1.91393207483962,2.13656482470107,2.2201729567317,1.12869874903849,1.42965407773136,1.61169061974813,1.45553903897157,1.76525145778098,2.98784433435712
"GTF3A",0.905719976339726,1.22800636943289,1.12638355638219,0.791879169103028,0.79283533383913,0.849278368004803,1.1742914343558,1.1324302191536,0.507512396428061,0.843588151388245,0.449061516076621,0.83022645610365,1.01253108300464,0.877156484541831,0.616164277456355,0.522711382240857,0.63324932749304,0.993258761869624,0.881880238819987,0.457219615706667,0.744483069157851,0.527751603650774,0.424852601748957,0.336636190531313,0.333249532117463,0.611695548518474,0.495515590127508,0.521736344543324,0.177818837535186,0.573582897849071
"HBP1",6.89197371472844,6.7768785081424,6.98882189999678,6.62332031695286,6.54545758764622,7.01673396848378,6.87035710289526,6.76757009943368,6.5690380421361,6.2292224716507,6.48911438962528,6.33340425073813,6.50250049793656,6.2952128421948,6.95211193882795,6.76434902019702,6.31323997476265,6.46439560832019,6.3514479021911,6.55355885946326,6.26718188207266,6.61452143245896,6.98022431372015,7.04065615493947,6.54539924934463,6.36669043442982,6.7739906493971,6.6940587727201,7.13660450038607,5.83404315472689
"HES1",0.55957410826896,0.629655976948112,0.622183607972341,0.176111404732431,0.0817003154715839,0.386309498731861,0.556696834982699,0.523840119972703,0.0997629715120795,0.164108967724939,0.33472687846922,0.67279196728509,0.251319884489306,0.237305438348597,0.744594428452655,0.399573912122243,0.601145637669477,0.398374400994844,0.197423082830236,0.604895873329225,0.482868414841823,0.274029593217042,0.803260073634842,0.816775429307459,0.336285806481731,0.269883812609941,0.293078964907505,0.500490157011187,0.336049165344078,1.0736847220406
"HHEX",-2.25778284892414,-2.49921589628895,-2.92583578351773,-2.6248589296661,-2.79988267312023,-2.66722092353426,-2.68765692857966,-2.44919291197075,-2.83444992023121,-2.48193205684207,-1.3295066727169,-1.58995097083514,-1.84000135458677,-1.69627867444257,-1.90635843913135,-1.74893655523806,-1.3903607212288,-1.51758035754694,-1.55118770471276,-1.42237026951996,-2.52064013534125,-2.63463301506614,-2.63839398727452,-2.60915067054208,-2.23424005214724,-2.20508612506723,-2.3353883041594,-2.72144463606209,-2.82665723179291,-2.49614071104868
"HIC1",0.904204800552916,0.824049813978145,0.968970353622861,0.813174475563038,0.985252723130697,0.875655167739718,0.870762559110921,0.91617851608092,0.826183298281729,0.94599871883919,1.12316864447343,1.07682820268671,0.761787300743227,0.739500452081631,0.724317603326307,1.02733136840836,0.839765469634849,0.884030595926349,1.04133282180636,0.710956133721813,0.863461418545434,0.704029885243423,0.698030507350738,0.988819241986286,0.719937955218775,0.84107136654603,0.684078217658417,0.740805575042474,1.03315569337855,0.728550843873611
"HIF1A",4.38649921550451,3.96585766662403,4.35366544758134,4.1589296694267,3.79657675407603,4.37726001965234,3.99940053839102,3.83553009462974,3.9437620183444,3.33308417456136,3.72154816086619,3.44506343184199,3.6103110470387,3.7245842894804,3.84109469768532,4.12788485238697,3.3267287743934,3.45561844425096,3.28084925305365,3.53324069639318,2.99219099668134,3.87167013118173,3.96804500318264,3.95302374940342,2.66636884900548,3.18955225541633,3.84721069142432,3.33674052128946,3.85937828216368,3.40122180801673
"HINFP",2.71206617379629,2.59170898397437,2.60464057485289,2.89582843612186,2.57816956876738,2.61086204200591,2.66575044306535,2.51970563807544,2.62686581134483,2.25708336491792,2.30968179690262,2.14232870670779,2.35820261056317,2.50480799700361,2.3582677208156,2.45047453285861,2.11587163330618,2.43578946230431,2.36698087603927,2.28315354409966,2.06114459622753,2.16654042155685,2.4485049053782,2.22436018131127,2.03992117092483,1.67411932757866,2.07037149379778,2.56506752880816,2.46912738169366,2.2594911689774
"HIVEP2",4.993547293296,4.96437522873804,4.88685548523089,4.6132522127755,4.54517676684395,4.96554567648032,5.0402561828685,5.02151122189856,4.7506326350946,4.61412914433712,4.43073994116985,4.01021522625258,4.71314167520155,4.55556864417968,4.41352683516574,4.4326425022873,4.10383915962046,4.57515385237495,4.39764343006746,4.42316602631354,4.48967124209126,4.37251257648898,4.42110034529222,4.4901541017309,4.49068303695081,4.45165965101363,4.47955786580136,4.4680777510818,4.48590698249896,4.16469574448632
"HMBOX1",5.39231352188466,4.14371592578199,4.37186055401627,4.37413558967584,4.34607373720129,4.57529526087274,3.92081896786889,4.11548691834877,4.07057807529069,3.33322376432529,3.18855103109096,4.46338850764957,2.98940617707784,3.34070243727369,4.16210281062029,3.94939425507377,4.03187461628802,3.06557071395442,2.98785147684153,3.31514099590887,2.45535171608095,2.94608902843392,3.67293109236405,3.52383327082663,2.46242853395281,2.81813800477258,2.7551944398795,2.95956089270142,3.00061587202225,4.57049454792675
"HMGA1",-0.756236333109211,-1.07325927118515,-1.27039632329924,-1.6101111958245,-1.21855525701875,-0.90031646357176,-1.32533470729466,-1.35223884596533,-1.28061919294779,-1.45525336332119,-1.22668323823705,-1.5193616220301,-1.42882353803494,-1.70272714736903,-1.69122786878296,-1.27205369936014,-0.892607049280496,-1.21232386170949,-1.63188334661792,-1.79748247414376,-1.0457893710311,-1.75809585890493,-1.44112319325223,-2.05940701657636,-1.51139570565653,-1.13327892516172,-1.30312834033338,-1.54120059838668,-1.96819991738485,-1.93619283244239
"HMGA2",-2.13249844831644,-2.42965359562717,-2.8398911012854,-2.40718417282134,-2.04839552759017,-2.35192894833327,-3.13380378633392,-2.4480330209738,-2.78324613375184,-1.90381955830429,-1.98945496900529,-2.91051939536661,-2.88843070752067,-2.6482214987568,-2.16372711641622,-2.32561030385859,-1.94247687791634,-2.02618568589979,-2.2591181386702,-2.28464518520599,-2.50801252664729,-2.28224505910478,-2.04541952928222,-2.36664252237204,-2.59219314357382,-2.23825309690782,-2.57031323935155,-2.41264319201806,-2.21666643285275,-2.28540971107038
"HMGN3",7.10905039474851,7.09610896952445,6.84606752613765,6.52653709511325,6.05637324252806,7.36378453456286,7.10025131772639,6.71514176349259,6.28714617130635,6.25646241110603,5.98811440761198,5.54895924644142,5.24084423003162,5.12088960003651,5.67917215359721,6.4307772005212,5.77298695930807,5.19393615333688,5.45406149312107,5.20687791879912,6.1729165062094,5.94854780576723,6.087890965975,6.2788873626952,6.29312916647499,5.5703308149562,6.24282117154981,6.06167730700631,6.48819645129426,4.84129849781313
"HNF1A",-2.19545233480238,-2.27568782689894,-2.45809211274688,-2.17764099427308,-2.13385760438466,-2.62132634067564,-2.92450540761799,-2.34012336309178,-2.39806221856556,-1.99914611828377,-2.20703477834657,-2.04690501927141,-2.49064124769854,-2.06331608053698,-1.90731820004809,-2.33763615750685,-2.03436585188935,-2.40790290145234,-1.98193648627651,-1.85035703965159,-1.75721064136903,-1.92038434492749,-2.18725842998564,-1.91013390619588,-1.68366730932383,-1.99382233161352,-1.72895047408289,-2.1030046082486,-1.69629975920397,-1.72351489061219
"HNF1B",-3.64610327171773,-3.87736955562396,-4.1186731254127,-3.88869083306365,-4.15388501111848,-3.86195019083469,-4.14615508176473,-4.27040824132783,-3.37586970313116,-3.62545921575229,-1.82836877842653,-2.85820763133626,-2.73291117303325,-2.98494742852024,-3.47238063703221,-2.0372869417314,-2.56090607360777,-2.94451728365162,-2.96141719696579,-2.89271394470363,-2.81822568920124,-3.07866163946154,-3.19044017732528,-3.52697087217389,-2.89733403796476,-2.42961207467945,-2.74415778012725,-3.13139965874425,-3.34297652015605,-3.47898052846659
"HNF4A",1.66430960887677,1.23764538078606,1.16545895487291,1.29386308219061,1.25379417491656,1.47026342473738,1.0137594088649,1.17078630382307,1.25711658219259,1.22754261903381,1.49485499090273,1.27595526950697,1.32922501304118,1.33598934497728,1.34770576213581,1.48763215109972,1.31804681006084,1.29624151020919,1.31829075107215,1.23683446571541,1.09545691816214,1.07178189879511,1.18344944353859,1.13193986988742,1.10898540496613,1.19105760492146,1.17257412457405,1.08152191038665,1.13046841808254,0.995192605097845
"HNF4G",4.81090989096359,4.35201262124784,4.8970873277939,4.90138145530753,4.67288470752311,4.73619857111568,4.27851832154181,4.50791602341131,4.63230578101601,4.47401478384244,3.56835468190739,3.68439344491833,3.291004639282,3.52121610904247,3.97491211539922,4.28094315826786,3.58582040351,2.99491490533348,3.48606916567665,3.43462688564234,3.78863777384306,4.14369214439329,4.18434077131678,4.1399781521415,3.83881855123754,3.38855145447955,3.89956550847933,3.90125823123938,4.33269754950539,3.53346529860519
"HOXA1",0.725993966027357,0.884641227006212,0.749252485499384,0.358149970040287,0.246710997706435,0.855847896584893,0.856818831104156,0.869765655709229,0.333253205229603,0.560835164964085,0.298408458197414,0.18188780803115,1.00834490038389,0.184105514310049,0.602982506362847,0.429108868842862,0.168332686752702,1.02306324842488,0.383929883143267,0.481828421804812,1.34011347286137,1.39162197854465,1.10175725108321,1.37409097756322,1.25211056695151,1.04685058921478,1.16499551414509,1.27739054478094,1.31625050281987,1.18362839257406
"HOXA10",0.633986214577023,0.635468747934215,0.458131774094518,0.407480409129628,-0.212777783447101,0.6104106728716,0.629788565634445,0.525828481260824,0.255599452563107,0.38349193144149,1.12644769450709,1.02932184688817,0.688649578823225,0.683532282336466,0.773287042616646,1.23269547711981,1.07375655191025,0.722672412512755,-0.618210100260558,0.734780728583285,0.416139467430952,0.653459939586136,0.116381402806703,0.123627905215003,0.228640194395487,0.186283454324256,0.341543491498694,0.0329742315758977,0.273134244810064,0.00873272154652237
"HOXA5",1.01102394103738,1.36247686420249,1.21968642985532,1.02175524864484,0.98554086310503,1.03757033366792,1.30737862224437,1.30396070425495,1.0684266708874,0.92696608194682,0.839089378954926,0.764299972571736,1.09970238388616,0.902394002478808,0.846323525434989,0.782315370963289,0.752471954933605,1.12497005891012,0.85592347133831,0.726795995886864,0.339274366605408,0.201249366529558,0.205862353260344,-0.547742531683911,0.287491177169482,0.28331739282392,0.12604475087748,0.197154287129828,0.312715529187668,0.27046326739065
"HOXA7",-1.45420828322978,1.12880352891262,1.33123921021344,1.42756182975749,1.35886249144196,-1.39227371524791,-1.40313786479623,1.22630579460879,1.66543790976752,-1.61388218099874,-1.47288696576034,1.59638753521739,1.53139788556596,1.76480645778694,1.44113495470361,-1.57813762100981,1.53100251231825,1.59787238640314,1.75942101985328,1.63929270384386,1.30449877930434,1.17983372662811,1.16682606317857,1.21110371041785,1.2013986596653,1.28009486033151,1.26592580441187,1.19624194733834,1.16318269152628,1.30859444770271
"HOXA9",4.51733610686141,4.00827638992626,3.91705363706444,3.49113547533019,3.73332865696239,4.47865854390524,3.94224471772607,3.91032639722026,3.38093483406463,3.11211913011141,4.12755827062293,4.60133221637802,3.76683299925007,3.91834750283491,4.52722874517065,4.44839521910233,4.33918992539936,3.88603564492281,3.78098711685708,4.04193704136401,2.95643434812437,3.37443050592681,3.24823624826588,3.61492394957497,2.98573170851752,2.82188855483583,3.31950952905348,2.96437489748035,3.54806340569852,3.89156165049958
"HOXB13",2.6632184220958,-2.83011597740404,-2.72548167453736,-2.43638718036278,-2.53306282509814,-2.73739599557533,-2.70576534513835,-2.59756386555163,-2.18805607206367,-1.93219404857042,1.46597263482433,1.80644950407195,-1.30070126156676,-1.89996566527248,-1.97466186211954,1.68134246248941,1.5994257517056,-1.45647335640914,-1.4671467397046,-1.77337010767708,-1.10863887586089,-1.22028523799959,-1.26680122471139,-1.2479522847463,-0.953288705512756,-0.543665341256927,-1.01205787658107,-0.927071605490404,-1.22302940141363,-1.63902083723735
"HOXB7",-1.08700899600901,-1.52835796171877,-1.58667246605125,-0.903600868550922,-1.34146031443872,-1.58329802920014,-1.40642531479559,-1.78872753578981,-1.10531703307296,-1.23139337304805,-1.25542426021306,1.92858018621386,1.79497795443951,1.55069316824748,1.67501277957427,1.27081713296668,1.80437030424058,1.53704855079558,1.56047278150335,1.85793867456479,-1.09006931380598,-1.76894648419941,-1.64639936407508,-1.59372907605982,-1.2920855685202,-0.78125290009876,-1.84496012544556,-1.74115256561916,-1.67969531021414,-1.79166533765028
"HOXC11",-1.76483116336917,-1.34211232088296,-1.02546782449817,-1.11046350566675,-1.21821455338407,-1.75319470903008,-1.54889609687216,-0.689408384188365,-1.34527965921771,-1.63441011619995,-1.51789159848748,-1.75988154481736,-1.31578353823798,-1.45535273055659,-1.16052724558397,-1.51317766226487,-1.63476732693591,-1.45665694435829,-1.39179230934878,-1.53855436807909,-0.947665173576995,-0.750216310454092,-0.842159763942054,-1.04418889636027,-0.992451846611726,-1.04162600023881,-0.521665427497677,-0.522340918442622,-0.891480054280624,-1.32183929470198
"HOXD3",-0.0844783236543776,-0.336984556553171,-0.342071426321895,-0.0858982888753561,-0.396598315502239,-0.177069421315476,-0.313090176013471,-0.254951163716684,-0.159719183005591,-0.326429038571758,0.213937264039218,0.151421730520682,-0.116168441301378,-0.132595814787947,-0.0301268308104399,0.183431740821269,0.167036224887599,-0.222217806712178,-0.150099965006633,0.0126743117440651,0.515492083763756,0.371712030865886,0.579127190958365,0.537308914075315,0.269366260659813,0.64220283018922,0.51604577634637,0.421213510562292,0.548858059564986,0.270771201560598
"HSF1",4.83965329126937,5.07690117766233,5.53204834969354,5.26193077527982,4.75495189461027,5.08309495145827,4.93188346032922,5.44344757071484,4.95850928602828,4.69481682184318,3.7807061999098,3.8513045078329,4.153133773417,3.98243170850369,4.56991864891369,4.32640397563495,3.8115036783192,3.63259115399724,3.95974669874859,3.74300874724955,4.64174727202038,4.7523522796096,5.01173641001959,5.07542892443268,4.74994027017895,3.97409145725975,5.06845858730071,4.74005482759857,5.15255481010914,3.57883457718347
"HSF2",0.317476798922367,0.35183277884385,0.388124350792718,0.481751697927808,0.461979674885288,0.345582847326665,0.365773573492202,0.423864987649468,0.555132701133447,0.438793426536969,0.259399560573824,0.127528583856266,0.377875596127249,0.335636671611533,0.220326420442775,0.235115665705327,0.177340895469437,0.359432710194011,0.324321459688137,0.292617005259621,0.39916162564125,0.387292822049938,0.429590246044594,0.306429371780003,0.302713279733915,0.396980380314429,0.378761990001709,0.48821267945085,0.304890355052267,0.285906610665771
"IKZF1",5.29683810158498,4.29202990023813,4.80166853409674,4.76765659152964,4.77582502032182,4.81464179955865,4.19042988350613,4.65729799348333,4.69987168470141,4.3189942167057,3.71362849374119,4.37519002321528,3.98777652635692,4.25375263613398,4.71346768924931,4.4417359084521,4.29594654476143,3.68755168659248,4.06758208170508,4.19259465162218,3.831684202651,4.4476372566415,4.81925147709001,4.75775658635653,4.0384370612221,3.6840147615889,4.29642422053113,4.5205166599543,4.68542812388021,4.54745967899361
"IRF1",7.9587395208112,7.67528196512771,8.35160361475676,8.09537926273339,7.9329629094887,7.69323533860085,7.65139648695104,8.16160537196854,7.67898967160281,7.22789535956641,5.76678093113361,7.13672678789296,6.99670500983364,7.48491572275282,7.47624450273489,6.47444172740039,6.54694388534832,6.63922736058472,6.99571323464517,6.86007561182721,5.95790657295688,6.68811325784521,7.28673437340594,7.63697773977966,6.66423341420306,5.90497493370886,6.65085378065563,6.96128816889646,7.42937244621711,7.28706664646355
"IRF2",6.45165213416527,6.37666949179043,6.57554101653799,6.17210155642085,6.18934956968071,6.15679877370504,6.43894082603564,6.64315251525339,5.96539351876391,5.97000269192788,5.3323678199268,5.71022376314349,5.98063464330995,6.07499749044075,6.16768407047425,5.87717634578674,5.61090079673762,5.69297764102519,6.07887998309381,5.82353749194794,5.28303726693428,5.66686431679352,5.95961013686597,5.9985840662663,5.60715841084524,5.03284077028839,6.06942636768352,5.84906216387165,6.35869119793722,5.24440568013281
"IRF3",2.34416461789305,2.39088913332946,2.43282456455563,2.39033246057522,2.35954605274115,2.39243208737106,2.40803498865811,2.43046603351261,2.37592184761529,2.39065762321509,2.19243801373569,2.20183886536166,2.33673633811776,2.29683314054982,2.21202053298847,2.21018127399739,2.1495711759001,2.34425549825306,2.33410523493417,2.19034450386589,2.30593387552806,2.34646045341304,2.23948892865249,2.22860536921354,2.27701187811802,2.30749123388357,2.37920131267384,2.33562451113506,2.27654283663979,1.94482517271345
"IRF4",8.74803583353962,8.08215699768052,8.65391910622193,8.31346635918033,8.57726082337518,8.35269418635119,7.82559385512597,8.37169154964484,8.04364605279161,7.79618178203831,7.26158377051441,8.44221471769835,7.73619999855345,8.06425198674584,8.89220310161714,7.94013092806172,7.99916253157595,7.551303712223,7.88303647897374,7.80739653944928,6.54716482090278,6.95499989571453,7.44478108305857,7.69202775480572,6.79028260053198,6.3887679740274,7.02163835166333,6.99828514214394,7.39103987092293,7.6301605116443
"IRF7",-1.02068545184509,-0.738120409215335,-0.91842122944259,-0.982274372590034,-1.31216187750789,-1.02402636363872,-0.955047806855814,-0.870745637255682,-1.12527442860901,-1.0902385333054,-0.811041604296984,-0.515894141471522,-0.424811177619193,-0.546822639881163,-0.601490205414941,-0.822402734789775,-0.772856664380085,-0.30659750662553,-0.707231846400215,-0.692497890934342,-2.39210851617326,-1.50134127180318,-1.54823530351512,-0.734880448588508,-1.23386664844342,-1.47872829409025,-1.69579317284296,-1.1869828692242,-1.40705702775583,-1.71229430446779
"IRF8",1.13059323468002,1.16000457746494,1.60824355614289,1.27907619596869,1.30187283458492,1.10576586678441,1.38722104283563,1.70665116454132,1.27381620949243,1.30910480921603,0.900331450542156,1.07940552834984,1.51255034342769,1.47755311506817,1.55690905347589,1.04872145177062,0.981731469388318,1.30102579063541,1.25992988275446,1.473626290106,0.999140786485316,0.9498188691334,1.29564948268849,-1.65609905957703,-1.61827499814323,0.851284196228282,1.12691693627991,-1.46181426874441,-1.38191239407904,-1.3405334537985
"IRF9",5.7182101733866,5.64448982068786,5.95456911117257,6.01966103500081,5.8123198400157,5.74443498778398,5.72109344320066,5.75881232588344,5.8184068346101,5.51218920033272,5.40824730862273,5.62416875197403,5.71569214295689,5.86037804292874,5.90559788228406,5.52498558391812,5.59194913098993,5.31630535798304,5.44057750818998,5.72241317042917,5.37066180379831,5.85910511330534,6.07667107440617,6.02650977477783,5.84166486767052,5.25996132756987,5.8524803987188,6.01687834018405,6.13260179824508,5.78112205048757
"JUN",5.03565399350371,4.75273507174329,5.26329102562136,5.29291633700751,4.89043223355012,4.73055991247536,4.61119341447103,5.09706641000406,5.06174549360636,4.5283251420821,3.12731541817335,-3.76090746407896,3.86581580754517,3.84804394138746,-4.37153412429323,3.5645267540118,-3.55885913018669,3.77694380155526,-4.00191875885017,-3.85794914962912,3.80449751168664,-4.43874040928995,-5.04391173601342,-5.49484150891043,-5.12844218878172,3.6303297644422,4.49305702649507,-5.08695099607815,-5.09656207870487,-4.95460506875928
"JUNB",8.59890407105453,7.49407994767236,8.12400509769316,8.18733679922043,8.14461578327418,8.14208618227795,7.3701143786323,7.86962599560563,7.97215180147281,7.46023095807872,7.11362474752789,7.57874709396242,6.69175644159034,7.24973973391127,7.83401942480448,7.78284668547404,7.11376098853614,6.57604167069062,6.90633036307117,6.90139357408182,6.12036751806386,6.73510101804871,7.40196287028933,7.37786053900194,6.3959899148351,6.31376821782035,6.74856603647546,6.80598371894364,7.20435195192069,6.99614391603536
"JUND",5.07135357737985,4.73459671169041,5.50129638222125,5.47637651200676,5.2100088184395,4.99918279418856,4.61100307427743,5.28342466055868,5.30307478646188,4.63163526667002,4.3432537260013,4.32546717801985,4.59090038374289,4.63552846927154,5.04156312627152,4.73647912567546,4.05387146196668,4.45095943054152,4.59062643679843,4.36687156489127,4.18625336970265,5.06668525557998,5.58645436635567,5.72784923006124,4.74025405985031,3.94849374623224,5.10195750965337,5.27713827673466,5.60881148608779,4.71218618635561
"KDM5B",5.38660685571032,5.57770417978438,6.12866726117445,5.9755526546918,5.22719248037797,5.51800807014043,5.50030520387494,5.91412739888818,5.61593496217298,4.92781709433455,4.19367463379388,3.88872625465965,4.33884727172091,3.97338405690825,4.82915589387684,4.82478720903579,4.12589531928928,4.17287552153121,4.40242191242816,3.9951110857625,4.93482223784059,5.18496575532756,5.52441192590484,5.36675845305512,5.03685694795789,4.40756221530492,5.4104523239073,5.10390133304033,5.90249384118636,2.8240876835674
"KLF1",6.80821019211287,7.1936730604331,7.77514494659761,7.55790017824564,7.11443259653276,7.00941425625459,7.19746246169794,7.55519320392346,7.40853456612682,7.02953085653741,6.62532496271412,6.50555224445347,6.3487682293007,6.33776495163725,6.74266010231336,7.0145590937518,6.64189385456658,6.37182611682859,6.613148569043,6.37058450326197,6.8658961345715,7.06440051369845,7.48331008947974,7.61563070228689,7.42104477393745,6.41224012040898,7.55498076838103,7.34547750810464,7.95731674487555,5.30278109667572
"KLF10",-1.0639760332568,-1.34358278761868,-1.56014623954182,-1.51848182100032,-1.54693677248986,-1.35034119749261,-1.68569918169865,-1.27332973502805,-1.54421056600336,-1.55414102022985,-1.78190035953759,-1.27734674257182,0.921375513729885,-0.862530103981904,-0.648199999416377,-1.4004349019989,-1.3860091684822,0.723430722553833,-0.71445959788153,-1.18428149708193,-1.44886292893446,-1.91522320579818,-1.64380528293722,-1.44570456111618,-1.44329682820633,-1.49112983098823,-1.86375457562491,-1.5724170969313,-1.18050495297045,-1.76119390829602
"KLF13",5.29448759140898,5.87967773818548,6.00350490051707,5.43124631022438,4.83919244768083,5.62762756750963,5.86544895988062,5.99536766405106,5.3049652708711,4.85896108803852,4.67153191630473,4.50269662635371,4.99872025040279,4.5993916489483,4.79396242380585,5.22397563420413,4.67028366534524,4.94714841246245,5.02528422434427,4.43373060764466,5.10657478849431,5.10061840707055,5.31019901339978,5.16290426728916,5.25577660707539,4.70331375619249,5.74978648105922,5.31365017028612,5.91679170789274,2.88913463485486
"KLF2",-1.45622503507464,-1.41288239172285,-1.4748151843608,-1.64008420033849,-1.9193591690717,-1.41476658847162,-1.61036685610451,-1.5055538570126,-1.7137187303952,-1.7914198769858,-1.70742011647744,-2.09394044070011,-1.72712444664491,-2.03166106271427,-2.18470578830355,-1.8501652441473,-1.93988410722228,-1.9339563897951,-1.97262337950189,-2.05343764465213,-1.72873145476156,-2.16899884295357,-2.42229985875313,-2.54701136634113,-2.60160693837856,-1.65041486543747,-2.38226553420501,-2.53737622727387,-2.61041380653306,-2.58291873277702
