,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
KCTD12,16.1392824860062,4.40053742977033,0.872620136549892,5.04290153922975,4.58525220578487e-07,0.000134394519312945
GNA15,7.84976575579842,3.47799255749403,0.700452336260105,4.96535221234885,6.85764982494964e-07,0.000194408751512876
LILRB5,14.9079216149941,4.49978923316871,0.913007691882968,4.92853376063945,8.28490199195163e-07,0.000231081951849709
IL12RB2,7.63942955645935,3.02802756005903,0.622961526378307,4.86069754205044,1.1697285419424e-06,0.000321081201203332
CEBPD,20.9191432956217,3.82264811220163,0.792441736190125,4.82388538819275,1.40788337684205e-06,0.000380414488058274
HAPLN3,10.4741172228558,5.04160012642688,1.05344979469289,4.78580009396332,1.70307506642357e-06,0.000446231471570649
TMEM176A,13.0949643579308,3.5962165336734,0.754531678116145,4.76615712497605,1.87772846562522e-06,0.000480217262348853
CDK6,10.5706393235926,3.18875111821301,0.669849846328619,4.76039687952492,1.9321263562054e-06,0.000480217262348853
AHR,13.8693318959474,3.21696739573637,0.676206315734374,4.75737555370608,1.96126088931249e-06,0.000480217262348853
A2M,11.2440217807523,4.59726473222653,0.966561109226155,4.75631047881409,1.97163162127847e-06,0.000480217262348853
PIK3R6,3.12776957483733,4.81348036439894,1.01083245126512,4.76189734349602,1.91781240452503e-06,0.000480217262348853
FCER1G,71.1213073056045,3.28923027636756,0.695462094601595,4.7295608227963,2.25006039925131e-06,0.000540420756725736
PDE4D,13.9402855513341,4.62422295530697,0.978627293280419,4.72521355888848,2.29873648466541e-06,0.000544548630538615
LYZ,417.93398750276,5.04190847126914,1.07239206923721,4.70155329930352,2.58189848326419e-06,0.000603361763122806
LAT,50.9227294609848,2.64174305596823,0.570560408004676,4.63008477087772,3.65516061647695e-06,0.000790108656759199
GAS7,8.31253779229669,3.78941945674341,0.82455176465618,4.59573263823347,4.31231356912119e-06,0.000920652327787811
GNAQ,9.24804726945183,4.22853905844896,0.922417292844206,4.5841931750982,4.5574276012882e-06,0.000961117018403376
FPR3,11.0199568666316,5.59313875704185,1.22298335544753,4.57335640107314,4.79972671452612e-06,0.000989534948303142
IFI27,23.1586303902812,4.74270103133071,1.0400281055181,4.56016621682362,5.11131466524658e-06,0.00103988193536599
RAB3IL1,5.58268046805399,3.90408313860065,0.872546778661025,4.47435396482891,7.66426868979453e-06,0.00152342756842088
GPNMB,122.195391042899,4.22262726800742,0.94684665261233,4.4596738620317,8.20844634699057e-06,0.00159492879414054
C12orf75,8.42888239445608,3.02329451347531,0.691221191981545,4.3738452300751,1.22076942780744e-05,0.00231986436429386
MICAL2,5.2557580356683,3.82484777431156,0.878892561593405,4.35189457898839,1.34966158257929e-05,0.00253692366821127
DAPK1,6.54919631440311,5.38065557774351,1.24424507697626,4.32443388951914,1.52924053820865e-05,0.00284356522873572
CCL2,36.6247750389387,7.89223829476645,1.83405142765439,4.30317175176491,1.68370225956772e-05,0.00309747480581964
TNFRSF25,6.95019848344159,2.54033785236881,0.597655707933051,4.25050379114488,2.13290225349389e-05,0.00388255564943893
LDLR,15.2327895861124,2.90632569106661,0.6847203195178,4.24454424415699,2.19038148319742e-05,0.00391494999840775
MMP9,377.403905964949,5.9931151258604,1.42387808952901,4.20900860118075,2.56493625855121e-05,0.00443554427191261
GIMAP6,62.7473288506185,2.61829743923536,0.630311553986839,4.15397341627984,3.26751152805376e-05,0.00553971341712095
ENSG00000286185,9.04272133219658,6.84066059219297,1.64819273448378,4.15040089006064,3.3189345845271e-05,0.00557226560875991
CXCR6,8.47139062209595,3.94908208829841,0.954805509884325,4.13600680705837,3.53401711599675e-05,0.00587632288335883
CCR2,7.21464817628726,2.84342287252934,0.691583797898118,4.11146542352663,3.93155759377364e-05,0.00647508813991691
BEX3,5.50510319638045,4.19528246862785,1.02652602496311,4.08687394825534,4.37224511775382e-05,0.0071329466812563
PDE3B,19.9397455442917,3.11808018703318,0.776280064405749,4.01669491463767,5.90200508952393e-05,0.00936361229478324
SPARC,6.31073043604458,4.37465120401701,1.09199902776129,4.00609441290942,6.17309825031385e-05,0.00961724216600697
TMEM37,3.58354964590998,4.48579674000334,1.13380620282408,3.95640518532192,7.60860668042527e-05,0.0115417223968942
CHI3L1,25.8373472873915,4.92379615220879,1.25325516367842,3.92880579702302,8.53687445550756e-05,0.0126177923041959
TMIGD3,3.96848759588456,4.1676840288531,1.06159027651307,3.92588753030257,8.6410526845836e-05,0.0126635359385173
RTKN2,8.64773349667723,2.87869553207836,0.734052524209261,3.92164788913349,8.79454446377091e-05,0.0127801728917639
TIAM1,11.3267297488671,2.44927658642098,0.634357791454403,3.86103334650543,0.000112908490763274,0.0158741994371487
SEMA6B,9.61989504578589,3.4467675556078,0.900334483971357,3.82831893809529,0.000129021494998826,0.0172958814962379
NSG1,8.6567656740139,2.84042813732835,0.742899247807569,3.82343655039491,0.000131604469384396,0.0175064314543413
TNIK,15.5605052663297,2.5144758441531,0.661621896549303,3.80047253161871,0.000144420427118709,0.0187779131290513
OASL,71.9688952363883,2.65750006346242,0.706581413739272,3.76106703599628,0.000169190075589898,0.0215132645380596
VSIG4,7.90133892133201,4.76601750471726,1.27919981041342,3.72578034011508,0.000194711913792367,0.024148308715236
TRPM2,5.57165048861163,2.85054723430962,0.776965903458875,3.66881895540027,0.000243673555402606,0.0288619643395703
NRP1,7.39136185953709,5.55380588441028,1.52110928347039,3.65115507791744,0.00026106353786049,0.0302991393303454
CASP4LP,4.88095071044941,2.58556083771743,0.710107300711216,3.64108471371557,0.00027149177879631,0.0312993822048306
FNIP2,4.01797440597964,3.65149751821381,1.01093168474749,3.61201214019312,0.000303830338549205,0.0347956161889497
NBL1,10.6034819270476,2.11183254313481,0.591861411659894,3.56812000500609,0.000359551829823942,0.0401143857622285
CYP27A1,14.1418323927978,2.30179968739473,0.650201794103707,3.54013124581997,0.00039992809193333,0.043864770319773
ADAMTSL4,8.2495201202533,3.3062285171805,0.935019063849616,3.53600118436971,0.000406232872256034,0.0441822959743623
KLRB1,37.9616766917563,3.26540422642155,0.928280405712951,3.51769164395279,0.000435317888638402,0.0470497015513993
MMP25,7.59540967922192,2.22492260716552,0.63588829109963,3.49892054674886,0.000467145761568809,0.0495604396000577
