"","D1_p1_rep1_auto","D4_p1_rep1_auto","D8_p1_rep1_auto","D11_p1_rep1_auto","D14_p1_rep1_auto","D1_p1_rep2_auto","D4_p1_rep2_auto","D8_p1_rep2_auto","D11_p1_rep2_auto","D14_p1_rep2_auto","D1_p2_rep1_auto","D4_p2_rep1_auto","D8_p2_rep1_auto","D11_p2_rep1_auto","D14_p2_rep1_auto","D1_p2_rep2_auto","D4_p2_rep2_auto","D8_p2_rep2_auto","D11_p2_rep2_auto","D14_p2_rep2_auto","D1_p3_rep1_auto","D4_p3_rep1_auto","D8_p3_rep1_auto","D11_p3_rep1_auto","D14_p3_rep1_auto","D1_p3_rep2_auto","D4_p3_rep2_auto","D8_p3_rep2_auto","D11_p3_rep2_auto","D14_p3_rep2_auto","D1_p1_rep1_B","D4_p1_rep1_B","D8_p1_rep1_B","D11_p1_rep1_B","D14_p1_rep1_B","D1_p1_rep2_B","D4_p1_rep2_B","D8_p1_rep2_B","D11_p1_rep2_B","D14_p1_rep2_B","D1_p2_rep1_B","D4_p2_rep1_B","D8_p2_rep1_B","D11_p2_rep1_B","D14_p2_rep1_B","D1_p2_rep2_B","D4_p2_rep2_B","D8_p2_rep2_B","D11_p2_rep2_B","D14_p2_rep2_B","D1_p3_rep1_B","D4_p3_rep1_B","D8_p3_rep1_B","D11_p3_rep1_B","D14_p3_rep1_B","D1_p3_rep2_B","D4_p3_rep2_B","D8_p3_rep2_B","D11_p3_rep2_B","D14_p3_rep2_B"
"{IL15} / {IL2RB}",0.635925083773193,0.778553707442589,1.50559494884447,1.18803796268636,1.37731739349059,0.529345543338324,0.8106708298745,1.45621735716246,1.50797258243773,1.03049767704367,-0.110489253454975,-0.431544359987259,0.569238866427892,0.705380099694824,0.508448401237883,-0.132922098922915,-0.596100118213758,0.299258987993931,0.370611357264414,0.201838406893316,-0.355516700785283,-0.234987630386168,-0.0979527519608333,-0.200148845716623,-0.274187472396322,-0.295254724846091,-0.238848932464787,-0.199019309062888,0.00428100588672209,-0.500879857802536,0.0148500159396674,-0.242781096601375,0.200955115044471,0.515454825862131,-0.0013672315430275,-0.0165312988692471,-0.176033552111441,0.471115604272277,0.450573609674059,-0.0603032613405374,-0.374113856166416,-0.813103005120538,-0.755796572480088,-0.938147028439887,-0.872323318575866,-0.315154742307968,-0.929055709606116,-0.760825933549845,-0.607351062766312,-1.22847091424819,-0.52498896270259,-0.377741943817638,-0.193383639197032,-0.0874991935753557,-0.295113012727177,-0.593138824011009,-0.474590152532204,-0.196963775315325,-0.178488288993947,-0.451020949685905
"{IL16} / {CD4}",-0.438249502972625,-0.420748919645599,-0.0656268323613909,0.601827385482312,0.356009986811095,-0.36709585857125,-0.420786945209757,-0.0475829642442662,0.82985809717601,0.516768244229642,1.14509988318025,0.57145468177596,0.817697672754866,0.954871826025974,1.28135254689606,0.987673772609043,0.830536866185975,0.72827826010452,1.30437873951128,1.28234682766285,0.271018879910808,0.235831230939114,0.119773265202158,0.0987566550106474,0.417381610376115,0.357979211746617,0.348917131282889,0.328442778279386,0.339609463744123,-0.420361328724958,-0.738370121326632,-1.02806202257977,-0.803731319135798,0.0686077906879088,-0.380760995307645,-0.710223922268945,-1.01490426357965,-0.408363635015367,0.0430757886652048,-0.455070297793188,0.235194274301112,-0.101835090178731,-0.3104023876521,-1.39825010731732,-1.1270465644912,0.252941155473035,-0.376546185287341,-0.55294635752768,-0.8353227974417,-1.60837295463196,-0.377697110713618,-0.438470839116122,-0.131633748314092,0.282373345124789,0.0354125352004674,-0.368958284889307,-0.456715207674786,0.208634052030038,0.0747381967769377,-0.122705591184404
"{IL18} / {IL18BP}",-0.35273746638843,0.780739675101591,0.435212663188952,0.170706523894051,0.229532144089664,-0.381006078584596,0.567794024998828,0.446356250753379,0.146984147295738,0.137722077905123,-0.349591899328813,-0.145123137791241,1.06605094296446,0.460572576143011,0.331204261069773,-0.323576866289934,0.0937118796433224,0.920173574585035,0.571872498714523,0.160828677053518,0.268708075568755,0.804706794277561,0.576720244817802,0.365266430171454,0.010906318784942,0.118986111184148,0.589781707314877,0.398388772929539,0.102527490103675,0.0230933342234672,-0.440921297849572,-0.124303680605734,-0.531566364030906,-0.590502490662815,-0.844737227639171,-0.472573846353265,0.0705912637215239,-0.550810420127633,-0.419749362238642,-0.797596978126634,-0.791451224110049,-0.368432392704228,-0.000152710980736548,-0.682296927742739,-0.786879131967332,-0.782257393867835,-0.489265133293133,-0.0495169912998212,-0.414270632395943,-1.10976403709282,-0.0218215488294272,0.307561229117326,0.424000456022419,0.226001756373795,0.0619819407441851,0.0923176324964391,0.33277881421083,0.226353687627371,0.174897219601438,0.125874043608941
"{INSL3} / {VIPR1}",1.09737584492673,1.41703809054838,0.896906388027687,0.451933093262366,0.58524330622099,1.47803811769117,1.36142233155975,1.02808041034064,0.477856089906817,0.780360026159482,-0.753208113931176,-0.645465103636479,-0.513350654585718,-0.134780874771111,-0.432883432089842,-0.811334023405742,-0.565416919357889,-0.254774715198572,0.153890012294049,-0.476018761414784,0.143318257676419,0.383451403764638,-0.00240526248217408,-0.1565585758955,0.529241708246009,-0.334192734620568,0.200836689487201,-0.011026417286287,-0.0111612751204082,-0.206653698923477,0.649446508368872,0.147051636260683,0.150129952611471,-0.0434994446221542,-0.172872735784982,0.481140720381788,0.450340625813318,0.286434638592984,0.144810474863161,0.0559610258987768,-0.69236086069536,-0.73887493046942,-0.574140357504898,-0.807517016040306,-0.709141769916441,-0.643977031188257,-0.574696020625987,-0.710003498329592,-0.725939755908293,-0.710921058419835,-0.4153763631632,-0.12547496780681,0.212425999287219,-0.042043039149913,-0.181642810060664,-0.109183299860643,-0.502316453396764,0.00310121959750601,0.128463417215797,0.0949139866593325
"{LAMB1} / {ITGA2}",0.627143521931238,0.692164191763568,0.633317590433039,-0.146365381310583,-0.427327704878162,0.0111034518165572,0.313987525086742,0.353317149981106,-0.351347408399981,0.208979143505848,-0.81566022745819,-0.978808592200884,-0.547272063725921,-0.734488800527892,-0.381744999651955,0.208999035903507,-0.966030798588762,-0.739267082216965,-0.810007327751811,-0.613160496804849,0.936864546459445,0.0892394459998447,0.400960424688068,0.540947568791388,-0.0110105515144727,0.680988121609676,1.18789990031866,0.492692117310704,0.312935367999652,0.956775063170234,0.624618757985118,0.336740956798221,0.272760938629245,-0.383308323252124,-0.585275198866402,0.601658728072339,0.00122328779557229,-0.49657557347196,-0.496060443118795,-0.260436076581453,-0.894753440343528,-0.460633568769587,-1.19783824941456,-0.0587784745163052,-0.00758868912450206,-0.507928023649737,-0.839923439162008,-0.675620566931325,0.0308218101292884,-1.18206052009794,0.803620887811242,0.439310000712271,0.374865892711353,0.195174046875545,0.738463339416774,-0.221116934226346,0.522794377269379,0.44140430775783,0.67241571702542,1.08620174079812
"{LAMB1} / {ITGA7}",-0.07725157136347,0.0861385492168825,0.320423080705079,-0.283513125828422,-0.902589350074279,-0.546596506448019,-0.31416981402362,0.210139118440181,-0.835695479755331,-0.54466923758531,-0.503304267032839,-0.661825680236335,-0.350086183218774,-0.238599349175584,0.0406789192324737,0.36527951007188,-0.689595748203688,-0.6304031564538,-0.294358950190827,-0.151133740747289,0.970236121260335,0.0966090804485729,0.394669609923932,0.580709736343713,0.452072085651426,-0.0652181476281202,0.606807756475453,0.157014643314712,0.797254174727178,0.314566463827561,0.302946233560734,-0.11029512911147,0.367209489460936,-0.560759616331995,-0.934076569869681,-0.155848955180399,-0.192146657825513,-0.582236129621269,-0.775814773226218,-1.02388499667136,-0.570777387160968,-0.142524485397704,-0.902398847707797,0.618574687600067,1.12918582556702,0.0649246348143249,-0.343400790593652,-0.182124303202416,0.598331866696495,-0.0805594713260247,0.0316448182617883,0.360162837807317,1.16758577066006,0.198053803072504,0.899638948475471,-0.377944136742774,0.398674842716519,0.818227291428135,0.860051907680176,0.815990750494017
"{LAMC1} / {ITGAV}",-1.05144834121448,-1.11059092054677,-0.96917721794467,-0.517175179452642,-0.610135825814843,-1.0430857981233,-1.10021584007834,-1.08518635822451,-0.341244297576942,-0.605184855617673,0.300291542483899,-0.118436943024005,-0.165839276071088,0.0473091234127757,0.102821557474872,0.326249750962713,-0.0990252535153248,-0.21963076296154,0.237477687357856,0.100210199352575,0.735476976716211,0.590305528711398,0.97060607344212,0.970756528568023,0.906548866543235,0.865977348804225,0.691259431544375,0.658127489093286,0.822169213273318,1.0691986741616,-0.958173767936811,-1.10379590619982,-1.05260224435737,-0.517377644324195,-0.803863761083335,-1.00074990519053,-1.0854863140176,-0.697993048948272,-0.525291733198055,-0.769077716822533,0.227121941692768,0.028996801522395,-0.0398118566563403,-0.309149572409135,-0.313294803262005,0.293211228548612,-0.0140330029470966,0.0181030681345734,0.024685005070975,-0.621228780346367,0.778707897967889,0.715226722721857,0.752811892750405,1.04413595907212,0.796846627504185,0.854638796039139,0.557073579266748,0.965152409243248,1.24943065054105,1.14737835588713
"{LAMC1} / {ITGB1}",-0.531136367538414,-0.704129472227021,-0.596785276742919,-0.122735223416332,-0.0589359773417784,-0.494195149287342,-0.747060125769578,-0.651804561235421,-0.0172140762353321,-0.0966177252858383,-0.325262455088452,-0.355917004297096,-0.475453423558632,-0.419818620704575,-0.437350969131833,-0.3202976073158,-0.251151165228002,-0.456816653648832,-0.324739165556796,-0.506867040791095,1.13944372409351,0.759864133128421,0.946743298633178,0.806279531976581,1.00869466532352,1.29975623901642,0.891974817165549,0.761120769381452,0.815235705776428,1.010438611476,-0.495215283725812,-0.622759324422102,-0.586794766321753,-0.184364562956959,-0.391251427777073,-0.457295241577901,-0.631186124180614,-0.133057681716727,-0.122239397946176,-0.391105987404753,-0.428063619260635,-0.141601972219629,-0.599438796573089,-1.16382827681408,-1.21728326385995,-0.361394734534808,-0.293165579739146,-0.570778490280598,-0.875714376496165,-1.45354867546125,1.11188688220528,0.873361674624853,0.689836262259503,1.05836197564283,0.761917929061529,1.24293964599108,0.720856784301882,1.07794015268179,1.0758620424918,0.9618607984387
"{LAMC1} / {ITGB4}",-0.793187816132775,-0.839896209895708,-0.399753551025222,-0.289982390827884,-0.24201675468864,-1.0191417879076,-0.743009511845138,-0.587815812265367,0.0212565784490074,-0.53810867990183,0.120906415046477,0.154127451480905,0.258216058785684,0.0866461620451791,0.179796731092282,-0.0716436798271295,0.143126574125296,0.226215745813386,0.507871552264493,0.46755776152115,0.57246389303346,0.669703768642751,1.08147302337237,0.540348140212286,0.898385204805313,0.83965679745821,1.20474553507884,0.924690987075202,0.806089125601919,0.456394950783563,-1.03750059586324,-1.03617135274366,-0.965649649016703,-0.38740876515467,-0.845598765494869,-1.208120018212,-0.73734251196343,-0.711887438709473,-0.351669606336275,-0.901169171041506,-0.158563608331588,-0.220132141715626,-0.487908757567774,-0.97006637412235,-0.75410073122226,-0.215372807110004,-0.0189148208326461,-0.161616954130568,-0.457255783098794,-1.09409761398696,0.498277978091334,0.641799920109114,1.09514444700186,1.04773151913004,0.64556260836005,0.519209010242952,0.695391046986611,1.16047513633538,1.00013226806404,0.781707269962504
"{LGALS9} / {HAVCR2}",0.29014736412854,0.301080926024272,0.60598744156176,0.631231938532667,0.785646522384889,0.330268290759409,0.304026118376657,0.430242791383187,1.24928172322684,0.580851849968947,1.16365808123621,0.470230316511049,1.01913458381609,1.26604822752056,0.723989818574337,0.763118678674758,0.380430200093064,0.681677312965291,0.843503064103767,0.439642246773124,0.632807548266785,0.14641626281594,-0.0342580072641156,-0.294562086637257,-0.0965672895120277,0.634950486046574,0.382083629138979,-0.115533913478927,0.128809129240326,-0.760242767823856,-0.409651442606264,-0.762123007210523,-0.810433242080181,-0.400277378035348,-0.650014634127131,-0.455656835579002,-0.718285951933019,-0.613036573362699,-0.418925692607859,-0.723262385071314,-0.228704687031988,-0.377556869363034,-0.591703193441608,-0.804403951553513,-0.874390270222606,-0.0911624647775384,-0.50404262819948,-0.658237178755792,-0.60121185112259,-0.99691562486955,-0.0745766635409877,-0.335289293369398,-0.240473822303337,-0.219794602247083,-0.359720650991854,-0.104271191961628,-0.391320413625677,-0.191996810740768,-0.0421584226034232,-0.234502754072649
"{LHB} / {ADRB2}",-0.160066298929997,-0.486985589967939,-0.63984681742379,-0.792554009426655,-0.635734302659412,-0.439298700188243,-0.492970357011431,-0.847484110861865,-0.475092479384093,-0.487957758369539,0.307858713422775,0.483534250970788,-0.413688544243257,-0.356708825510486,-0.36669033202691,0.169874715269179,0.566560636655471,-0.431847556795193,-0.439189802711952,-0.308889334854766,1.3719474696759,0.802866326283679,0.710429565636338,0.709359331065975,1.18563224447949,1.24387427655971,0.854183337820557,0.812482656747227,0.642470856440684,0.568137600837612,-0.261590122709183,-0.60671061229328,-0.741826406848101,-0.560348647404554,-0.546273359736263,-0.431475597431255,-0.626095157456769,-0.655066040622866,-0.557054199780822,-0.557708495765441,-0.0105606554281783,0.317915425851189,-0.460777583628839,-0.753288571075719,-0.330284034445402,0.170952520664514,0.333861378188256,-0.483337057182077,-0.604502801580458,-0.541200051075798,0.639921433802366,0.13558203681689,0.805572527884529,0.312555206122646,0.583780715332086,0.869625888435497,0.553585413454146,0.306827055839927,0.373697800768876,0.670014829804223
"{LIN7C} / {ABCA1}",-0.283476523845307,-0.0061061314608728,0.26061282243642,0.743914333260366,0.248783327903984,-0.680093397444235,-0.145520534315062,-0.00429484236392574,0.22203805630529,0.00272346241722629,0.176957112792558,1.04384251738973,0.439433422643655,1.03120071382197,1.20845615271242,0.536537634506507,1.1094787510812,0.608043448346174,0.865450285157341,1.07140394376722,-0.739532695615249,-0.550845185825617,0.180975684138218,0.0450951241905557,-0.559068353722997,-0.844779275698886,-0.766128926942547,-0.297750769330444,-0.39088446432856,-0.357671124018748,-0.548668994768607,-0.418526832452768,-0.361430750587351,-0.162813972305604,-0.532175432647623,-0.480364856493317,-0.505698654321174,-0.436553406243906,-0.0137620811112392,-0.569889975369539,0.320303943536567,-0.214968174710466,0.308154230979296,0.730821188855513,0.359231973618438,0.306457708973512,0.937838185406692,0.635158511451535,0.655506741501722,0.456603659870754,-0.655456589872074,-0.596137621327183,-0.246257990847041,-0.394946520854041,-0.586210649759907,-0.786495694405353,-0.664913050115981,-0.0860411330558454,-0.191999250634449,-0.425559080268951
"{LPL} / {VLDLR}",-0.711137467695318,-0.40282352514595,-0.419048390285512,0.0122579184238322,0.0548311224033003,-0.625101452483781,-0.519636882894494,-0.434464681608547,0.113268748983972,0.0471997689001774,-0.382504274947953,-0.968619594270939,-0.238621812310737,-0.498866310513302,-0.83631162406676,-0.398916195404857,-0.756775669892547,-0.288633878213186,-0.514565169042963,-0.64581527517941,0.938841977782671,0.9553633322473,1.09741628493721,0.944740545976556,0.694870195241125,0.929040363134028,1.23136453031538,1.1212525856327,0.932932113600914,-0.0170150460807653,-0.770144013020017,-0.337207373373999,-0.111917071492868,-0.0974857046689415,-0.583681425450805,-0.790596195459804,-0.308218321225551,0.47311388920971,0.0859893262086467,-0.642421854222984,-0.527162055215443,-0.792459886869327,-0.823884451834,-0.795373051155601,-1.01510648910281,-0.428348736236196,-0.894905246961229,-0.947411310891076,-0.713411496676096,-0.653632505528327,0.529593515576081,1.57710998742014,1.30900895188795,1.293014443927,0.728236349964394,0.732220527859623,1.31012934639004,1.34761984149539,0.671957172975925,0.760851598928013
"{LTA} / {LTBR}",0.599144758358053,0.873684323040276,1.00077741292392,1.30343381901901,1.03369862310418,0.602103910947805,0.839357940170206,1.02517523155926,1.0327266547751,1.11251008065795,-0.625218448036322,-0.69558684441373,-0.441883128153482,-0.689290145372317,-0.601587527058154,-0.390722466489753,-0.673784496395796,-0.509599259655773,-0.873431929371694,-0.722101684418012,0.264510532153001,0.0221045905199838,-0.119622069346098,-0.190646410761006,0.0271425107958811,-0.149213408205052,0.0375371963941996,-0.0297879972759944,-0.0658950472894624,-0.662481650452707,0.487184863632928,0.781101317832123,0.684915258402301,1.0880644717039,0.744644486132562,0.561790590136191,0.658113038523699,0.804417817911325,1.04411087257954,0.630167691370764,-1.07889211130712,-0.890767264970624,-0.975655313912495,-1.03269409691228,-1.20295463218256,-0.938021866263347,-0.956087907914687,-0.802802524466706,-1.05354597024719,-0.895750391583316,-0.110705310953302,0.134739376806763,0.425109870463809,0.0773699972872238,-0.324121161089215,-0.192021152285235,0.156622288750647,0.402344786389348,-0.0390355378150745,-0.520696557743459
"{LTA} / {TNFRSF1B}",-0.231085111898157,0.00978572195155226,0.599530093295297,1.05998590698231,0.839885938829343,-0.189245663113572,-0.0126369797790172,0.662391946004125,1.02276691141477,0.693249792715861,-0.456680785736408,-0.698462920383571,-0.149286685991018,-0.0543786724144668,-0.2053053514949,-0.589689395968408,-0.755542046899916,-0.296685665962742,-0.0817782730043614,-0.110350427206642,0.109594551747925,0.438826011660359,0.538600962519949,0.483895302271827,0.642909329698839,0.208269356489819,0.63595807970636,0.574005018144397,0.854639457083113,-0.172453951800134,-0.510944505494749,-0.358379658261405,0.250620059322948,0.824729619725047,0.414506290636784,-0.404066925485818,-0.363380083701408,0.573050451629959,0.915727041071781,0.361451702631687,-0.807074994060031,-0.967482566380943,-0.917945891539425,-1.15541191099316,-1.16075018698212,-0.810659811613766,-1.06552877063541,-0.939715605106481,-0.933393972988906,-1.37754693629862,-0.245860448415999,0.219858808170918,0.579172905892272,0.760173852177323,0.266113345337592,-0.110545661410147,0.089316012307268,0.771232638067515,0.513895761091212,0.218126992443558
"{LTB} / {LTBR}",1.02792867174728,1.01311219164195,0.777102444647281,1.10405636040486,0.950821343323046,1.21327236787429,1.09822331957624,0.855270691369507,0.843121081860009,1.20472629148689,-0.531133280549364,-0.426268176179649,-0.34343474769863,-0.697257029451855,-0.521478377502582,-0.306250989239781,-0.382982329977514,-0.395846976526564,-0.757875006728131,-0.725533031982193,0.416953424289342,0.117739890944227,-0.241595218948851,-0.342828290089946,-0.0444226033874908,0.0344442304441543,0.107119099355991,-0.165071454682976,-0.239683718885066,-0.810837231237167,1.01649630249631,0.870783363314736,0.354813125672903,0.616484823122123,0.708645644175157,1.12436006562267,0.758367373955043,0.439668928680309,0.584075451021088,0.622085374013825,-1.05967049850511,-0.75683143486773,-0.977485269096769,-1.11031768502058,-1.25785277097488,-0.936108791551759,-0.882096858656108,-0.849769685075731,-1.15070717008417,-0.848562005095154,0.00936342148961324,0.0882178235534967,0.232982291732515,-0.173051235711631,-0.500285418576605,-0.0777344565170383,0.0873267473353888,0.210714900386206,-0.258002393689238,-0.717302909046205
"{LY86} / {CD180}",-0.576864226019224,-0.689536643417977,-0.774866867523731,-0.79933842571014,-0.416759743736377,-0.71030495472462,-0.682145225544386,-0.877100335110857,-0.787549725510996,-0.491953639923985,0.032170692328062,1.25162400090387,0.525493495858417,0.622950428534316,1.13207135864241,-0.0472019166289536,1.32620765644168,0.496568693592095,0.459439070277084,1.25371894976356,0.666650242761189,0.599534745711134,0.331480534058434,0.152642103086678,0.449836564826385,0.823646523358016,0.555957510063507,0.154521362142251,0.197815015699473,0.543238729808541,-0.784647181404989,-0.806942487898749,-1.05857462845909,-0.811776566122771,-0.881078696772999,-0.750136511165129,-0.822090072381638,-0.775618996998061,-0.78178284099068,-0.773287955609537,-0.263295898393363,0.796626885838137,0.444513756297103,-0.595428058807345,-0.392902453277092,-0.2153344606504,0.752783669501973,0.283211423537992,-0.396297368205525,-0.736833841223439,0.669861432571615,0.228156542532274,0.0843742023085505,0.311091679293931,0.438943579916724,0.748525124560061,0.236293544401064,0.246644270925503,0.357571337629926,0.525484595040091
"{MDK} / {SDC1}",1.33121081505681,1.63856129641851,0.955446302451671,0.548549221152328,0.620883535012947,1.61681550000415,1.95783119979439,0.946674223653106,1.07505417237166,0.717459432938546,-0.58038645656118,-0.541414104450238,-0.0913818755192268,0.134964739049053,0.350067563839311,-0.612209529592388,-0.631985524694825,-0.248830146633127,0.103727102854913,0.245392501466041,-0.494833109978082,-0.524891677757978,-0.415449265985004,-0.452504011322421,-0.31590417027663,-0.584251295987335,-0.414975393360664,-0.467070132275159,-0.243475937236079,-0.473516379097941,0.869258774745157,0.133378254049297,-0.0690417818430419,0.0399502938261533,-0.294859180493151,0.936149230096711,0.119842033354596,0.298989516258577,-0.067805784276066,-0.250146792460168,-0.694425097255189,-0.584176121825074,-0.566719005632205,-0.101833876165175,0.123574456244971,-0.667472985535495,-0.57745082168451,-0.451906433386241,-0.133218224537769,0.889752501950249,-0.579499716870772,-0.510832700963287,-0.339872670697573,-0.494179513377729,-0.405744100587797,-0.516214212009808,-0.471733674350674,-0.0329099220213437,-0.314752194978011,-0.435658844909799
"{MFGE8} / {PDGFRB}",0.247098828995801,0.178964133986863,0.318216213296483,0.38384566277689,0.51474589437857,0.117860177968563,-0.0380088592058581,0.483631038674293,0.386244174553773,0.552402851854964,1.03892792429822,0.791968027987682,0.854249465904229,1.15305700982837,1.30797714404043,1.1638125260234,0.487656105073993,0.752953135732362,0.798174554407667,1.22902950331686,-0.718211174375986,-0.907682928762778,-0.679681623605505,-0.91721664622706,-0.961730041180125,-0.71760979354933,-0.796640036812029,-0.923582475295133,-0.725254301201174,-0.990243371266385,-0.0107180543790141,-0.293816116834771,-0.309165636178529,-0.147386874530664,-0.416100964726102,-0.168823764227896,-0.301197144313589,-0.12412118689652,-0.221774540208925,-0.233819301284624,1.0892067658096,0.468379296360976,0.283481756317243,0.391929620187382,0.420669046065532,1.02132922060947,0.44081741129742,0.46537760484898,0.632801519845854,0.238773471681976,-0.867682655581507,-0.662230404402127,-0.690172579907083,-0.8037816053467,-0.80554855367998,-0.745643505692135,-0.774300189886471,-0.759350890139145,-0.677533678847681,-0.824551187579019
"{MMP9} / {LRP1}",0.844219929308298,0.400852482831746,0.701833032327424,0.475115129386846,0.0150800633868858,0.425688497045491,0.230388045178169,0.513355973057573,1.01842684095479,0.0171961587550903,1.32296894627455,0.0890371399536864,0.419404230549279,0.610025192733311,0.287229457707259,1.3767466459009,0.130406849632206,0.280337399900213,0.249298212425405,0.0458270582695608,0.844339928488796,0.24693634668325,0.168979675868906,-0.0784566886148625,-0.0294353414821229,0.927177910666504,0.464951427430773,0.0931564679440916,0.282076464226513,-0.299838686803367,-0.682041047181488,-0.921476473158621,-0.673600863572927,-0.547514711941907,-0.658089968230707,-0.67928022020189,-0.829515540957683,-0.66264855935924,-0.547408702530246,-0.667943769209043,-0.304865651346499,-0.547221876381976,-0.612476599977985,-0.806613542468248,-0.736165980427091,-0.228889103606954,-0.553697900138593,-0.532032899580379,-0.649260494311915,-0.857811887942152,-0.0135490100058914,0.147333800063549,0.248340664344287,0.0746361554483899,-0.0491528526559984,-0.00756338340063889,0.0272960883716237,0.221690777660348,0.119120104202935,-0.142921341490223
"{NTN1} / {ADORA2B}",1.57406295392257,1.6771288733799,1.27166220040387,0.0260300385701936,0.0704177747139209,1.38473446634403,1.17203996730551,1.22171495840563,0.151602825741884,0.198359544303671,-0.0695197422123946,0.102907817763094,0.184569280161464,-0.223591735858062,0.122220725536711,0.188955753565284,0.0340845317057462,-0.120322325673561,-0.164819807429334,0.236837054044053,-0.527791381482651,-0.658008801222827,-0.654470656108493,-0.867007506501134,-0.978483489635971,-0.551750683696491,-0.807169860011407,-0.689846603012939,-0.693288243828118,-0.807091977088598,0.929411398509804,1.09994757225968,0.6286023449007,-0.0918374546184309,-0.0329425702733909,1.2733070007788,0.705432562123543,0.276515252184391,0.16776168535792,0.0275779530015295,-0.000378138289737151,0.0626553712459499,0.203588783543068,-0.110909376146201,0.199164688956802,0.0683110087693918,-0.0463383004980557,0.27748133403234,-0.108438266700308,0.164435396696014,-0.623465789365365,-0.784331417041305,-0.709470135777886,-0.772942737272972,-0.572961501966256,-0.738701029304791,-0.775797378858493,-0.839695108567428,-0.894067749999943,-0.78608134978492
"{PLAT} / {ITGAM}",0.302786721587356,0.621742900023319,0.69678135188822,0.89203213354975,0.45903564177336,0.396618858280885,0.373310826570577,0.212561091236571,0.520538419001669,0.267539658799136,-0.755293058364131,-0.404236019527053,-0.562129170632199,-0.783985040599102,-0.443163889828924,-0.675875760487808,-0.51395606525259,-0.863498151277464,-0.562130888150252,-1.00010714896173,0.768213683417825,0.594261222929349,0.375737198354221,0.806095868845525,0.850294300962293,0.41925403552912,0.535323873042081,1.1748053212467,0.62770308920367,0.719111336744523,0.284647524959119,-0.150300843941331,-0.574361275741018,0.0092456964406589,-0.310994425883043,0.256325584205524,-0.0358794509148386,-0.196677228240603,0.158933410220716,-0.178944636970428,-1.13210049550694,-0.962528443911724,-0.775092972965835,-1.01844799887124,-1.05631096279656,-1.17103698315794,-0.890010718655194,-0.863777845967732,-0.954055147520375,-0.961233547837534,0.236767708789869,0.0386980704565039,0.789088784860171,0.780253322228839,0.685984116008487,0.625063415213774,0.395838009950327,0.845538495739705,0.65322719207983,0.422769307823906
"{PLAT} / {ITGB2}",-0.456649516334327,-0.0157736988653923,0.17135622359249,0.481963570632797,-0.0469074316373773,-0.409535189550488,-0.338848109268608,-0.283062418149516,0.196363334597323,-0.303534834473463,-0.168286436595386,-0.143902090992321,-0.205837847332291,-0.409092995760491,-0.0777760322505418,-0.163781202244503,-0.287630118122188,-0.500420359913542,-0.25548588777081,-0.603191271180793,1.15230869853737,0.86493140003995,0.827640131992553,1.18438233356895,1.07621928365655,1.01994168821515,0.822003318702531,1.52681599237496,0.978451659191549,0.830688634662321,-0.71259310410086,-0.79445461525215,-0.860519081974756,-0.379583791113168,-0.735066450678457,-0.701692900578115,-0.618830305031789,-0.456768383850833,-0.221841642473323,-0.648355065183099,-0.960865037451885,-0.788165495738667,-0.551672923247186,-0.901661583415214,-0.990684920499971,-0.992561587992175,-0.787724389966296,-0.693569596218066,-0.803095513612242,-0.947165929608622,0.246432253697257,0.368973647429992,1.18711503182809,1.150497570103,0.904122865603979,0.638147680374467,0.646708815576131,1.29754821464094,0.978110825454087,0.665864583956481
"{PLAU} / {ITGB2}",0.163082327685805,0.299077733672173,0.273520687401092,0.26151627307307,-0.152905891198055,0.11967907303678,0.164641476204685,0.631336922750012,0.543544907791346,-0.13363465037681,0.46813491028663,0.0870769498198894,-0.0203816560242968,-0.146824386973716,0.0392382589162638,0.462139976408478,-0.0529333022202551,-0.0678212185165261,-0.0368324510775367,0.0701397894896696,1.06453428170686,1.04941818065869,0.779882195961095,0.773763136173453,0.694036444303073,1.16530934749037,1.06904968564636,0.851766425911053,0.922022432503601,0.219046164281817,-0.833354074920861,-0.866788824925179,-0.765834340401707,-0.676020717946902,-0.835565860856293,-0.795028467137531,-0.857461476306247,-0.63673886696016,-0.615848592564564,-0.804665873313978,-0.849509991111113,-0.743321224382945,-0.719976722860425,-0.978889406110112,-1.0081299364983,-0.870529285549813,-0.834118516616255,-0.74362612495916,-0.841981299976976,-0.954635418866345,0.175275829074544,0.396727346234521,0.685693718009252,0.695454040501989,0.36145163634255,0.140492305495695,0.329232441243779,0.879766373695359,0.606256424550245,0.401050882331863
