	J1_p1_rep1	J2_p1_rep1	J3_p1_rep1	J4_p1_rep1	J5_p1_rep1	J6_p1_rep1	J7_p1_rep1	J8_p1_rep1	J9_p1_rep1	J11_p1_rep1	J13_p1_rep1	J1_p1_rep2	J2_p1_rep2	J3_p1_rep2	J4_p1_rep2	J5_p1_rep2	J6_p1_rep2	J7_p1_rep2	J8_p1_rep2	J9_p1_rep2	J11_p1_rep2	J13_p1_rep2	J1_p2_rep1	J2_p2_rep1	J3_p2_rep1	J4_p2_rep1	J5_p2_rep1	J6_p2_rep1	J7_p2_rep1	J8_p2_rep1	J9_p2_rep1	J10_p2_rep1	J11_p2_rep1	J12_p2_rep1	J13_p2_rep1	J1_p2_rep2	J2_p2_rep2	J3_p2_rep2	J4_p2_rep2	J5_p2_rep2	J6_p2_rep2	J7_p2_rep2	J8_p2_rep2	J9_p2_rep2	J10_p2_rep2	J11_p2_rep2	J12_p2_rep2	J13_p2_rep2
ATP6V0C	474.288794748279	409.832851182355	398.875678562064	376.938185138575	403.113723377868	436.301065393488	409.867241230175	449.84518143702	458.370860364828	421.34300220695	386.657322247115	478.054401244005	433.744604484615	423.915406331397	410.886662098576	412.3934815125	448.876472849601	436.084440702373	451.006339642439	474.183701313082	437.808203052181	414.508917715251	458.114727807769	398.810704396693	407.425686655231	395.006251376615	363.13308867368	401.393518256944	396.465215540041	373.71570966849	392.774114223281	390.192997750036	406.124570206816	387.498778454693	356.040598489553	469.526652609811	403.255602870541	420.266202395358	399.95384629916	379.505147870094	429.947197878476	400.262603850731	388.503456406024	382.741127199348	409.014058444185	420.05261322253	380.727239056945	371.619041734269
ATP6V0CP3	0.507512812294985	0	0.423081251451056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29394290110028	0	0	0.344758887329845	0	0	0	0	0.303984555279252	0	0	0	0.420681203291474	0	0	0	0	0	0	0	0	0	0	0.396251423295667
ATP6V0D1	93.3187604877276	81.6197517722521	100.289696295457	83.7343683443177	84.5134282166261	88.5650257997981	96.3232056879951	87.9317117188134	68.1046563189351	70.5680779816421	75.2248896671257	89.8090149063856	90.4255153127049	103.006700635636	84.0031070171229	85.2543939886947	98.2726743143068	85.8453239166235	79.8459076771096	77.4407290247452	68.1973133142747	72.6647740061264	93.6879250205034	79.7647256593127	83.3640653474909	90.5980097125886	91.5371688903033	81.6050345986214	79.7442571022077	81.001033835039	69.0125508966493	64.4576229806217	60.6226890108467	58.3755391857577	65.8560286672903	92.3419909733518	81.3375824653545	86.3672494037666	89.4367637131276	93.4811341021203	90.5742903057157	77.4365843384501	79.121139409026	70.1753231955177	78.6090054439648	66.2365751552077	61.288808452282	61.2559006479535
ATP6V0D2	1.2634243343058	1.14871239212077	1.3668118227195	1.29726274064588	1.29956972427925	0.895451970444919	1.13916295920227	1.81412099348527	1.13209448398834	1.60347946201607	1.42379259129679	0.822716416940007	0.827398875258716	1.47454252976179	1.31065195926824	1.62935279701469	0.859996263291858	1.59031173251783	1.98931087964093	1.16114155798823	0.954069915002717	1.2218631260834	0.172124826087926	0.817027177180054	1.06727796980357	1.08294442536681	0.823055054134223	1.47902774494715	0.618876501586435	0.579245108991332	0.248560476468567	0.938689611336668	0.608858161900768	0.442672225947215	1.09494019948452	0.71508809697574	1.20642376698062	0.906380811081563	1.18662324959743	0.760533954196085	1.33462424168404	0.764667802547568	0.690095405693679	0.592122993415795	1.05602093975341	0.666371618987899	0.422696842766194	0.388753307430305
ATP6V0E1	249.890993088475	268.593026467705	284.531832175331	270.537470368939	304.581226134	303.819205368421	273.563549192907	283.753648431432	264.421878557902	260.766840887713	280.028935373747	252.132128256809	297.288073940593	317.190140077532	306.498181662678	333.905155550053	310.357941138849	298.241599183882	300.15803452336	296.781631073058	271.277805093355	295.237103199518	274.519408641929	327.448995450531	367.868757011669	340.008356904041	345.138017529127	301.419386997772	285.108645596469	271.116789035322	344.517106878157	302.754382693834	362.779773957715	347.306546376309	321.797432359985	282.84671752653	338.965791748074	378.408163727273	332.578960515139	359.825839697646	310.528744030124	312.930089103163	296.549711284921	352.4866101875	311.008748264053	359.82379922025	342.317610128671	342.288147387213
ATP6V0E2	25.8005842345023	45.0273789503988	36.995681845862	29.6268409258603	23.5790753055305	16.7604307844981	15.7183296248222	14.2861648333189	15.6520966154835	13.4920140464195	12.8542685683489	29.5721386618419	55.0876768136399	34.3972497285002	29.4727724464648	21.103120440604	17.2478820080963	15.5625011359555	13.662129737993	15.1934169444512	17.5413163815008	13.9872980488238	49.8196621755196	46.6451342229329	30.021469566055	18.9507542544463	17.109539679403	24.6093306360243	25.2405071928076	24.3455179290315	27.4808946985237	37.2866135776429	37.3884800013758	35.6844628859707	31.0378396104269	49.7749921676892	45.2574279165196	27.3742519322252	20.7701558327333	22.1556487860046	25.8125955924759	28.665186702741	24.1950465448261	25.6782842868716	34.4300135589445	39.5907381063767	38.9692134163355	31.4398061316731
ATP6V1A	23.9401015397207	20.912986548341	22.2815285176961	20.4628801015143	26.5540474773856	23.9113113326918	23.7821330704592	26.5790105400942	17.9147408841475	20.6290894620824	23.7391872860443	22.7658964430933	19.6159644606649	24.5628120608662	22.2608878410031	28.4341194806303	23.7555970363791	23.7721449541752	26.5012602739052	18.6048760803381	20.32846028796	22.3134574186577	25.5671260337778	19.5765291299209	15.2424289928495	27.6454461557465	27.1872992046697	29.8853436679074	24.8882719932869	26.918909384206	15.7834490622434	28.3478684198502	17.0129564001831	21.3456783092468	20.5541022280223	21.3109517849501	19.5795485800231	15.8748800408521	29.3415777188989	27.4021306479982	30.2682221609974	24.5244925220726	27.9105404904489	14.1721371029897	27.9227353126539	16.1512539292408	21.1938449908401	20.016204919371
ATP6V1B1	0	0	0.158933961978723	0	0	0	0	0	0	0.343818754763772	0	0	0	0	0	0	0	0	0	0	0.371677525199911	0.713039007919695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP6V1B1-AS1	0	0	0	0	0	0.433994275510913	0	0	0.773566689976391	0.452343896360281	0.425173328595409	0	0	0.55404815239171	0	0	0	0.37604738744843	0	0	0	0	0.505096976870117	0.837019116033491	0	0	0	0	0	0.37327953595996	0	0.44583516138706	0.37521252605401	0.799048081186142	0	0	0.49235900666663	0	0	0	0	0	0.444483829038895	0	0	0	0	0
ATP6V1B2	70.0578840023985	51.9192933700463	44.454007607145	42.1213378992056	45.9751393947603	49.5909093350331	47.9598274095838	44.6030057263367	37.7648338547779	37.0589226652739	39.8380929292641	72.945328292756	50.4526345940802	49.5313122382771	47.0314243079908	46.3628163579256	44.2521804501531	46.3009576881695	45.8884928684409	39.0732990503234	35.4101937621107	41.0079891872139	51.5515581332177	44.2841568686942	36.9011574020669	50.2225319323453	47.3101344626643	44.2651458936611	35.9765187507621	36.0421908295398	30.9838759647765	36.231568199785	30.4999762831963	28.9592226403968	33.590871610415	57.0937036236047	44.2687853197682	39.1650609701368	47.626289836561	46.2794212388244	44.0172705148398	35.8146232953278	35.0721899704825	29.7318808278042	34.742912679662	29.6574377546149	29.468641739983	33.6206246347752
ATP6V1C1	42.8900800652756	31.562935606652	33.5413985615027	29.7124488734275	36.8139864120094	45.9754132977097	45.2566417042406	42.6405970802465	26.9167460223355	28.863289765673	37.2312098149334	38.381249136705	30.7194675868881	28.2380854214217	32.5011730372776	40.280342152384	40.2127901145366	43.8398161911162	47.6913946916454	26.8423963495317	29.3975418354007	35.1261365956672	33.7480451416144	28.9076488539973	28.1497918855803	45.7835139525152	41.8968625746335	36.4694430185	34.9770047176515	40.4246597777623	20.0917818187359	36.8333534942993	22.3123811749783	22.2339641379769	26.3549090214113	33.1088171341164	25.9906521654696	27.2559376660587	54.283958126107	43.4501136432424	33.4466905905557	31.2824059136226	38.0994588613204	17.4763685776136	36.6999904206722	19.5805265210763	21.5494936032651	21.6574300827184
ATP6V1C2	30.5534602925992	5.39949033885244	1.52043751450837	3.47235825254976	2.42152133342455	3.05828430396122	2.48996758287699	3.20741634307117	4.11381159585213	3.42551061253911	4.75177447212303	34.7408113678429	3.83262079504366	1.44155258270839	1.87475375040797	2.33137610288593	3.39043863948568	2.30955696407377	3.29816612736112	2.86329890712857	4.86330322476495	3.57792922129165	10.8751065259512	5.7991126958898	4.47152022191965	3.86636858308986	3.89002487769489	1.28442156890366	1.45341859330907	2.2179678060693	2.539751494756	1.5108716908821	1.36206101966509	3.5740049860459	2.30879140972355	10.2803864311092	6.72910912467352	3.3327989198794	2.77817924480785	3.19357130382479	1.63222582383449	2.34831308658744	4.90012691202609	1.13713492401849	2.36237095617289	0.986792583038226	2.10905849025019	4.5619706134819
ATP6V1D	44.5640978622502	33.6631315498606	43.7733446574749	39.9474375240661	41.3733206819512	51.8388439463889	47.18418659357	45.2444949611212	38.0901847841722	37.4520660229718	43.7963208332252	39.7609418308896	32.4959998881355	45.8074289659188	34.0681046970824	45.2632126557791	49.1118583960982	44.5515975804647	42.6246124969017	38.2687006656319	40.5423130963945	46.2907950770972	39.3053457733878	28.2071799233103	28.3308458842601	40.5036134792782	42.5692297429602	47.4870183465392	34.7060735025436	32.8813465213885	35.7150856712735	45.9181462362993	31.0210663726266	35.3230410080857	35.9178415531379	36.494848487133	31.5175905189324	29.2852684740362	43.5531072795374	41.3387712148845	37.4892850931066	36.0147500673891	33.2632629774116	32.7577287750977	36.8796114300925	31.0050591834528	35.6113088697736	33.0464583331445
ATP6V1E1	126.005230997076	125.065538311331	123.116126898059	116.947560053399	123.298396886515	134.865328585433	124.522905774474	124.076303402628	116.523742706379	111.971271729946	120.889227043723	113.602443965514	124.41140152434	122.139970045038	117.662586533435	116.014852756039	130.597517423512	131.112517229009	117.46636719083	120.614334316066	120.085857489293	132.18871295975	191.132907574285	179.335837450843	188.744112576311	212.004024693461	203.585212448974	184.51714730227	169.267928312219	167.925923144875	175.082665162291	168.046002080949	169.823090314186	160.465098234599	169.268506353358	201.91765920893	187.278061738512	195.824104606811	220.267667557333	210.171522643991	175.057953518384	185.104915223782	170.426543315026	170.812649302747	160.821863749678	162.185647516933	167.463816143844	186.08563454133
ATP6V1E2	5.98282522846028	11.3047709483051	12.8639693895895	13.3608538787185	12.5547661002771	9.12104206501242	11.0143252469603	7.74225728217738	10.1204108998252	8.22762010456771	9.87372348433057	6.27138692947236	11.4776320003385	10.2613390915371	12.2484617653297	12.3633093865445	10.0071700878007	11.0405668946597	9.19390963923924	7.40233118160913	10.1983747179894	9.5072374977441	10.8277665491626	13.2661237280781	9.87165729647506	9.70713059999203	8.83577300835264	8.45922193316488	6.26003024349173	6.31295227107197	6.01518550318495	6.68060380002205	6.22475624336508	6.18133860738717	7.03054707766325	12.339383502513	11.1072032211571	11.1607401987135	9.59323664851792	7.70346740797871	8.45730666423752	6.47037342445062	6.95017559457104	5.34965317074137	6.75159817596104	6.69446426588647	7.0570367649366	6.53027629232497
ATP6V1F	191.961875515761	166.989255857024	163.841370787754	145.686860797756	153.074183411815	160.497809240012	150.26845970109	147.675565676049	142.52421960107	141.001046696405	146.699138533836	189.362733302096	176.294059492675	156.070997512209	152.72776257295	157.597096109204	169.735019646107	143.558337795514	149.100085255982	154.439524648538	132.127329231151	141.923603106432	176.617837106729	183.716283308678	202.244647225235	199.000135041936	181.785331648759	163.437020073968	163.111579464808	160.421520720977	195.316129367752	162.381296240277	193.639234770795	170.541022646782	156.632899393068	181.119371783948	183.185604889152	210.327813674115	181.646712200893	178.480311388555	170.085874824437	179.73404823819	145.735339794528	196.948633130413	141.65935099152	198.856569136532	165.358535258875	167.106095435107
ATP6V1FNB	0.854936811867143	0.0555403172337883	0.308800421930071	0.210484477218503	0.360737068356939	0.111498811697956	0.32039388055353	0.255582605102639	0.381492054119187	0.349219864606267	0.228998606439847	0.579358524233666	0.516195429453499	0.152298594771317	0.163583134256041	0.263566878256154	0.135864351511574	0.242739589545041	0.330468142636713	0.261549275492426	0.143180769163535	0.259720241262399	0.731250742944993	0.189612838361576	0.139466082942383	0.107507217269423	0.114319574107635	0.0283227923414821	0.111904107077297	0.0811241485404595	0	0.231259598426224	0.133288140577266	0.159068405467908	0.175323885175605	0.662309997035804	0.238435177994823	0.289730893484427	0	0.0891472750643107	0.0814225912877907	0.187784516184902	0	0.0615931228528824	0.335748424536569	0.143242051638362	0.156847766302843	0
ATP6V1G1	101.82752869588	108.892173483175	101.91742990745	127.748946450746	114.173057085169	106.235350751256	107.15347248416	112.373203243716	99.1140166520533	98.8480568537627	97.9199796560552	103.034855543591	97.3948103057915	109.662941243034	118.835320193388	119.13607266	107.069344293577	110.493870939953	105.85866741083	84.7361386655768	100.597251384702	91.0248805582466	97.9152881068066	104.964638494205	86.5390659957384	88.5147334654725	79.480279621131	82.708242309061	76.0760917736821	85.4485307843892	72.2639375219332	88.8959206321433	87.5126761749181	86.3578928623139	80.8275887597779	96.7247598500072	96.1458104134668	77.0751171013996	99.3098108874082	75.0698001372767	76.5775949078868	81.771756424373	80.5571415559455	76.5957934257106	86.961952235631	94.6887508426169	86.561855909936	82.6609571796303
ATP6V1G2	1.52312957362632	0.93052708018452	2.8613095360448	2.50931741669426	0.843478095838016	2.29340177799628	1.68021473118154	1.158054926404	1.62804835563027	1.58325775695866	1.28782592553947	3.40020259299084	2.62190729117014	2.99119273148184	4.31629475402328	2.32652883787023	1.23324291633945	3.12322007157115	2.56990442591204	2.09851953929582	1.74768184832222	0.531912771199991	2.32174175740331	1.26968835166839	0.559806218613116	1.22797087523889	0.802532702618064	1.38750528314414	1.60746711491189	1.31592877094328	1.18554707913301	1.70449436064033	1.5854960892409	1.65454693056278	1.08718160836815	2.55130738020759	2.84881243957965	1.95762670027696	1.45379924426267	1.22953899540649	1.23934158599582	0.737442436723854	0.906693010526037	2.2845636344861	2.2296109205835	1.3615998511426	0.58191032701744	1.65509489033231
ATP6V1G2-DDX39B	209.730547701098	198.483471263125	208.871075607652	252.145970832773	224.331905444165	186.925935504096	192.614720669372	198.212722639542	160.246601795904	182.080971741257	203.898990803276	225.130190065069	203.079623054264	206.793593386014	261.317330135097	199.808717993841	187.111609302882	212.177445810257	204.389013289618	170.951344921717	202.300474660675	173.402335840116	276.1153569738	230.957179143098	214.05719216962	186.484402297829	164.186443108569	197.225135336275	160.266224116064	148.774965287095	126.46407178256	173.545248663053	161.957653061288	172.158923363782	155.71427564778	276.23866125446	218.072673630731	213.764748626911	171.170788408507	176.472146201197	183.804635244658	161.068857230714	163.405750187694	128.062614975259	162.864829548714	162.330759869849	163.742804106208	137.985327306001
ATP6V1G3	0	0	0	0	0	0	0	0	0	0	0	0.341398177951384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP6V1H	30.6708890193191	33.8254269657523	35.9904608838078	26.9579241885728	27.3923619102434	30.2518319476425	36.74576360264	34.1364390977472	35.5785744031029	33.1578042281403	35.0829059372033	33.3811005231886	30.3662894154234	37.4554933943628	27.3833756476001	30.8635184741943	41.2955708408995	41.3246772159595	32.2063457131046	32.0502922643658	32.2252194266703	29.8938514817687	32.8567374053039	26.485952742909	24.8455365930781	33.75217010512	39.1100043497538	35.2904197163738	33.0303565382478	37.3767362918637	33.5345595360786	25.9207876942048	31.3582568148019	29.1120267584268	31.0269832973217	32.9824363297112	23.2285847779371	31.6601780501521	36.5274995046975	32.4675622551238	34.5761695767615	33.6629354070204	31.343101658816	34.9395604426594	29.6295566231158	27.4957579431092	22.2295926721079	30.4539802023446
ATP7A	8.04094186878623	5.85872440123714	4.97007058259341	4.66115802255204	4.65141723332549	5.24781080755146	5.36152882718928	5.72133374603128	5.11081403243717	4.92140950969012	4.81464560903342	7.63782242124065	6.43452441520114	5.13790217483932	4.94981025534668	6.19348650973055	4.34368252275525	4.72494518282558	4.91321155820236	4.73152027707908	4.98079405278864	4.28298792842601	7.8601445287893	3.63523571889843	3.28996893302615	3.88850299730199	3.58029330920582	4.59754502960471	3.73359178254412	5.39516864512092	2.42294902344877	5.64555066995902	2.8573689121304	3.77152090440579	3.56574396108645	6.41742620385685	3.08900619183019	3.35873798314023	4.13249724000331	3.58614254709216	5.07494621716243	4.13267233303127	4.65125251611512	2.39215002815709	5.12190367231744	2.66890718176311	3.67270728534529	4.57788904896414
ATP7B	0.147208853713738	0	0.181727629908343	0.0253295912012106	0.0634244876919734	0.0314202394191661	0.0500947243629877	0	0.0254173766145231	0.0674035069669478	0.0621356490768967	0.104462767272173	0	0.110370769756485	0	0.109742061920609	0.0468632507655261	0.137367558131181	0.0423975420032377	0.107996485690122	0	0.0458876618003799	0.0584923446599902	0	0.0351802651328318	0.0686921914879805	0	0	0.054512671809283	0.0456007004820238	0.0422269848539839	0	0	0.0903064244265678	0	0.0511722037476693	0.0287210367232964	0.0851243021104295	0.378146605539924	0.081630006807973	0.056662902733765	0.0259744248044802	0.0224057993061286	0.0504187849587496	0.0601648258893927	0.0391095212759539	0	0.0470393963551036
ATP8A1	21.8078737225387	20.2528917262022	12.9688367621944	18.8170991535213	17.3434023847138	11.4153893511962	13.5816566909252	14.5310755251503	16.2763131398263	17.8337776780053	11.9147212377201	20.6904329308698	21.8920637373278	14.4309113320511	20.1971303812857	17.6816285214599	12.3191298002374	12.2640375643845	14.8158847067047	15.9252214921756	16.2739056519689	12.3501441186386	14.8962051526616	7.86533041979048	5.73588667546093	6.45826636366935	6.79217632315112	9.49443219974201	6.73193974254334	9.50156210409696	6.00388406776068	13.9483082805307	5.71020110938109	10.0269344687085	12.3618216008239	14.4261957713518	8.57754586348087	4.46564042170033	6.39410079760916	6.80759778540273	7.43848100693305	7.12764896552674	8.78316528407618	6.31179853711177	14.9586924727136	6.73804761397381	9.92140102467373	10.7688745068906
ATP8A2	0	0.0151216328321711	0.0420203775433929	0	0	0.0115184427399178	0	0.0105032791974936	0	0	0	0	0.017460883510812	0	0	0	0	0	0	0	0.0116253019189421	0	0.0132773564434091	0.0111464573692932	0	0	0	0	0.0124566248508641	0	0	0.0121865227466135	0	0	0.0110763011757306	0.0150415596030867	0	0	0	0	0	0	0	0	0.0143703418935223	0	0	0
ATP8B1	4.10190842678778	2.90728520177652	3.49232984881979	3.55460947694426	1.38311696736686	2.24628012473193	4.34178431834683	2.50099413358368	2.62210491955591	3.79858007003085	3.88375598561265	2.04860784709072	3.55859687257792	2.65957247899282	5.91474013889813	2.28476548067357	5.58553886694327	3.09520424886144	1.82565867243677	2.70329230580235	2.22731096910134	2.8199492079277	1.83862329675077	1.43076534872957	2.67053810622503	3.15196804612756	2.37583476472562	1.47802470818733	1.05400256867825	2.2727449564881	1.05890479778762	2.09176750660448	0.6182489464513	2.44823355636868	1.33470206818081	0.87011365784093	2.07715246542111	1.61605183160709	1.78343371339886	1.72848457103724	1.41419952011695	0.732559303629884	1.17062578124171	0.905810595956885	2.32604133662874	1.79413909222243	1.76009114307172	1.31070581695035
ATP8B2	9.66256888292972	7.32353354534086	8.21389648467921	3.07391667350741	4.27266776787085	2.77689234892226	2.0244492797489	5.85871393840441	4.98108145883982	12.4451509731558	8.80151401133342	1.70874582380129	2.48391215693234	4.64102549113624	3.56126819264419	5.02454440692267	2.84167839557285	3.2204723228071	12.4460134214137	1.6121652878859	4.47534282206949	11.3824805200963	1.41436393802965	3.27100035411485	5.89989724602785	0.595099014755665	3.12326601151542	6.84969123325682	0.942084938095242	8.91465010490596	4.39917814537865	4.74642853524961	1.33597875181527	7.33484810152544	7.35074591134538	2.40873984547281	3.785059242076	1.86695779386613	4.84076255168201	0.92537599622422	4.12878016050421	4.84361721836175	8.08630379743511	4.28468969398556	5.10833302947539	5.18666671692936	1.86644616610624	4.52056983623854
ATP8B3	1.52187510886766	0.545426000675419	0.181271821664249	0.362051036720789	0.250842815295827	0.579894913943175	0.482370330429119	0.78830520488688	0.256223867980148	0.475258492591521	0.708417870462075	0.35419026850473	0.49395973896948	0.209353914425134	0.905474090478919	0.495211637896072	0.555641567898607	0.0643946953785287	0.402268829799613	0.745640133664095	0.503636904367397	0.522907860514589	0.394977456209416	0.178980308720311	0.270741113904256	0.280024930134553	0.203310647638827	0.221721538337279	0.174873455909363	0.273530385494056	0.343346650238215	0.304710455320297	0.123643329054876	0.525521011560054	0.212048405786799	0.287216508958408	0.204237021274963	0.156341356587609	0.428837327358381	0.424938186227174	0.363061688421962	0.138663003873123	0.583395472868016	0.150688730674023	0.236284500514509	0.404786845152618	0.461160050791298	0.0870767996864574
ATP8B4	2.03973407921549	1.64339792918106	1.20438602617912	0.974549351630248	0.778306394285749	0.140325550814306	0.339652641809476	0.338520760605151	0.445627506792676	1.07251804381278	0.0461695582006737	1.0851854241675	2.71847013279046	1.12968481644956	0.933654601226367	1.39983625448101	0.555028217939606	0.227967393207688	0.904685150527401	0.775275231163902	0.684925046462668	0.0464312685932282	0.381845969155128	1.52193839574876	0.463121457001959	1.17724774037546	0.786027521206472	0.365108511840206	0.359934340256623	0.325804746565145	0.215113452025081	0.181941581807834	0.60455632272342	0.209499972295236	1.51067510553274	2.06317339257687	2.39386450879061	0.419930363707174	0.453788228785299	0.203648013542219	0.143011265726374	0.278101568645855	0.226318814147195	0.0413125435340938	0.418318060176684	0.450215286576092	0.95271439721017	0.752730681124284
ATP8B5P	0.0667467784087742	0	0.055919287157002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0494941722512839	0	0	0	0	0	0	0	0.0322747696524285	0.0449049080540081	0	0	0.039919622383252	0	0	0	0	0	0	0	0	0	0	0	0	0.0471882089311588	0	0	0	0
ATP9A	0.0425976510526579	0.0197670748408071	0	0	0	0.015055236188944	0	0	0.0131675704921385	0	0.0143157452342863	0.0724480312152604	0.0228255190331165	0	0.0209190969052035	0	0	0	0	0	0	0	0.0520850347981522	0.347175435673547	0.0747515426159149	0.0908274928328762	0.0624013123037698	0.0684374695856293	0.0651146315134766	0.0544527379722838	0.0378178051381828	0.368823244255158	0.124506020945278	0.0949728711533402	0.0868577490753587	0.0786753741295759	0.0696484154718798	0.115880949616706	0.0979523086706792	0.0606841004669793	0.159316896171608	0.115384371697577	0.0322433147116969	0.0451373132233499	0.15025738297398	0.101435698418067	0.0766956923830407	0.159476998284398
ATP9B	24.5144140207272	25.1481091226505	18.1365612847561	21.5926561280076	22.4474772543512	16.7617164947464	14.8646947810153	21.6087636711647	15.465391412157	15.4498939460303	16.0696793159428	31.0433355323297	27.5872547682075	21.8283701419338	22.5609140084397	22.3772751575192	13.7053548583178	15.8420304566468	15.8754664886887	15.8525802569342	18.5709256239067	14.9631193580904	29.0196273488135	19.2778685806586	12.045496784918	14.2787730677262	11.4466942480283	19.1432756002972	12.8151395589042	17.4210245231881	10.1497490468345	21.2959569512559	13.8642348183069	14.5734932429861	17.82829109878	28.2310425636606	17.6628379738344	14.226097120037	12.122797878312	12.5918761965766	18.5162082870177	11.7096263421197	14.8193814836515	9.56932363433011	20.8958457758633	14.5734933333972	16.7842489508692	19.6905017067596
ATPAF1	22.8141196330329	25.6279419564352	20.9471664538009	23.3736992267423	27.8063020457523	27.3768337735247	33.138940641475	23.9652818169326	29.071978423162	30.7439020861915	25.668110343304	27.2633258390524	29.1699255485939	19.592757868732	23.2010406109748	29.8329726140111	33.4468659371165	28.0541245807459	26.2400014313051	23.7491967701047	28.1296395691639	27.8077716091386	22.8359801993099	29.631332013215	28.1866284581631	34.1970469506063	33.9848210759888	35.2936363875598	29.0979911543489	30.7160624994229	27.361581526037	29.8255018170554	27.4901546590131	28.1569617029013	28.8571323306422	22.320553598024	28.1316134546085	30.0687035176306	32.4103735501223	31.0113023253245	35.8833530101421	30.3919448009796	28.8738128041495	25.3938736481837	30.2516235292868	27.6012190349771	28.1899201080532	29.0737622024783
ATPAF2	39.6052560380594	43.0599585317461	57.9888530388037	43.8052643465979	44.4340898389036	44.5801111079329	50.9884923588736	47.7636418203729	45.1897071338186	45.3348663735484	34.6345614178701	50.5728688172528	55.2340464388804	52.7998014956666	50.0052142791537	41.1477532379571	47.6505867963241	51.7018921885801	49.8354301280316	43.2736066816271	40.9946549280722	40.2446500784181	34.3499322274868	30.7988021322283	32.1257435551964	28.9316701271564	31.519832906936	34.7009767062968	36.3743571517667	33.0967896420076	29.1550074613485	32.5483415946727	33.2724897946094	25.363135387954	33.3433042929181	31.1156038614237	34.7081136900077	30.9894223846551	36.2747812337461	35.9530143808202	37.5536489878904	31.2132961487386	38.5841340235795	31.6447297263243	37.2536507926729	35.5517563080976	39.71378310858	31.0435660732021
ATPSCKMT	7.34336016563393	7.84297106312879	7.86795158384747	9.1655529227723	13.0589226384538	11.2926652639999	8.75984295752287	8.19624753017988	7.29854001461595	7.91706042535333	10.1135625448458	7.88911819302462	6.78975687906075	8.207142325842	9.35938069320006	11.6932088017108	8.01166994512597	7.62822826338298	7.18125581797997	8.71138923266659	10.9199857805512	8.6406915212885	4.73476856435276	9.12269049237332	5.40614373552087	8.32066448014369	6.51515663216891	5.64357886687055	5.11250438059258	4.51146548561052	3.89902208317904	7.1491172638419	5.02997867542099	6.230386003847	4.46108014557709	7.29634267022682	9.46672023242188	4.98386300450749	8.00510823147395	6.95573115029259	6.14631080603935	6.0871090485012	5.72265939515957	3.79245521118803	5.3106325075084	5.29709289531503	6.7325858164523	6.34427154369348
ATR	19.8081776385705	17.9831670252965	14.2695455673175	14.0051596278248	15.2700445398936	12.6602269915994	11.6442795962012	14.4642980853482	11.4443812287058	15.5638769470459	14.3230892228534	17.7846912088163	16.1282280572282	15.6795888494963	15.2246928594562	15.6337346865812	13.5350269735986	10.528415088118	14.5085667018158	13.1074071455745	16.7743290406902	13.0154519424376	15.1535543049634	12.01705175052	9.16963097811636	8.63551037738403	8.94946534452514	9.46857911434589	8.12123399784783	10.0305782726114	5.0031047182117	10.499699485941	8.38710510470408	8.86153976331516	8.34060129414535	13.363264436716	12.3174441751138	10.1142308007625	9.92608176813835	8.06900321809679	11.3176261063261	8.95015213391961	8.14815788800771	5.68946743269142	9.62786919498384	8.04585175035863	8.59610894069114	7.29534407461844
ATRAID	77.8142378309929	97.1128141628084	68.5384618656341	79.3824323240988	75.2134743588548	77.9059873877633	69.5133076878367	62.3040594542315	75.1380756016787	78.4510169820583	75.4670316066071	84.8913991392226	102.134788690841	82.5610825360689	82.2453526053378	80.3657914355538	78.3865474011025	55.2654655614826	63.9102008452382	70.5819068924498	74.717527204736	79.2321764872441	83.1504295912379	84.075477958417	82.6072813903616	73.6559232890944	65.6149700283906	54.4331630521537	46.2383710228852	56.8589416186597	64.0695787794041	62.8727333533647	70.1765455847158	73.1516797630842	68.7799432860744	94.6654630631532	95.9080781992243	84.9107658031868	87.2508093851373	69.2512794823433	63.5807267932049	50.2618118906442	55.2505750375568	64.4497344550816	66.7303403178824	76.4594522963855	70.0092012137435	70.2915002931968
ATRIP	11.0316937380469	9.61313016985805	10.8680006572903	10.0288202023228	11.3652561122175	9.19267383088724	9.02217853195793	10.9040657297931	6.98548760390321	7.45386579358837	10.9695806478277	8.02295622516273	8.71740728664083	8.26893117571492	8.8661342768696	13.2850184795638	9.75697803788912	7.08882096671595	11.0616481353738	7.7055668404144	6.98486050817507	8.71909883115373	11.7704498177979	7.78817260809303	7.74070685220827	9.66093277542112	8.7026331272844	10.0574885842702	8.06345768376804	7.2348890450337	5.97128546422506	8.27094336184282	6.92528596349745	10.0988852087558	6.23496440278033	8.23296303341972	9.09427914934648	6.99117187795768	8.2486409833817	8.22179784050018	9.45838179354788	8.58337255713805	7.73812187836761	5.68976519834108	7.27147844105919	6.20018748477451	8.54055648672003	6.01835206004318
