"","D1_p1_rep1_B","D4_p1_rep1_B","D8_p1_rep1_B","D11_p1_rep1_B","D14_p1_rep1_B","D1_p1_rep2_B","D4_p1_rep2_B","D8_p1_rep2_B","D11_p1_rep2_B","D14_p1_rep2_B","D1_p2_rep1_B","D4_p2_rep1_B","D8_p2_rep1_B","D11_p2_rep1_B","D14_p2_rep1_B","D1_p2_rep2_B","D4_p2_rep2_B","D8_p2_rep2_B","D11_p2_rep2_B","D14_p2_rep2_B","D1_p3_rep1_B","D4_p3_rep1_B","D8_p3_rep1_B","D11_p3_rep1_B","D14_p3_rep1_B","D1_p3_rep2_B","D4_p3_rep2_B","D8_p3_rep2_B","D11_p3_rep2_B","D14_p3_rep2_B"
"NEUROD1",7.19276004047847,6.62903340582709,6.7066923156859,6.79997993949122,6.29881026246258,7.14820767019007,6.67920003708385,6.44058104594328,6.77999921687236,5.96178862713754,5.88663419893192,6.1219779302462,5.32659204647955,4.60775795270868,5.33403333153882,5.78353107744046,5.70211522895747,5.73442188974415,5.29079933548905,4.38928548753431,6.16554426200985,6.86691267816571,7.14261896634635,6.98757971198948,6.56295996976106,6.56548836986068,6.56826682929639,7.15332758083806,7.25729837848954,6.35491096189291
"NFAT5",1.157627364093,0.845079950024876,0.934623947544378,1.14578085517776,0.930619871765224,1.11738849053537,0.842334816426531,0.978228049821208,1.10160156485007,1.11194325420163,-0.329853111902914,-0.433481438222648,-0.425029291736855,-0.710324898404135,-0.885901695730748,-0.404657941391857,-0.597186979119803,-0.759167277268721,-0.718380513644514,-0.486665984390001,0.695639738357559,0.40207010345428,0.562724644744864,0.587585801184675,0.524221209937632,0.740622910339112,0.368101382696816,0.637275272371797,0.604352935596916,0.457913646248744
"NFATC1",11.4427658886117,11.8641752433152,11.3986646564219,10.8154321111782,10.8804107510371,11.3868202536237,11.8001601851784,11.1376855486028,10.896140280342,10.9457883450612,10.1972554576501,10.3491287508308,10.6237692587815,10.9213432891788,10.7343000104481,10.0662718949054,10.4733852783533,11.0932463880445,10.902947811883,9.54577161339986,10.7969837002711,10.8120477768131,11.2016106134216,10.9397669568832,10.7847549188378,10.8759739936398,11.079494247538,11.0828493588009,11.459579747559,10.9342765593306
"NFATC2",-1.09429308538606,-0.780523722536587,-0.813705037409492,-1.04237251115737,-1.05962798948393,-1.09311267081466,-0.718610658514701,-0.765401063199362,-1.00639331871595,-1.07225561157012,-1.1343014085202,-0.981695333660013,-0.727257173360847,-1.42195588357734,-1.51021243251628,-1.11406402351573,-0.972297315077477,-0.880708872111432,-1.19397123421949,-1.76977852092623,-1.11393411571824,-1.07110837498358,-0.962326661895113,-0.994170735886966,-1.10846827781937,-1.12206936766181,-1.04244644869348,-0.978414335054382,-1.04686485598531,-1.15049949549679
"NFATC3",0.731012616008034,0.939764874533798,1.30341909659272,1.35680288788949,1.2917174904005,0.749865950076762,0.921128365724156,1.45836919441397,1.36712453452391,1.3350932454719,1.15739172728031,0.838930660001123,1.26548292923717,1.02640564647395,1.07895404621074,1.13107577169287,0.854135543658935,1.17790874599728,0.920084735213691,1.48912362467175,0.862887398768005,1.31710567373955,1.30997706271825,1.42534385708136,1.25140760115092,0.869085015073364,1.26056353600047,1.40970794264229,1.22336921501712,1.27398285727171
"NFE2",7.36385697803441,6.80693853732209,6.50356307406799,6.59544215600974,5.91974290049017,7.42699070505897,6.86946321628655,6.63923057052489,6.8254217377472,5.80256513896093,6.28844223053302,6.38803739144914,5.85463073049346,6.02827280525982,5.48867732330297,6.20074285325772,6.73709362516566,6.5579479482312,6.33793288551809,3.51456107057988,5.85025611522932,6.25281721464468,6.82289800391206,6.25063347091152,6.16022292091484,6.040418130461,6.29246755899324,6.55400823385725,6.94342470808293,6.09125232530776
"NFE2L1",2.44784641416271,2.42759796272388,2.16820723634427,2.09892961299223,2.14531515262499,2.32586617744624,2.3864215162395,2.05325500606604,2.22197684790372,2.13694849958111,2.10703265999338,2.25394076268832,2.45021484387047,3.06026633307016,2.92494764493808,2.25780423764832,2.62931861130133,2.41002486129186,2.87299328934451,1.83807443579448,1.57196418132974,1.32035437504181,1.84028408500815,-1.75460999784369,1.80951561563154,1.61039939026363,1.79059855070902,1.82919907239303,1.83571589738119,1.84223315336311
"NFE2L2",5.85848883345853,5.8984598162064,5.93833778227681,6.22311480156181,5.75157751481152,5.7518693755506,5.80771921843839,6.26845298163706,6.35477395283449,5.56830356596858,5.29426965419831,5.32898774624424,4.9746909990994,4.65286158246556,4.65632748848251,5.11168988561452,5.45336805849595,5.25186959310227,4.93606371314371,3.75178393963509,5.57691637653968,6.34926754125952,6.8785425973782,6.67125210983965,6.26312399396219,5.98279720147821,6.33620754645646,6.71458658798998,6.66974717580561,6.04843333158849
"NFIA",1.632125430065,2.2504249408369,2.41131967054704,2.47745838899437,2.35067181896446,1.78330036042891,2.30540990162163,2.434760134713,2.61173222531926,2.20662018071174,2.35966859452517,1.61813359912307,2.61032135372969,2.23200763627365,2.01281476261256,2.31932675038674,1.70857686194307,2.41354369019485,2.53504380920837,1.84886374698944,1.42181154615319,1.83517051760715,1.61560689325905,1.44029132092973,1.50784966648478,1.59631975478414,1.65782882404213,1.59585379178168,1.57757682006901,1.57284739608576
"NFIC",7.50971122395944,7.21355753207524,6.71049915578789,6.58673971247362,6.34798377754454,7.45265407256563,7.10310528684626,6.89622821125101,6.82171158393611,6.44163068873505,6.26042528284138,6.34722952724599,5.70957752179735,5.76133854461526,5.87017243788449,6.02509649058274,6.35385253979935,6.0992170957331,6.07348790279374,3.98625568699556,5.1352987469587,5.68227196413504,5.93950588566823,5.54243585210594,5.2954340387761,5.27481688594599,5.67436261424881,5.72399935960891,5.7535451924559,5.17438464126269
"NFKB1",8.4181926443331,8.79127469277421,8.8685543528194,9.12815115149099,8.4734451785579,8.47320021589364,9.00958091950415,8.89074885715391,9.25176149274125,8.4194362983989,7.55805644638723,7.38545399750171,7.45347509288845,6.24823837766271,6.29840849336938,7.38903704302007,7.08264237749529,7.88648689133384,7.43464839374301,4.96923983987363,7.75426376324574,8.49142807027258,9.09145075371194,9.02461108961297,8.3124260582258,7.89764982790032,8.33033645471726,9.13751486028447,9.31873326291345,8.54902086904512
"NFKB2",7.56547025581448,7.11363967733915,6.61648685180937,6.82449056430188,6.70950342064853,7.54803168728266,7.08345224726974,6.39632518971602,6.94203242533545,6.57244920999401,6.58077886687529,6.56983909814817,6.05881084903145,5.29844367460515,5.14611854575733,6.45469905862674,6.802306858644,6.76040109602786,6.07267798096688,3.51329401688565,6.52232067249554,6.20902469849149,6.75483427059071,6.63963104008352,6.42015196203235,6.49064764411589,6.43357742591393,6.7534151399964,7.11948389364508,6.53522919774673
"NFYA",3.1927821008082,3.47629542704531,3.39976030184119,3.17786237135374,3.06494244651224,3.12774920922756,3.3507130445065,3.47770667995732,3.28014017647244,2.8736418839488,3.08230504388278,3.3531904288129,3.05050080082626,2.89934436482235,2.66645718123263,3.1003508623704,2.88880312615148,3.05017698056593,3.08250244004857,2.56281826564493,3.24065090025295,3.29980766294329,3.51260706131145,3.57768373123975,3.4540394539658,3.3720059663971,3.26366606236301,3.51268924264257,3.56078228443518,3.41418180979139
"NFYB",3.7360428221797,3.94434851556135,3.94145789473963,3.69760131594163,3.57447057607589,3.82041992925189,3.8345219660701,3.7278837669402,3.82045029165591,3.39775157587329,3.78720701204997,3.76075312238745,3.74553221189477,3.44444792425342,3.3650513211143,3.71107764223377,3.53555430130131,3.91665041266189,3.7876797754909,3.03648690337632,3.84757984142032,3.85591233807777,3.99850667516128,4.276981949646,4.22822375946753,4.07279087471714,3.83695900128885,4.20319321424324,4.50407409163737,4.06289156573981
"NFYC",1.23233836668505,1.88656455696621,2.10231456075478,2.06067396279193,1.58133323758359,1.4161041761792,1.80378207190867,2.04787618180193,1.97891633638294,1.70912166645467,1.54013881157766,1.18335248391687,1.50642789670173,0.90387556417636,0.867395150386862,1.44476195389826,1.25215490177755,1.52836618655178,1.16852464781567,0.939978131207908,1.36499109440082,1.70994828657024,1.67125197685717,1.62602829626565,1.37567157082282,1.24350407363529,1.68079225187422,1.55411797702653,1.41247950706585,1.49641698075195
"NKX2-1",-0.750388868777461,-0.8435835773693,-0.85206381373279,-0.702795737315982,-0.649268557239278,-0.705038280076494,-0.903115286420494,-0.734207826443765,-0.659481603629337,-0.708875356112732,0.823785193745464,-0.984984780521545,-1.02890165461125,-1.27842152261147,-1.11430516144209,-0.803813349888383,-1.05155353224325,-1.14181185216611,-1.14950045278293,-1.04962479592396,-0.699969993752582,-0.788981647352928,-0.757538736645125,-0.722649909564388,-0.681340018382785,-0.662234454518867,-0.776981128867598,-0.718397507591788,-0.758229515230183,-0.825931693593597
"NKX2-5",1.40003935680139,1.25188638109194,1.04972812622081,1.04854207013579,0.895650147862571,1.35382376027751,1.24217533248884,0.908126574952786,1.05082560946901,0.933964366710521,0.971536489591103,1.07296069515908,1.01052197614951,1.02994319243814,1.33969399062719,0.439048275183132,1.17886552293232,1.06074453934062,1.13651205084183,1.12143422241261,1.88134574783058,1.52622416953031,1.38717421037041,1.34450576670891,1.34356244783605,1.43572657785211,1.49076580695179,1.29909580737033,1.32885649642744,1.35063676639963
"NKX3-1",0.139739849975067,0.324211660045887,0.375890947363898,0.249780728259875,0.196565707147409,0.163140537016604,0.319186463781092,0.241115837850188,0.248262661006032,0.184162049568124,0.041494119496709,0.10222943855316,0.226526965192565,0.17475435318456,0.153888165951102,0.0364554160954238,0.140692233011032,0.240516124206402,0.187209217267648,0.168132009626869,0.196855955363059,0.229972911567668,0.264269467185169,0.238167341776357,0.271251893793714,0.216159549010688,0.245238251978498,0.207427350930324,0.27892374619846,0.253887296203014
"NME2",-3.38337889769642,-3.19107980105576,-2.84035936287477,-2.8092219004071,-3.00576363570216,-3.35981519910223,-3.33332084331828,-2.6833265731585,-2.69474061847407,-3.04927189805451,-2.3175316419098,-2.95126803693098,-2.52674869433419,-2.99262114087641,-3.28197941646542,-2.32695521875277,-2.73500060397946,-2.97720195014197,-3.46136998100041,-2.35801426984621,-1.73422487085522,-1.76639409764102,-1.99994196316901,-1.74893800351947,-2.16046857642107,-1.86717150847263,-1.93930280507533,-1.70793899342895,-2.08417223767004,-1.87506102066977
"NPAS2",0.542666374458489,0.532994241754525,0.503374263137905,0.763715456162411,0.750685038209803,0.543137750781581,0.501873749361223,0.571051045619917,0.719973317929191,0.805511050884098,-0.193665896171749,-0.385203032319552,-0.034469099057788,0.161048718226902,-0.0826806045289925,-0.300932620431538,-0.0196992020144291,-0.0638851372191375,0.069692609213505,0.193546653156587,0.3015014173202,0.255950473035153,0.427623073819281,0.578819248078453,0.472976785463041,0.376184908226988,0.205471044601907,0.465563126644598,0.522157514119105,0.565545226879261
"NR0B1",1.72664851408788,1.56686070228333,1.92559331331918,2.01846429330806,1.88975311893939,2.39537706208366,1.69344131017851,1.45378062175813,2.04792948067868,2.28453730624444,1.73599230713481,2.51162036124647,1.96872764777322,1.89126967052849,2.19128156208619,2.06126485473436,2.04204358573893,2.06846386793724,2.11137342123711,1.95744338730135,2.46407103190894,2.3962322631655,2.01498952818988,1.64398975058092,1.98028556940893,2.36045725260416,1.83541973718874,2.35224714199993,2.20002555833532,1.60870272744986
"NR1H2",6.1622927958789,6.18873119880341,6.14852946157764,5.98388256092844,5.700870155105,6.13142454452467,6.42867553310877,5.78391305617709,6.13162245312324,5.52988825701901,5.00425501770269,5.0428948513824,4.80338167330899,4.63721621162871,4.61260353353774,4.78221929878123,5.12676669030852,5.22896339825832,5.06521602089403,3.27148700081667,4.99605434158456,5.20983053362688,6.01111756354588,5.684335611557,5.40571129481715,4.96006747407229,5.36771181799483,5.70553410585128,5.81365143463156,5.45852298800248
"NR1H3",-1.73832944560847,1.85148002414666,1.83325060479595,1.72202225630941,1.35187781484315,1.73044459276115,1.94912831801034,1.78716000613882,1.83815546042352,1.31118049037121,-1.78351015605701,-1.75226442936291,1.80791306031742,-1.68912535772369,-1.70021837528506,1.74206321283458,-1.86499137618205,1.63464941968129,-1.83665658404575,-1.74377034223568,-1.00948422442303,1.5534063009151,2.02369528337971,1.65125792317999,-1.39174794342971,-1.4380012727223,1.84986830540875,1.83427909437188,1.38549036392144,1.42024070826643
"NR1H4",0.465330205587759,-0.436530804949913,-0.550893178192446,-0.468569022731443,-0.45247493910313,-0.366510049813384,-0.390047251907116,-0.617458076391408,-0.574413694748465,-0.451951411650575,-0.600064285952967,-0.575371824929961,-0.509719080715493,-0.42612074946996,-0.405383623688368,-0.604674968182818,0.570580499855721,0.662738673709726,-0.346420691133951,-0.340000810331968,-0.585567385307005,-0.427236056172096,-0.732493951553901,-0.68573979353104,-0.643071425515237,-0.789278263675599,-0.524989941856821,-0.590992049047482,-0.687151232856907,-0.700457187266469
"NR1I2",0.894844520261445,1.42814801669264,1.35707178446325,1.58707782697915,1.44638708679934,1.0106103153097,1.31094212875116,1.62172389036462,1.78287503570949,1.38330030318614,1.43360434862233,0.975640945014457,0.629880454247461,0.815333190608232,0.563723393367568,1.30878399433412,1.26652691751228,0.917143627929418,0.780922269210921,0.572758882459653,1.1885308222223,1.15040886787984,0.990485838512624,1.26375516643687,0.965330342483478,1.34795843928512,1.26553604322415,1.10288948381711,1.51536600557034,0.88827036478611
"NR2C2",1.97819000461329,2.05050414604816,2.05536048308345,2.07117298022311,2.12625592820466,2.00246840308384,2.07876980401102,2.09439754586781,2.08547741663399,2.10606015103418,1.95546948640923,2.04220217744582,1.96006706234737,2.07320003017588,2.02932863967917,1.94445909030376,1.97922066225128,1.97933449072607,2.01407016950523,2.162748967456,2.05450422182154,2.02181005546862,1.94153681951286,1.96208826126437,1.96242386492522,2.06998043043702,2.02557469222649,1.98960337796942,1.92716292165985,1.98055627274116
"NR2F1",5.22643971720323,4.0847567511627,4.28021221738137,4.2901048840794,4.1301559430409,5.08661665549704,4.12620888446856,3.98027304604362,4.15255542768909,3.7496334836889,3.75103338933908,4.12048355743382,2.9692629126683,3.03100636147673,3.78618390666914,3.78669452234606,3.71462759022621,3.35570134866522,3.3002348425353,2.84912447763744,3.7909644216582,4.50464227405437,4.55896066177394,4.33192749644553,3.80010735956009,4.1346707124188,3.96213217089454,4.5046072119497,4.52330395786239,3.57306627439643
"NR2F2",5.83013293718078,5.3801962721191,5.0417488104797,5.15127355148435,4.79591066433509,5.89008079251209,5.40432548463688,5.07423792714545,5.33317008051858,4.56467839102992,4.85124848411756,4.79264382238907,4.23138490138583,4.1388697092835,4.13058550215402,4.67948548342216,4.92362471593597,4.68887131848218,4.58765070013747,2.46326198565281,4.60193976635584,4.78758798770746,5.38253316291806,4.97854902086174,4.80824231184653,4.76080419961595,4.71142853905938,4.94110898593798,5.39526518128692,4.7665272448793
"NR2F6",4.46532052057465,4.04132439545829,3.65721331774721,3.98658269715398,3.92896333864836,4.37407656499691,4.10374024787733,3.77794764625068,4.03075643259121,3.86318256588635,3.90940394790095,3.81754726501235,3.51875110387348,3.5364909353811,3.98545331751257,3.92462146402783,4.13394731903728,3.5232206309302,3.55242288777892,2.39649728480254,4.26032904998054,4.62134190095822,5.11405056620583,4.62054316423365,4.33126999779415,4.24304035057722,4.70885131556818,4.62277901077035,5.17346976813046,4.3914016562263
"NR3C1",5.14774647560254,4.76467567255155,4.4807028215373,4.67442572244674,4.17124680935595,4.91799155473451,4.77773497520389,4.91954340094676,4.92524556752747,4.10767394504532,4.19207774458,4.39128041758305,3.9079881325361,3.84340396798083,4.0022997761467,4.00910722436236,4.27818029308604,4.30372239757075,4.0601093877675,-2.59106006179705,3.16292615093216,3.72255520754264,4.04295964655329,3.50564549437136,3.30687110945361,3.62165236533833,3.48949906039916,3.74214360917108,4.04258232301066,3.254497700887
"NR3C2",0.589002705883074,0.709723257834991,0.866470075033322,0.847382243896198,0.896478406887689,0.574974687950498,0.582179387718456,0.712662771163959,0.716932006753966,0.687271077796299,0.507123531258215,0.484350300320423,0.430566750319044,0.33220485368418,0.370842044247137,0.764455514470472,0.590182911858869,0.459683469056393,0.433895949513584,0.283445737080106,-1.33320410404917,-1.34224914117674,-1.71232405479967,-1.43156508038823,-1.6380793753702,-1.20067075968014,-1.57196978425847,-1.43419460460949,-1.74030300982608,-1.73610403727165
"NR4A1",6.2305780823562,5.50644779374681,4.97839205512943,5.48003921068759,5.36240349629479,6.18731714459964,5.596958557515,5.48717591754821,5.55218432104973,5.09778809384446,5.52600182505617,5.54769529825173,5.12152743263117,4.75948508572096,4.92821549631545,5.71683151402731,5.91104191518724,5.82113192723901,5.19977901119646,2.72109782638851,5.23447427333009,5.3906952645522,5.71721861424809,5.5225069921762,5.47526772996077,5.40797402148856,5.42827054688301,5.52760002980346,6.28854479389921,5.5762193267623
"NR5A1",-2.74052783840313,-3.05287624880773,-3.10742588576442,-3.3086214375165,-3.32611022747595,-3.44419008540477,-3.36058379026626,-2.99330970776257,-3.37669938109228,-3.38476057554385,-3.04081616464219,-3.39818085446742,-3.19509099899682,-2.90331024798887,-3.03526334855845,-3.23852994809552,-2.60456500638432,-3.22062454608258,-3.17732886068177,-3.09800588420106,-3.3280077868518,-3.11604950547382,-2.92683203555104,-2.82734378996222,-2.8124275876343,-3.30765488323264,-2.74527718242717,-3.43886151776984,-3.23655602937956,-2.85779056764063
"NR5A2",-3.32162648262252,-3.43871375819643,-3.38603746213691,-3.15311667712364,-3.09669839549757,-3.41251361868636,-3.09993876534131,-3.3456159246524,-2.95592820356661,-3.09951473244369,-2.64492656341169,-2.65655345308228,-2.6858593090935,-2.46368884410802,-2.96546196040965,-2.3571876142389,-3.13517290782864,-3.04064361482214,-3.04392198865895,-2.04445090876809,-2.60644740299781,-2.58774177074381,-2.94918180498424,-2.67062651860677,-2.64810131249668,-2.56747023990588,-2.74311003921601,-2.6839799963259,-2.80812084310024,-2.66115122615014
"NRF1",5.034868328459,4.60276005265825,4.58944194802462,4.50759560953285,4.22387343027208,4.91665780113725,4.38418619564821,4.39064558945142,4.47893542018573,3.87755630744818,4.81564879537079,4.69494094021275,4.35264599331536,4.52460069279049,4.59553052496809,4.74780943763668,4.41721971584639,4.69096126393195,4.59272291733346,5.0097136581319,3.82439236700443,4.60699078574865,4.78129072886254,4.74587520953772,4.3557673662518,4.08956842312876,4.49769721133867,4.61932905880544,4.68406914012059,4.41668918060714
"ONECUT1",3.8108281592528,-3.51228998912354,-3.02326418334729,-2.85072493828699,-2.98167941284327,3.52425338378089,-3.44505167291198,-2.78412014166372,-2.91818727173702,-3.10145290840067,2.65373663903115,2.5376630769544,2.55674425909184,3.01411194590584,-2.71980139412789,2.59526152694744,3.00229754757871,2.9330590006058,3.00757352499094,-1.20423384625458,-2.01057992103516,-1.72032663675514,-1.9490581668316,-1.74244001198052,-2.00256218953058,-2.07256325538169,-1.84893706185533,-1.76919651099478,-2.38353129187538,-2.05860336028134
"OTX2",-3.16115611571009,-3.02465470463781,-2.75085430292597,-2.92509161614645,-3.02491569508528,-2.80103638600864,-3.23836397388039,-2.54004673921433,-3.16385588122996,-3.03884211797838,-2.4787881226032,-2.37765848197965,-2.38485879198766,-2.50021529856071,-2.93873098002214,-2.51275744486011,-2.5566071293717,-2.56807171241962,-2.70690547453017,-1.96046443850979,-2.3216091520681,-2.13253401840159,-2.44444054181834,-2.1514891412726,-2.34706063494219,-2.23847186264885,-2.33520216058233,-2.13783133147142,-2.46616159706537,-2.34642267989757
"PAX2",-0.777260321611707,-0.930320633053707,-0.950285397645619,-1.10056379197673,-0.823868276317905,-0.90586849424566,-0.839266200255953,-0.986355615840117,-1.28789532368713,-0.851848254185212,-1.05232821268011,-1.00071402005998,-1.2455864704544,1.06343217021039,1.02450965115341,-0.876123012356175,-0.929535852203165,-1.16592615747512,-1.08056472190637,-1.09068203606936,1.49711290238409,1.638404256089,1.72189554957514,1.71544118231367,1.63527052792072,1.48285231027886,1.67549237226121,1.58934945054505,1.67289582067923,1.79866475353896
"PAX3",1.86498314879485,2.2054031054084,1.84371093158319,2.30898504104959,2.33671270472119,1.7268779584291,2.03406802136329,2.09736433826035,2.13293125814602,2.38097339160376,2.47740294691709,2.50413498124356,2.46090706840934,2.30249138199934,2.4470061458959,2.55436768971819,2.32205785586855,2.62004276730168,2.40681657621253,2.52247824858507,1.9705827293163,2.12405271172758,2.08599211056425,2.11774805247682,2.18929510360045,1.87949203717989,2.00627663266969,2.06514440999202,2.10909963504171,2.18554687532243
"PAX5",13.0183923897155,12.0018819626784,11.7283629297604,12.1340156815911,11.7362890930309,12.9310187304542,11.9992278564927,11.5269413125117,12.235763188753,11.2035202271754,12.1881292603669,11.9382718876975,11.1478929274873,10.4397842322718,10.8740601122945,12.0270016183993,11.5944466189313,11.911139352766,11.3861012574282,8.99374592568824,11.447313003071,11.5561570271972,12.2618268259672,11.9659529815801,11.693116060849,11.594191362384,11.3885742517082,12.1061506460664,12.3119795256611,11.3706173794978
"PAX6",7.19365757922954,7.61382423604691,7.46222490035017,6.9416331963715,6.83858812260652,7.17770005943695,7.57199763224033,7.07503658508685,7.19469331419477,6.88668633753162,6.6598648535018,7.0582156168826,7.1919552975333,6.61951548459931,7.09516048002966,6.71125424634969,7.04623274930557,7.52602802869647,7.10673983276152,6.44756981287807,6.86848546718417,7.22805077624458,7.634777511632,7.09196878240275,6.9797697700357,7.01229503222691,7.40657117294166,7.3139999709384,7.10510875156762,6.97853398604297
"PAX8",-3.11186991189559,-3.31249768911101,-2.50158870538231,-2.79866636414404,-2.70508610285524,-2.94957246912298,-3.08066982394068,-2.91658324086987,-2.80808014576994,-2.84135760609658,-2.38208592678505,-2.54495084271175,-2.5422789947516,-3.06295182905365,-3.24117606834924,-2.20395819667788,-2.35023915384762,-2.47377464152798,-3.1206974480032,-2.98633092848478,-1.92334750828847,-1.83270294840078,-2.42262612399798,-2.20962452224911,-2.0544871250777,-2.22475786736183,-2.19534283544091,-1.86870744013683,-2.40395264908573,-2.00876257424081
"PBX2",6.04169443605168,5.87402785331909,5.50721296667463,5.70267345427178,5.25880123421926,6.16153509979273,5.82734785111665,5.78824973660364,5.9375960711241,5.14149403165395,5.52621048565335,5.44121761516181,4.83741177186642,4.93021902978869,4.72434643288003,5.32683046496681,5.67855711509497,5.39597488910322,5.33306015599255,3.12685145968381,5.03052865327822,5.31430168675193,5.78610382906066,5.52118408955515,5.23766893782196,5.16891262538867,5.30492769331892,5.57584512335561,5.98015691109254,5.37999563348498
"PBX3",8.45432065117917,7.64753218349519,7.21742383912001,7.3276761938468,7.07346632809434,8.27460802288528,7.6501513546847,7.34587517074887,7.63113891492671,7.21863274247293,7.46872804105732,7.24219143035352,6.74347074050495,6.26421953046747,6.27008739543978,7.25742956151081,7.32099129489821,7.11583399743443,6.59370195284299,4.25153387473599,6.56715555987009,6.53731639154883,7.03556038157173,6.86053875875592,6.78242495315459,6.83044541150133,6.56396687150558,7.03524706870351,7.32841851010379,6.76283983888118
"PCGF2",-5.66537900034542,-5.5027213189817,-5.28826124926565,-5.29852575417487,-5.56216630428788,-5.83998961309353,-5.50796732572161,-4.80864521462912,-5.38470487415901,-5.59614792949306,-4.71549969633778,-4.88002128941342,-5.18352810051125,-4.78959716574816,-5.29422326387663,-4.87259559950605,-5.24111240421092,-5.14673805735902,-4.84834813076888,-4.66399684536093,-4.80876757017968,-4.84262599905253,-5.44366795774187,-4.86161553098453,-5.14575366420832,-4.81905886698166,-4.73410203734454,-5.03854154786361,-5.04132616004714,-5.27578263679768
"PDX1",3.40704931054154,2.82567820172316,-2.09879620098798,2.02166016515654,-1.85427026690666,3.31072184001059,2.72013847794442,2.09277915120862,2.27891948059326,1.86185629353152,2.32006147811657,2.23047694492844,1.80384987910234,2.12631508317071,-2.53579128595037,2.21562772224554,2.49495017729948,2.33918776182716,2.55788507449735,-0.825020464951032,1.40401098548444,1.65197734251248,1.50828167839109,1.13685961341477,-1.01052311920951,1.4709608254731,1.778238968086,1.42421443747739,1.71835917169704,1.1854950579122
"PGR",5.85130526996751,4.97654753966081,4.59325325612319,5.16136273368059,4.9429561364351,5.6337601083221,4.86552584138588,4.8761512129842,5.27699320629174,4.82744613506534,5.16714482194174,5.14430293691466,4.38897990271621,4.39318818205266,4.58264478310246,5.03306305419624,5.03472456859648,4.8073751173936,4.81999839823397,2.6050089416693,4.1325511350368,4.40973932741234,4.99341446990287,4.674840782136,4.63059328271321,4.35679397967975,4.34548253145213,4.86783305433491,5.14154220596974,4.55833182138292
"PIN1",-0.980256519172134,-1.17814593866953,-1.00364300495159,-0.753421860169645,-1.10776526292768,-0.91375016550567,-0.875227535432486,-0.609908785666811,-0.639397212052743,-0.847066702069385,-1.20934793548715,-0.852974495103275,-0.935272145191561,-0.803588403452296,-1.06091988814879,-1.43087796315317,-1.07831049140656,-0.918920122658776,-0.846432120337309,-1.02410874666788,-1.1171034455268,-0.141449585156691,-0.137870540156411,-0.422481147417899,-0.881253304810088,-0.987928543339574,-0.141243750945539,-0.139265452001348,-0.449693171690159,-0.866797017172259
"PITX1",-0.579182135092236,-0.505249201910547,-0.466609642454169,-1.02357659988842,-0.919073065713531,-0.929436209351553,-0.795188621950849,-0.898444949472304,-0.84383626962787,-1.09322917162724,-1.37082881841636,-1.28832591930635,-1.45169863989615,-0.944926121555278,-0.843595328127728,-1.08161896662682,-1.03983015820141,-1.11254554064122,-0.957219082889939,-1.06410626388454,-0.465996167446325,-0.657145766164901,-0.706069665251604,-0.92169145480533,-0.773667792579724,-0.484315185256885,-0.510796620621631,-0.951252239458518,-0.877293924357381,-0.69073135544831
"PITX2",0.652499365080456,0.845298349543336,0.531074147767675,0.802244804125855,1.00922100343066,-0.973428629166589,0.770378809701784,0.738976455202041,0.819733186408462,0.803493319209571,0.625685125701604,0.121521076690486,0.418614535060955,0.0966330734994052,0.0357887538585603,0.50589566530617,0.312322936172571,0.217454652327358,0.0439001947115667,0.272551218784887,0.422278339228948,1.15807262405922,1.17660023187655,1.01849383737915,-0.876097235243867,0.517159146683987,1.03887516247359,1.28614119124354,1.11683233158779,0.931433808286995
"PKNOX1",5.20934897280053,4.76357615158682,4.44191172457035,4.28879620890755,3.73934037655928,5.20200546455589,4.75445388859517,4.3771595370782,4.56514649184708,3.81554132140728,4.44769176316746,3.996612515468,3.55849915599173,3.96878089520283,3.52724534541352,4.16366788144397,4.51142618589304,4.01744327422007,4.19737717359445,1.71744346929579,3.5664058819929,3.44764837021393,3.8085253637763,3.64318939817015,3.34915603139309,3.42741255009469,3.58656422646899,3.76442583209447,4.05713702618447,3.58003062955364
"POU2AF1",-0.94955411670363,-0.611655805568339,-0.226186926217294,-0.604051783409209,-0.495357978373085,-0.969534172738538,-0.686480456614026,0.246401747152776,0.316943723179809,-0.733797835260233,-0.916650916740911,-0.46402863106666,-0.584300136824273,-0.792947278784563,-0.616211596756156,-1.07576428410008,-0.534462375452825,-0.659697195383431,-0.713123287652219,-0.30926189502732,-0.618406865247967,0.591007159933987,0.473460459002617,-0.673801827430294,-0.926136175922209,-0.502959469141266,0.541270057879351,0.422593267286289,-0.723472001602785,-0.89461712281233
"POU2F1",2.59307623347062,2.63777797885526,2.64816358369967,2.46687365126455,1.97224081773582,2.51866505022419,2.71152276754013,2.16360660889735,2.28047002249228,1.97719368917113,-1.35328831377273,1.5233896724156,1.21897030397987,1.94705370417752,-1.78913107743038,-1.44061404328517,1.74322541744763,1.44976253653736,1.8901952269656,-1.33875527155962,1.71018821100956,1.49874724888899,1.80818085302543,1.7483478589705,-1.77661219571567,1.62110456145753,1.52166254708596,1.82658983063954,2.02256598101923,1.85848462336833
